episode,scenario,method,run,intent,throughput,avg_option_duration,npca_switch_ratio,avg_loss,epsilon
0,light_npca,energy_saving,2,"배터리 절약, 저전력",3556,150.0,0.4074074074074074,0.0,0.9
1,light_npca,energy_saving,2,"배터리 절약, 저전력",3289,167.90196078431373,0.5294117647058824,0.0,0.8553172905265286
2,light_npca,energy_saving,2,"배터리 절약, 저전력",3311,198.9512195121951,0.5365853658536586,0.00014186779056520513,0.8152758441983258
3,light_npca,energy_saving,2,"배터리 절약, 저전력",3604,169.29787234042553,0.3829787234042553,0.00011831246714185302,0.7845340477069465
4,light_npca,energy_saving,2,"배터리 절약, 저전력",3120,188.6086956521739,0.5869565217391305,0.00011620501997337367,0.7508096780182419
5,light_npca,energy_saving,2,"배터리 절약, 저전력",3620,176.52173913043478,0.5,0.00013678070778648058,0.7193026500167848
6,light_npca,energy_saving,2,"배터리 절약, 저전력",3133,189.3409090909091,0.38636363636363635,0.00010990641506699224,0.6892121161714753
7,light_npca,energy_saving,2,"배터리 절약, 저전력",3807,164.19565217391303,0.5434782608695652,0.00011921877739951015,0.6616965642350141
8,light_npca,energy_saving,2,"배터리 절약, 저전력",2722,186.02083333333334,0.5,0.00010813589809307207,0.6341958869723264
9,light_npca,energy_saving,2,"배터리 절약, 저전력",3534,157.07843137254903,0.6274509803921569,9.978413678860913e-05,0.6068168381450354
10,light_npca,energy_saving,2,"배터리 절약, 저전력",3552,154.52830188679246,0.49056603773584906,0.00010075319247941177,0.5791311646825338
11,light_npca,energy_saving,2,"배터리 절약, 저전력",3442,152.6909090909091,0.4727272727272727,0.00011123391110838081,0.5518174205663944
12,light_npca,energy_saving,2,"배터리 절약, 저전력",3738,163.1875,0.4375,9.095254063140601e-05,0.5249627355504194
13,light_npca,energy_saving,2,"배터리 절약, 저전력",4129,151.18,0.46,9.736293092525254e-05,0.5027030308558627
14,light_npca,energy_saving,2,"배터리 절약, 저전력",4221,154.25,0.5625,0.00010779065875491749,0.48062444351075106
15,light_npca,energy_saving,2,"배터리 절약, 저전력",4037,156.95833333333334,0.4583333333333333,8.904027587656553e-05,0.4604427066515453
16,light_npca,energy_saving,2,"배터리 절약, 저전력",4007,147.0943396226415,0.5471698113207547,0.00010812459610557805,0.44120681136912865
17,light_npca,energy_saving,2,"배터리 절약, 저전력",3863,150.40384615384616,0.46153846153846156,9.17383367777802e-05,0.42101272064941436
18,light_npca,energy_saving,2,"배터리 절약, 저전력",3496,155.41509433962264,0.5849056603773585,0.00010393360571470112,0.4022130856784061
19,light_npca,energy_saving,2,"배터리 절약, 저전력",3323,189.5581395348837,0.4883720930232558,9.39249536410595e-05,0.3840318505921154
20,light_npca,energy_saving,2,"배터리 절약, 저전력",3482,156.90384615384616,0.5192307692307693,8.973842098688085e-05,0.369972914327356
21,light_npca,energy_saving,2,"배터리 절약, 저전력",3332,166.6,0.36,0.00010032020024179171,0.35375952417880596
22,light_npca,energy_saving,2,"배터리 절약, 저전력",3201,181.0,0.4318181818181818,9.033078822540119e-05,0.33894499737121625
23,light_npca,energy_saving,2,"배터리 절약, 저전력",3134,196.30232558139534,0.4883720930232558,8.656815771246329e-05,0.32650705872642444
24,light_npca,energy_saving,2,"배터리 절약, 저전력",3163,170.86,0.56,9.101888523825134e-05,0.31486926098797535
25,light_npca,energy_saving,2,"배터리 절약, 저전력",4207,158.53333333333333,0.4888888888888889,8.632604052157451e-05,0.3019514346975212
26,light_npca,energy_saving,2,"배터리 절약, 저전력",4024,150.48,0.48,7.27846866842204e-05,0.290864937115067
27,light_npca,energy_saving,2,"배터리 절약, 저전력",3630,165.77083333333334,0.4583333333333333,7.053499818236257e-05,0.2791178155143659
28,light_npca,energy_saving,2,"배터리 절약, 저전력",3300,151.03508771929825,0.5087719298245614,7.275468669831753e-05,0.26837993118813264
29,light_npca,energy_saving,2,"배터리 절약, 저전력",3115,164.47169811320754,0.37735849056603776,8.480851344453792e-05,0.25628038786897955
30,light_npca,energy_saving,2,"배터리 절약, 저전력",2693,186.79591836734693,0.40816326530612246,7.771613794223715e-05,0.24563219682203608
31,light_npca,energy_saving,2,"배터리 절약, 저전력",3846,152.69387755102042,0.5918367346938775,6.962735399914284e-05,0.23627728617540655
32,light_npca,energy_saving,2,"배터리 절약, 저전력",3811,148.24074074074073,0.5555555555555556,8.011314154524977e-05,0.22736971678767032
33,light_npca,energy_saving,2,"배터리 절약, 저전력",3953,139.72727272727272,0.6,6.869096250738949e-05,0.2180457644057699
34,light_npca,energy_saving,2,"배터리 절약, 저전력",3135,172.86,0.48,7.45620927773416e-05,0.2090528201865514
35,light_npca,energy_saving,2,"배터리 절약, 저전력",3927,167.08695652173913,0.43478260869565216,7.660749300460641e-05,0.20129572261126882
36,light_npca,energy_saving,2,"배터리 절약, 저전력",3755,177.86046511627907,0.46511627906976744,6.986598600633442e-05,0.19449376379372824
37,light_npca,energy_saving,2,"배터리 절약, 저전력",3472,157.28301886792454,0.4339622641509434,6.656825037983556e-05,0.18841222213166742
38,light_npca,energy_saving,2,"배터리 절약, 저전력",3417,175.67391304347825,0.4782608695652174,7.097681130593021e-05,0.18126738495293337
39,light_npca,energy_saving,2,"배터리 절약, 저전력",3908,153.64,0.64,7.315516995731741e-05,0.17536586089709338
40,light_npca,energy_saving,2,"배터리 절약, 저전력",3550,178.2888888888889,0.4666666666666667,7.612184951237093e-05,0.1692516957131787
41,light_npca,energy_saving,2,"배터리 절약, 저전력",3794,164.14583333333334,0.5833333333333334,7.138136546321523e-05,0.16400432080612593
42,light_npca,energy_saving,2,"배터리 절약, 저전력",3432,168.48979591836735,0.4897959183673469,6.641292566200718e-05,0.15866137003314157
43,light_npca,energy_saving,2,"배터리 절약, 저전력",3879,140.98245614035088,0.49122807017543857,7.36098299967125e-05,0.153465306072744
44,light_npca,energy_saving,2,"배터리 절약, 저전력",3879,161.4468085106383,0.44680851063829785,6.613337851983185e-05,0.14773271450150613
45,light_npca,energy_saving,2,"배터리 절약, 저전력",3578,152.62264150943398,0.5660377358490566,6.521199247799814e-05,0.1432455512381847
46,light_npca,energy_saving,2,"배터리 절약, 저전력",3377,174.04255319148936,0.6170212765957447,7.010255649220198e-05,0.1384322170471884
47,light_npca,energy_saving,2,"배터리 절약, 저전력",3754,167.12765957446808,0.48936170212765956,6.834425463845643e-05,0.13437206382569883
48,light_npca,energy_saving,2,"배터리 절약, 저전력",3366,188.53488372093022,0.2558139534883721,6.517379006254487e-05,0.13049832280478965
49,light_npca,energy_saving,2,"배터리 절약, 저전력",3015,189.57777777777778,0.35555555555555557,6.402581736134987e-05,0.12711026029600064
50,light_npca,energy_saving,2,"배터리 절약, 저전력",4422,139.62,0.44,5.8912832173518836e-05,0.12371721466647147
51,light_npca,energy_saving,2,"배터리 절약, 저전력",3847,166.41304347826087,0.5434782608695652,6.246533666853793e-05,0.12012198368298324
52,light_npca,energy_saving,2,"배터리 절약, 저전력",3903,160.0408163265306,0.42857142857142855,5.962426803307608e-05,0.1169694368893016
53,light_npca,energy_saving,2,"배터리 절약, 저전력",3353,138.59016393442624,0.5901639344262295,5.567290160494546e-05,0.11376703407252793
54,light_npca,energy_saving,2,"배터리 절약, 저전력",3940,144.78846153846155,0.4807692307692308,6.500090724633385e-05,0.10999350758702293
55,light_npca,energy_saving,2,"배터리 절약, 저전력",4672,145.44444444444446,0.5555555555555556,6.50943450940152e-05,0.10695356857551877
56,light_npca,energy_saving,2,"배터리 절약, 저전력",3795,168.75555555555556,0.4222222222222222,5.845595296705142e-05,0.1044474681396047
57,light_npca,energy_saving,2,"배터리 절약, 저전력",3458,165.0612244897959,0.3469387755102041,6.386394306900911e-05,0.10205164243365003
58,light_npca,energy_saving,2,"배터리 절약, 저전력",3673,170.6086956521739,0.391304347826087,5.991106324169474e-05,0.09956259169513552
59,light_npca,energy_saving,2,"배터리 절약, 저전력",3951,140.07272727272726,0.5818181818181818,5.710168140164266e-05,0.09733435482377946
60,light_npca,energy_saving,2,"배터리 절약, 저전력",3690,178.11904761904762,0.5238095238095238,5.3822560100040086e-05,0.0948012638286676
61,light_npca,energy_saving,2,"배터리 절약, 저전력",4233,154.19148936170214,0.6382978723404256,4.9582500651013106e-05,0.09295857801676449
62,light_npca,energy_saving,2,"배터리 절약, 저전력",3597,156.7058823529412,0.4117647058823529,5.972505944858616e-05,0.09098623790419776
63,light_npca,energy_saving,2,"배터리 절약, 저전력",3663,172.5,0.43478260869565216,5.075754719049049e-05,0.0889483476657268
64,light_npca,energy_saving,2,"배터리 절약, 저전력",3665,146.74074074074073,0.6111111111111112,5.491820653939309e-05,0.08719730637876187
65,light_npca,energy_saving,2,"배터리 절약, 저전력",3938,164.43478260869566,0.391304347826087,5.140825548248055e-05,0.08524192233862316
66,light_npca,energy_saving,2,"배터리 절약, 저전력",3168,182.2826086956522,0.5217391304347826,5.82371540076565e-05,0.08365751466165142
67,light_npca,energy_saving,2,"배터리 절약, 저전력",3399,180.56521739130434,0.5869565217391305,6.336296064546332e-05,0.08214433884492632
68,light_npca,energy_saving,2,"배터리 절약, 저전력",4096,154.85106382978722,0.574468085106383,6.166724172847655e-05,0.08069919244378164
69,light_npca,energy_saving,2,"배터리 절약, 저전력",4059,152.79591836734693,0.6122448979591837,5.5521402828162536e-05,0.07928971262681361
70,light_npca,energy_saving,2,"배터리 절약, 저전력",4431,163.83333333333334,0.5,4.9751203429574765e-05,0.07788911165754395
71,light_npca,energy_saving,2,"배터리 절약, 저전력",3019,169.98076923076923,0.5384615384615384,4.867374082095921e-05,0.07674202637543069
72,light_npca,energy_saving,2,"배터리 절약, 저전력",4529,138.74,0.58,5.053519756377985e-05,0.07538697759607027
73,light_npca,energy_saving,2,"배터리 절약, 저전력",2976,180.89795918367346,0.5102040816326531,4.6365385060198605e-05,0.07414884008852246
74,light_npca,energy_saving,2,"배터리 절약, 저전력",3497,181.63636363636363,0.4318181818181818,4.833763523492962e-05,0.07299406983639786
75,light_npca,energy_saving,2,"배터리 절약, 저전력",3471,204.8684210526316,0.42105263157894735,4.889697205120077e-05,0.07200426612835253
76,light_npca,energy_saving,2,"배터리 절약, 저전력",3696,182.1860465116279,0.46511627906976744,5.274785871733911e-05,0.07118379175657888
77,light_npca,energy_saving,2,"배터리 절약, 저전력",3465,141.8,0.6,4.716125598254924e-05,0.07029219540843498
78,light_npca,energy_saving,2,"배터리 절약, 저전력",4135,153.9375,0.5833333333333334,4.897369217360392e-05,0.0691104699442252
79,light_npca,energy_saving,2,"배터리 절약, 저전력",4056,147.9,0.4,4.6819541845858716e-05,0.0682148345907702
80,light_npca,energy_saving,2,"배터리 절약, 저전력",3326,166.9591836734694,0.6122448979591837,4.623336159662964e-05,0.06732648662515403
81,light_npca,energy_saving,2,"배터리 절약, 저전력",3786,177.9047619047619,0.5714285714285714,4.618017919710837e-05,0.0664979536084452
82,light_npca,energy_saving,2,"배터리 절약, 저전력",3918,154.53061224489795,0.42857142857142855,4.492884545470588e-05,0.06581938915642488
83,light_npca,energy_saving,2,"배터리 절약, 저전력",3589,148.64814814814815,0.4444444444444444,4.616327836023023e-05,0.06506292383810491
84,light_npca,energy_saving,2,"배터리 절약, 저전력",3894,150.26415094339623,0.4528301886792453,4.615525419164138e-05,0.0642710976620119
85,light_npca,energy_saving,2,"배터리 절약, 저전력",4292,161.34883720930233,0.3953488372093023,4.437728663712429e-05,0.06353442377883495
86,light_npca,energy_saving,2,"배터리 절약, 저전력",3047,202.64285714285714,0.5238095238095238,5.364720467089986e-05,0.06296477869574005
87,light_npca,energy_saving,2,"배터리 절약, 저전력",3748,164.51020408163265,0.5306122448979592,5.235038285415309e-05,0.06243153450315509
88,light_npca,energy_saving,2,"배터리 절약, 저전력",2725,190.60416666666666,0.625,4.855634688283317e-05,0.06183707256710015
89,light_npca,energy_saving,2,"배터리 절약, 저전력",3003,168.0,0.5490196078431373,4.813199241956075e-05,0.061282313803791406
90,light_npca,energy_saving,2,"배터리 절약, 저전력",4080,156.95652173913044,0.5869565217391305,5.256288325957333e-05,0.060721342161996546
91,light_npca,energy_saving,2,"배터리 절약, 저전력",3721,152.31372549019608,0.5686274509803921,4.916149191558361e-05,0.06023933165571123
92,light_npca,energy_saving,2,"배터리 절약, 저전력",3927,166.7391304347826,0.34782608695652173,4.795087443199009e-05,0.05973021847292986
93,light_npca,energy_saving,2,"배터리 절약, 저전력",3549,151.03703703703704,0.37037037037037035,4.507847067240315e-05,0.059292766942931265
94,light_npca,energy_saving,2,"배터리 절약, 저전력",3213,166.0,0.47058823529411764,4.770476637834994e-05,0.05880426575997164
95,light_npca,energy_saving,2,"배터리 절약, 저전력",3624,166.6595744680851,0.46808510638297873,4.430913274215224e-05,0.05836650596140002
96,light_npca,energy_saving,2,"배터리 절약, 저전력",2788,212.83333333333334,0.42857142857142855,4.570364884178465e-05,0.05798237789963648
97,light_npca,energy_saving,2,"배터리 절약, 저전력",3816,191.05128205128204,0.3333333333333333,4.682396805340735e-05,0.05765406094507108
98,light_npca,energy_saving,2,"배터리 절약, 저전력",3422,159.23076923076923,0.4423076923076923,3.925838973373175e-05,0.05736129854177162
99,light_npca,energy_saving,2,"배터리 절약, 저전력",3432,159.72549019607843,0.45098039215686275,4.376909782877192e-05,0.05698829320315227
100,light_npca,energy_saving,2,"배터리 절약, 저전력",3659,170.75555555555556,0.3111111111111111,3.9461388951167464e-05,0.05664082597438233
101,light_npca,energy_saving,2,"배터리 절약, 저전력",2949,163.81132075471697,0.39622641509433965,4.10320299124578e-05,0.056348612908801346
102,light_npca,energy_saving,2,"배터리 절약, 저전력",3952,173.28571428571428,0.35714285714285715,3.8127665902720764e-05,0.0560208975896943
103,light_npca,energy_saving,2,"배터리 절약, 저전력",4050,158.8695652173913,0.41304347826086957,4.5766129915136844e-05,0.05577325675067958
104,light_npca,energy_saving,2,"배터리 절약, 저전력",3865,156.02,0.5,4.675722205623364e-05,0.05551370245539981
105,light_npca,energy_saving,2,"배터리 절약, 저전력",3219,173.79591836734693,0.3877551020408163,3.548207193186196e-05,0.05524479601351814
106,light_npca,energy_saving,2,"배터리 절약, 저전력",3220,165.1346153846154,0.4230769230769231,3.994660316190372e-05,0.05499399579318992
107,light_npca,energy_saving,2,"배터리 절약, 저전력",3275,185.17777777777778,0.4888888888888889,4.023259801518483e-05,0.05474094436736714
108,light_npca,energy_saving,2,"배터리 절약, 저전력",3828,157.16,0.42,4.256389487030295e-05,0.05453233087671381
109,light_npca,energy_saving,2,"배터리 절약, 저전력",2831,193.2888888888889,0.4666666666666667,3.700544524084156e-05,0.05431128649150329
110,light_npca,energy_saving,2,"배터리 절약, 저전력",3697,157.34,0.56,4.074128931582285e-05,0.05412157902933821
111,light_npca,energy_saving,2,"배터리 절약, 저전력",4189,143.84615384615384,0.5576923076923077,3.7237995760127283e-05,0.053920567248111596
112,light_npca,energy_saving,2,"배터리 절약, 저전력",3294,172.83673469387756,0.5714285714285714,4.556216663331725e-05,0.05372190766303112
