episode,scenario,method,run,intent,throughput,avg_option_duration,npca_switch_ratio,avg_loss,epsilon
0,light_npca,fixed_drl,0,,4101,147.625,0.6458333333333334,0.0,0.9
1,light_npca,fixed_drl,0,,3220,162.84615384615384,0.6153846153846154,0.0,0.8601637190158791
2,light_npca,fixed_drl,0,,3523,155.79245283018867,0.6792452830188679,0.0021323138692726693,0.8191118053305656
3,light_npca,fixed_drl,0,,3675,159.16326530612244,0.6326530612244898,0.0018199557283272345,0.7794102635396848
4,light_npca,fixed_drl,0,,3747,149.73584905660377,0.660377358490566,0.0016642097616568208,0.7445306887509011
5,light_npca,fixed_drl,0,,3326,180.6304347826087,0.7608695652173914,0.0014934898354113102,0.7086790232669189
6,light_npca,fixed_drl,0,,3919,142.8,0.7272727272727273,0.0012514029319087665,0.6790661068347015
7,light_npca,fixed_drl,0,,4124,137.51785714285714,0.7678571428571429,0.000912670298324277,0.6454017271999646
8,light_npca,fixed_drl,0,,3597,173.66666666666666,0.6888888888888889,0.0008106587920337915,0.6129756346443039
9,light_npca,fixed_drl,0,,3501,151.35185185185185,0.7222222222222222,0.0006315663922578096,0.5882032890533458
10,light_npca,fixed_drl,0,,3161,165.45098039215685,0.7058823529411765,0.0005518863714920977,0.5599110758740077
11,light_npca,fixed_drl,0,,3369,150.47272727272727,0.7454545454545455,0.00047272955998778343,0.5345576192713114
12,light_npca,fixed_drl,0,,4198,132.53571428571428,0.875,0.000355236135267963,0.5086265899679951
13,light_npca,fixed_drl,0,,4310,154.27659574468086,0.723404255319149,0.00030205850877488655,0.48364938957469716
14,light_npca,fixed_drl,0,,3542,142.55172413793105,0.7931034482758621,0.000266386157212158,0.4637394175659759
15,light_npca,fixed_drl,0,,3933,144.76363636363635,0.7636363636363637,0.0002332435348459209,0.4404251796386648
16,light_npca,fixed_drl,0,,3777,126.640625,0.734375,0.00021785728555793563,0.41953163391506715
17,light_npca,fixed_drl,0,,3208,179.80434782608697,0.5,0.0001916265367375066,0.39662252009709226
18,light_npca,fixed_drl,0,,3721,158.9591836734694,0.6326530612244898,0.000192325440972733,0.38103905173301744
19,light_npca,fixed_drl,0,,3740,159.47916666666666,0.625,0.0001604485975500817,0.3652091382534663
20,light_npca,fixed_drl,0,,3606,178.1627906976744,0.4186046511627907,0.00016289255290757865,0.3504364796649631
21,light_npca,fixed_drl,0,,3436,158.9607843137255,0.5294117647058824,0.00019434941350482404,0.33779152586271
22,light_npca,fixed_drl,0,,3362,167.0,0.48,0.00021067706984467804,0.32348214858731467
23,light_npca,fixed_drl,0,,4110,156.12765957446808,0.48936170212765956,0.00014312315033748746,0.3101442668119301
24,light_npca,fixed_drl,0,,3531,162.14,0.46,0.0001667319932797303,0.29820036652064946
25,light_npca,fixed_drl,0,,3820,159.08163265306123,0.42857142857142855,0.0001507320460708191,0.2860954918063037
26,light_npca,fixed_drl,0,,4015,156.77083333333334,0.4375,0.00017602445829349259,0.27480567210485035
27,light_npca,fixed_drl,0,,3069,182.59574468085106,0.19148936170212766,0.00014907690638210624,0.2642698816097998
28,light_npca,fixed_drl,0,,3699,177.69767441860466,0.46511627906976744,0.00014654944728439054,0.2544321937270908
29,light_npca,fixed_drl,0,,3664,157.54901960784315,0.4117647058823529,0.00016542827264250567,0.2458279268675701
30,light_npca,fixed_drl,0,,3699,149.1320754716981,0.5094339622641509,0.00015961551495517293,0.2360911019968358
31,light_npca,fixed_drl,0,,3784,154.86,0.4,0.00015815472579561174,0.2264850816346038
32,light_npca,fixed_drl,0,,3955,158.6326530612245,0.5306122448979592,0.00015927141551704457,0.21787780263624568
33,light_npca,fixed_drl,0,,4002,161.5744680851064,0.46808510638297873,0.0001348880905425176,0.20985007576548304
34,light_npca,fixed_drl,0,,3326,167.34,0.48,0.00015685435209888965,0.2025109427917134
35,light_npca,fixed_drl,0,,3111,156.05263157894737,0.5614035087719298,0.0001294144846421356,0.19507289634182284
36,light_npca,fixed_drl,0,,3373,159.75,0.5,0.0001502136680452774,0.18703499751031027
37,light_npca,fixed_drl,0,,3540,169.43478260869566,0.5652173913043478,0.000150688390325134,0.180091278904281
38,light_npca,fixed_drl,0,,3135,170.66,0.56,0.00015180389649079493,0.17424263026864406
39,light_npca,fixed_drl,0,,3736,168.17391304347825,0.3695652173913043,0.00013221844468110552,0.16818324568889725
40,light_npca,fixed_drl,0,,3379,175.82978723404256,0.46808510638297873,0.00015279591510382792,0.16286995886079178
41,light_npca,fixed_drl,0,,2847,165.59259259259258,0.5740740740740741,0.00016850742880099764,0.1576878053156251
42,light_npca,fixed_drl,0,,3195,153.96428571428572,0.5535714285714286,0.0001265816972590983,0.1520268842347382
43,light_npca,fixed_drl,0,,3841,182.46341463414635,0.3170731707317073,0.00012172735296189785,0.14647041195690386
44,light_npca,fixed_drl,0,,3280,170.9591836734694,0.3877551020408163,0.00015092834170597294,0.14259511157430077
45,light_npca,fixed_drl,0,,3613,161.0204081632653,0.5714285714285714,0.00014432476988683143,0.13816731794337683
46,light_npca,fixed_drl,0,,3645,173.06666666666666,0.5333333333333333,0.00013825309239715958,0.13395125640181182
47,light_npca,fixed_drl,0,,3738,149.29090909090908,0.5272727272727272,0.0001403889327775687,0.130257189716857
