episode,scenario,method,run,intent,throughput,avg_option_duration,npca_switch_ratio,avg_loss,epsilon
0,light_npca,balanced,2,일반 웹 서핑,3485,145.9298245614035,0.6140350877192983,0.0,0.9
1,light_npca,balanced,2,일반 웹 서핑,3508,191.64285714285714,0.5714285714285714,0.0,0.8529049589615448
2,light_npca,balanced,2,일반 웹 서핑,3688,162.73469387755102,0.5714285714285714,0.0018727999025334914,0.8198813018200163
3,light_npca,balanced,2,일반 웹 서핑,3664,157.37254901960785,0.7058823529411765,0.0015643098546812932,0.7830664477007387
4,light_npca,balanced,2,일반 웹 서핑,3496,168.89583333333334,0.5833333333333334,0.0013229968414331477,0.7466174093329868
5,light_npca,balanced,2,일반 웹 서핑,3285,157.54716981132074,0.6981132075471698,0.0009549052144090334,0.71396958950167
6,light_npca,balanced,2,일반 웹 서핑,4129,147.45098039215685,0.6470588235294118,0.0008260647494656345,0.6796954875794602
7,light_npca,balanced,2,일반 웹 서핑,3568,144.64285714285714,0.7678571428571429,0.000592671160120517,0.6483861907772779
8,light_npca,balanced,2,일반 웹 서핑,3812,153.44,0.7,0.0004871300091811766,0.6157975617562931
9,light_npca,balanced,2,일반 웹 서핑,4072,138.30188679245282,0.6226415094339622,0.0003955703868996352,0.5882032890533458
10,light_npca,balanced,2,일반 웹 서핑,3557,138.9,0.7833333333333333,0.00032240903237834573,0.5604212419904261
11,light_npca,balanced,2,일반 웹 서핑,4312,143.18367346938774,0.6326530612244898,0.0002048734798639392,0.5306966228946065
12,light_npca,balanced,2,일반 웹 서핑,3333,147.46428571428572,0.8035714285714286,0.00022688185466298214,0.5077102534300426
13,light_npca,balanced,2,일반 웹 서핑,3573,157.80392156862746,0.6470588235294118,0.00025039384490810335,0.48278295751641676
14,light_npca,balanced,2,일반 웹 서핑,2830,182.70833333333334,0.5,0.00034684867326480645,0.46126441349779235
15,light_npca,balanced,2,일반 웹 서핑,3543,148.05357142857142,0.5357142857142857,0.00023935071658343077,0.44199000792735965
16,light_npca,balanced,2,일반 웹 서핑,3924,179.0952380952381,0.42857142857142855,0.00017101966174474606,0.42064189337330526
17,light_npca,balanced,2,일반 웹 서핑,3422,164.45098039215685,0.47058823529411764,0.000239214791993921,0.4053973109698314
18,light_npca,balanced,2,일반 웹 서핑,3456,168.91836734693877,0.40816326530612246,0.00029006395683002967,0.3877264841792109
19,light_npca,balanced,2,일반 웹 서핑,3910,152.77083333333334,0.4791666666666667,0.00011664676276268438,0.37157678523486526
20,light_npca,balanced,2,일반 웹 서핑,4092,169.86046511627907,0.4186046511627907,0.0002530473575461656,0.35650569914711655
21,light_npca,balanced,2,일반 웹 서핑,3452,180.57777777777778,0.37777777777777777,0.0002816145618756612,0.3436053003334815
22,light_npca,balanced,2,일반 웹 서핑,3432,162.22,0.36,0.0001656042538040007,0.3306859277716593
23,light_npca,balanced,2,일반 웹 서핑,3630,170.72916666666666,0.3958333333333333,0.0002207920867173622,0.3169967135396845
24,light_npca,balanced,2,일반 웹 서핑,3050,196.1860465116279,0.37209302325581395,0.0002624693394560988,0.30448358871332715
25,light_npca,balanced,2,일반 웹 서핑,3178,177.91666666666666,0.3541666666666667,0.00018796905351337045,0.2937727282136297
26,light_npca,balanced,2,일반 웹 서핑,3107,170.14,0.42,0.00020646925016383952,0.2823480236284722
27,light_npca,balanced,2,일반 웹 서핑,3268,178.68085106382978,0.425531914893617,0.0002932261898725604,0.2710162767999899
28,light_npca,balanced,2,일반 웹 서핑,3729,163.08510638297872,0.5957446808510638,0.0002217712802424406,0.2608688443572155
29,light_npca,balanced,2,일반 웹 서핑,3684,155.8653846153846,0.4807692307692308,0.0002258937699176992,0.25118730694566477
30,light_npca,balanced,2,일반 웹 서핑,3487,162.46938775510205,0.5714285714285714,0.0002494986547389999,0.2409929181259005
31,light_npca,balanced,2,일반 웹 서핑,3073,192.64444444444445,0.5111111111111111,0.00022326307468271503,0.23185985254553398
32,light_npca,balanced,2,일반 웹 서핑,3707,189.15,0.475,0.00022142363983827332,0.22385756108006938
33,light_npca,balanced,2,일반 웹 서핑,3195,175.3877551020408,0.4897959183673469,0.000173618949096029,0.21704050860251062
34,light_npca,balanced,2,일반 웹 서핑,3708,167.33333333333334,0.4375,0.00023705696609492102,0.2090528201865514
35,light_npca,balanced,2,일반 웹 서핑,3723,188.35,0.375,0.0002446202658272038,0.2015986168497651
36,light_npca,balanced,2,일반 웹 서핑,2685,179.9607843137255,0.43137254901960786,0.0001871116692200303,0.19565435005935378
37,light_npca,balanced,2,일반 웹 서핑,3366,192.4418604651163,0.5581395348837209,0.00021007462055422366,0.18841222213166742
38,light_npca,balanced,2,일반 웹 서핑,3240,152.16363636363636,0.5636363636363636,0.00023389526662261537,0.18258664410441217
39,light_npca,balanced,2,일반 웹 서핑,3615,179.36363636363637,0.5,0.0002499803085811436,0.17549128946182047
