episode,scenario,method,run,intent,throughput,avg_option_duration,npca_switch_ratio,avg_loss,epsilon
0,light_npca,fixed_drl,2,,3789,152.54716981132074,0.49056603773584906,0.0,0.9
1,light_npca,fixed_drl,2,,3592,183.54761904761904,0.5952380952380952,0.0,0.8561230106099534
2,light_npca,fixed_drl,2,,4143,131.82456140350877,0.631578947368421,0.002672006764138738,0.8229669942979967
3,light_npca,fixed_drl,2,,3547,167.35416666666666,0.5833333333333334,0.002232913083086411,0.780140038629955
4,light_npca,fixed_drl,2,,3676,150.1346153846154,0.6346153846153846,0.0018832166291152437,0.7459211401162845
5,light_npca,fixed_drl,2,,3498,196.9512195121951,0.5121951219512195,0.0017409202021857102,0.7106580273586042
6,light_npca,fixed_drl,2,,3600,202.10256410256412,0.6923076923076923,0.0015424405379841726,0.6841188195926383
7,light_npca,fixed_drl,2,,3768,149.73584905660377,0.6981132075471698,0.0010994578866908948,0.6598642244262768
8,light_npca,fixed_drl,2,,3448,147.01785714285714,0.6607142857142857,0.0009937227587215602,0.6283830407738995
9,light_npca,fixed_drl,2,,3610,169.59574468085106,0.6808510638297872,0.0009015847851211826,0.5968838005870128
10,light_npca,fixed_drl,2,,3527,155.55769230769232,0.6923076923076923,0.0008264756567465762,0.5717749420863946
11,light_npca,fixed_drl,2,,4036,140.79245283018867,0.7547169811320755,0.0006109270422408978,0.5453360145178912
12,light_npca,fixed_drl,2,,3692,141.94642857142858,0.8571428571428571,0.0004728216251047949,0.5197667756314095
13,light_npca,fixed_drl,2,,3800,136.08474576271186,0.7796610169491526,0.0004379917518235743,0.49418287110054054
14,light_npca,fixed_drl,2,,3330,160.6,0.78,0.0002937329700216651,0.4687341993301151
15,light_npca,fixed_drl,2,,3538,134.52459016393442,0.8032786885245902,0.00022858104299909124,0.4483122914475527
16,light_npca,fixed_drl,2,,3636,135.93103448275863,0.7931034482758621,0.00024374484200961888,0.4247414604822927
17,light_npca,fixed_drl,2,,3740,148.03773584905662,0.8490566037735849,0.00018410363312189779,0.4036247594865046
18,light_npca,fixed_drl,2,,2984,163.57407407407408,0.6851851851851852,0.00017649543102985868,0.3853706538158609
19,light_npca,fixed_drl,2,,3732,139.0,0.7586206896551724,0.00014278913537661234,0.3677409250036465
20,light_npca,fixed_drl,2,,3715,156.90196078431373,0.6274509803921569,0.00013122130379391214,0.34983620717821073
21,light_npca,fixed_drl,2,,3442,156.6078431372549,0.6666666666666666,0.00013119791159018254,0.33492795233479544
22,light_npca,fixed_drl,2,,3643,155.02,0.66,0.00013446711818687618,0.3207609557422361
23,light_npca,fixed_drl,2,,3384,181.3181818181818,0.5227272727272727,0.00013736071802365282,0.3075557881079506
24,light_npca,fixed_drl,2,,3597,200.66666666666666,0.4358974358974359,0.00014164367894409224,0.29646903069999275
25,light_npca,fixed_drl,2,,3698,150.05555555555554,0.5370370370370371,0.00010439031999946262,0.2870417650583357
26,light_npca,fixed_drl,2,,3894,172.8409090909091,0.38636363636363635,0.00015022585769960037,0.2745809787981233
27,light_npca,fixed_drl,2,,3315,182.86666666666667,0.5111111111111111,0.00012249461481890952,0.2649136564340345
28,light_npca,fixed_drl,2,,3643,157.7450980392157,0.4117647058823529,0.000146557484792235,0.25545691436248097
29,light_npca,fixed_drl,2,,3927,173.4318181818182,0.4772727272727273,0.00013402183200620735,0.2452413234320731
30,light_npca,fixed_drl,2,,3714,164.0,0.3829787234042553,0.00012936589094654968,0.2368369571205975
31,light_npca,fixed_drl,2,,3245,169.6078431372549,0.5686274509803921,0.00013926590327173471,0.22825878619289458
32,light_npca,fixed_drl,2,,2970,200.13953488372093,0.4186046511627907,0.00012976976965243617,0.21939552235410803
33,light_npca,fixed_drl,2,,3419,176.72340425531914,0.3404255319148936,9.501268262586866e-05,0.21226590028935438
34,light_npca,fixed_drl,2,,4478,153.7826086956522,0.5217391304347826,0.00012094827737503995,0.20481585052472873
35,light_npca,fixed_drl,2,,3960,185.525,0.35,0.00011978603288298473,0.19785563366336129
36,light_npca,fixed_drl,2,,3396,171.80851063829786,0.5531914893617021,0.0001039741206720161,0.19205813134293231
37,light_npca,fixed_drl,2,,3781,166.43478260869566,0.5217391304347826,0.0001306586321637345,0.18553587283952938
38,light_npca,fixed_drl,2,,4007,156.77083333333334,0.5,0.00012020159435148041,0.17944244594389536
39,light_npca,fixed_drl,2,,3448,159.7058823529412,0.5294117647058824,0.00012963587262978157,0.1733759687110802
