episode,scenario,method,run,intent,throughput,avg_option_duration,npca_switch_ratio,avg_loss,epsilon
0,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",4010,143.8679245283019,0.5660377358490566,0.0,0.9
1,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3883,157.44897959183675,0.673469387755102,0.0,0.8561230106099534
2,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3527,164.28571428571428,0.6122448979591837,0.0007883974467404187,0.8175751189185453
3,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3550,178.42222222222222,0.6222222222222222,0.0005670664637970427,0.7808705438603247
4,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3753,174.9777777777778,0.5333333333333333,0.0004060930902293573,0.7487103994764586
5,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3413,142.18965517241378,0.6724137931034483,0.00030014408791127306,0.7179653824300938
6,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3973,132.85,0.7,0.00021529155977380773,0.680325498019759
7,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",4284,145.81632653061226,0.6530612244897959,0.00012289513203237826,0.6436181986488375
8,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3598,154.0188679245283,0.6792452830188679,9.92344042363887e-05,0.6152320469990417
9,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3838,137.05263157894737,0.6666666666666666,7.255203187620889e-05,0.5860547757883461
10,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3682,155.2941176470588,0.4117647058823529,6.268082627987799e-05,0.5563541620652731
11,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3666,169.34782608695653,0.41304347826086957,7.46163180641209e-05,0.5311775599459487
12,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3521,153.72727272727272,0.4,6.61202260137846e-05,0.5095447610129191
13,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3580,174.80434782608697,0.2826086956521739,8.754101387845974e-05,0.48495229111856103
14,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3357,195.11904761904762,0.30952380952380953,8.294505581337337e-05,0.46539768956921757
15,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3861,169.43478260869566,0.3695652173913043,7.900761556811631e-05,0.4483122914475527
16,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3069,217.375,0.25,7.110618753358722e-05,0.4304049523887505
17,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3531,189.42857142857142,0.38095238095238093,7.41784242563881e-05,0.4154890608563538
18,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3712,159.26530612244898,0.3673469387755102,6.987880139301221e-05,0.4004564155849754
19,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3564,154.73584905660377,0.32075471698113206,6.489952405293782e-05,0.3836979857017906
20,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3729,157.37254901960785,0.5294117647058824,5.8973835014815755e-05,0.36647249984518193
21,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3270,178.93478260869566,0.5217391304347826,6.617871016108741e-05,0.35073706641295316
22,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3815,163.58695652173913,0.6304347826086957,6.560449401149526e-05,0.33721651801050606
23,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3608,155.6153846153846,0.5769230769230769,6.613406731048599e-05,0.32430382693433846
24,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",4077,153.85106382978722,0.46808510638297873,6.724316335748881e-05,0.3104045411942436
25,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3628,159.34,0.66,6.0447043021364756e-05,0.2984486910287305
26,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3628,149.70909090909092,0.5454545454545454,6.856744585093111e-05,0.286331705385215
27,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3658,168.85106382978722,0.425531914893617,6.832133415931214e-05,0.2736844491376244
28,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",2755,156.79661016949152,0.5423728813559322,6.986457447055727e-05,0.2634145139591518
29,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3626,165.85416666666666,0.5,6.0306768621861316e-05,0.25118730694566477
30,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3856,161.12244897959184,0.30612244897959184,6.13514130236581e-05,0.24175841978104579
31,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3123,208.2,0.4,6.980563921388239e-05,0.2325887487763163
32,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",4071,153.16,0.54,7.223898622517784e-05,0.22542934153232136
33,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3561,190.26190476190476,0.40476190476190477,6.715500057907775e-05,0.21687355158632932
34,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3330,173.7608695652174,0.5652173913043478,6.777986466962223e-05,0.21001000579293477
35,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",4033,142.8148148148148,0.48148148148148145,5.2530619238192834e-05,0.20281626990263202
36,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3960,168.54545454545453,0.5227272727272727,6.761341501260176e-05,0.194783040501598
37,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3810,162.36170212765958,0.40425531914893614,6.248403587960638e-05,0.1885507035829846
38,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3424,156.94230769230768,0.5576923076923077,6.37283543862092e-05,0.18218948021580472
39,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3529,155.69811320754718,0.4339622641509434,5.945038841067193e-05,0.17549128946182047
40,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3502,179.06666666666666,0.4666666666666667,6.323613827892889e-05,0.169013430666221
41,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3897,142.9090909090909,0.4909090909090909,5.951430527299332e-05,0.1637765400212255
42,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3531,163.72,0.54,5.8705158153316006e-05,0.1576878053156251
43,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",4587,154.72727272727272,0.45454545454545453,6.313650010270067e-05,0.15243580907612697
44,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3663,168.0,0.4583333333333333,5.9598535396313913e-05,0.14802635288235313
45,light_npca,latency_sensitive,1,"화상회의, 지연 최소화",3267,171.56,0.52,5.992748750334916e-05,0.1434322289561531
