episode,scenario,method,run,intent,throughput,avg_option_duration,npca_switch_ratio,avg_loss,epsilon
0,light_npca,balanced,1,일반 웹 서핑,3938,146.65384615384616,0.6346153846153846,0.0,0.9
1,light_npca,balanced,1,일반 웹 서핑,3515,156.1346153846154,0.5384615384615384,0.0,0.8569295368164561
2,light_npca,balanced,1,일반 웹 서핑,4208,134.05555555555554,0.6666666666666666,0.0008121937280520797,0.8160415028080241
3,light_npca,balanced,1,일반 웹 서핑,4295,144.9795918367347,0.6122448979591837,0.0006187783825832108,0.7757723146732095
4,light_npca,balanced,1,일반 웹 서핑,4026,140.0909090909091,0.7090909090909091,0.0003400690814790626,0.7410667024894354
5,light_npca,balanced,1,일반 웹 서핑,3278,135.35384615384615,0.7692307692307693,0.00029534651548601687,0.7040843701514395
6,light_npca,balanced,1,일반 웹 서핑,4139,152.29166666666666,0.5416666666666666,0.00021931504306849092,0.662921181572616
7,light_npca,balanced,1,일반 웹 서핑,3702,164.87234042553192,0.5319148936170213,0.0001670844309652845,0.6341958869723264
8,light_npca,balanced,1,일반 웹 서핑,3553,164.83333333333334,0.5208333333333334,0.00016068437253125012,0.6073739334844256
9,light_npca,balanced,1,일반 웹 서핑,3180,176.59574468085106,0.3829787234042553,0.00018072127325770757,0.5812519280402957
10,light_npca,balanced,1,일반 웹 서핑,3616,166.51020408163265,0.2653061224489796,0.0001822158907695363,0.5568607694888329
11,light_npca,balanced,1,일반 웹 서핑,3630,165.63829787234042,0.5319148936170213,0.00016894840033880124,0.5326232600917303
12,light_npca,balanced,1,일반 웹 서핑,3501,154.1346153846154,0.5,0.00017767575627658516,0.5104647702374998
13,light_npca,balanced,1,일반 웹 서핑,4183,163.62222222222223,0.3333333333333333,0.00015750144666526467,0.4871324985506371
14,light_npca,balanced,1,일반 웹 서핑,3184,182.82978723404256,0.44680851063829785,0.0001661046214091281,0.4678975678418203
15,light_npca,balanced,1,일반 웹 서핑,3300,167.84,0.38,0.00017972123168874532,0.4487108029615479
16,light_npca,balanced,1,일반 웹 서핑,2910,174.0,0.43137254901960786,0.000182380720313328,0.4292654476433308
17,light_npca,balanced,1,일반 웹 서핑,3730,184.06976744186048,0.5581395348837209,0.00019933551569314054,0.41040786536539015
18,light_npca,balanced,1,일반 웹 서핑,3733,150.27777777777777,0.6481481481481481,0.0001699973848493149,0.3952387993032521
19,light_npca,balanced,1,일반 웹 서핑,3539,168.97916666666666,0.4583333333333333,0.0001685295816666136,0.37709032287003175
20,light_npca,balanced,1,일반 웹 서핑,3684,144.1818181818182,0.5818181818181818,0.0001815170980989933,0.3617608381535171
21,light_npca,balanced,1,일반 웹 서핑,3366,188.6818181818182,0.4318181818181818,0.00015242940086560944,0.3450770030258338
