episode,run,method,throughput,avg_option_duration,npca_switch_ratio,avg_loss,epsilon
35,2,drl_npca,4197,135.0,0.43636363636363634,0.00012216694691839317,0.16689035392763862
36,2,drl_npca,4245,153.66666666666666,0.4791666666666667,0.00010787099502825488,0.16063498393153613
37,2,drl_npca,4738,120.1896551724138,0.5862068965517241,0.00011598439353595798,0.1554499412179239
38,2,drl_npca,3906,127.15873015873017,0.5873015873015873,0.00012032440766536941,0.1495078314875074
39,2,drl_npca,4269,149.66,0.6,0.0001196427911054343,0.1434322289561531
40,2,drl_npca,4098,131.36666666666667,0.5333333333333333,0.00012293066295872754,0.13887548537978048
41,2,drl_npca,4774,124.01785714285714,0.5,0.00012011697738974665,0.13369978003576266
42,2,drl_npca,4059,142.3090909090909,0.5272727272727272,0.00012195652864951019,0.1291414176892313
43,2,drl_npca,4043,167.04651162790697,0.3953488372093023,0.00011896261275978759,0.12490617643084055
44,2,drl_npca,4690,117.14754098360656,0.5081967213114754,0.00010393579092730458,0.12175347958947272
45,2,drl_npca,3597,151.37037037037038,0.48148148148148145,9.47634883535405e-05,0.11750734113256951
46,2,drl_npca,4690,118.35483870967742,0.6774193548387096,0.00010561081095753859,0.1139586224135658
47,2,drl_npca,4241,136.75,0.375,0.00010285234263089175,0.11011361466924349
48,2,drl_npca,5082,117.6,0.43636363636363634,0.00012465394441581643,0.10683977526960473
49,2,drl_npca,3915,128.0483870967742,0.5161290322580645,0.00010879811209936936,0.10379800310569462
50,2,drl_npca,3748,153.0,0.5576923076923077,9.571638414248203e-05,0.10056382246257622
51,2,drl_npca,3855,144.46428571428572,0.5535714285714286,0.00011317832104396075,0.09800169628164253
52,2,drl_npca,4265,140.68627450980392,0.5686274509803921,0.00011471951923643549,0.09538748242341752
53,2,drl_npca,5125,101.20289855072464,0.463768115942029,9.870033924623083e-05,0.09313075645613911
54,2,drl_npca,5108,131.14583333333334,0.3333333333333333,0.00010090278374264017,0.09025508573246979
55,2,drl_npca,4145,132.25862068965517,0.3620689655172414,0.00010844738426385447,0.08836848231331856
56,2,drl_npca,4236,129.35,0.43333333333333335,0.00010564009911225487,0.08620641631819279
57,2,drl_npca,4464,156.04444444444445,0.4444444444444444,0.00010295887235164021,0.08409791877665995
58,2,drl_npca,4576,130.1090909090909,0.4909090909090909,0.00011457425959330673,0.0825975244862365
59,2,drl_npca,4486,115.96875,0.6875,0.000117318896324529,0.08085307278627286
60,2,drl_npca,4277,124.85245901639344,0.5737704918032787,9.568829894609128e-05,0.07894033652440945
61,2,drl_npca,4389,127.51666666666667,0.6333333333333333,0.00011329296830808744,0.07722774116910289
62,2,drl_npca,4214,119.28787878787878,0.4696969696969697,0.00010169340384891257,0.07564212096267282
63,2,drl_npca,5030,131.58333333333334,0.3958333333333333,9.670024398171033e-05,0.07400438085905714
64,2,drl_npca,3929,136.18965517241378,0.4827586206896552,9.559808919827144e-05,0.0728793864346439
65,2,drl_npca,4267,146.90196078431373,0.39215686274509803,0.00010866760809828217,0.07159013180643792
66,2,drl_npca,4554,117.75,0.5625,0.0001015484522213228,0.07051664174964169
67,2,drl_npca,4421,132.17857142857142,0.4642857142857143,0.00010303360371229549,0.0692447125347448
68,2,drl_npca,4300,146.83673469387756,0.5306122448979592,9.933877057240655e-05,0.06819662886056167
69,2,drl_npca,3928,152.12,0.42,0.00010873040203781177,0.06732648662515403
70,2,drl_npca,3927,136.03389830508473,0.5423728813559322,9.207755162303026e-05,0.06648146390106459
71,2,drl_npca,4533,144.52083333333334,0.5416666666666666,9.330817071410517e-05,0.06553718758515197
72,2,drl_npca,3849,132.9016393442623,0.47540983606557374,9.037653459624077e-05,0.06480901844356948
73,2,drl_npca,4030,129.06451612903226,0.46774193548387094,8.908317007202034e-05,0.06393266870998172
74,2,drl_npca,4382,138.96,0.52,9.230448874101664e-05,0.0630950768878415
75,2,drl_npca,4055,148.3846153846154,0.40384615384615385,9.504490784214188e-05,0.06245642245181408
76,2,drl_npca,4983,117.6842105263158,0.45614035087719296,9.09330968473417e-05,0.06182524141109698
77,2,drl_npca,4869,120.125,0.4107142857142857,8.996478330421571e-05,0.06117005290574963
78,2,drl_npca,4226,129.58620689655172,0.6206896551724138,8.646757244908561e-05,0.06056172217235251
79,2,drl_npca,4536,109.23188405797102,0.6666666666666666,8.036325016291812e-05,0.05996656857278252
80,2,drl_npca,4033,133.32203389830508,0.4915254237288136,9.208815996923174e-05,0.059302064357806855
81,2,drl_npca,4353,118.78125,0.546875,7.793909753672779e-05,0.05876911903723951
82,2,drl_npca,4671,114.203125,0.359375,9.24784302090605e-05,0.058225477498410755
83,2,drl_npca,4114,132.18333333333334,0.4,8.885008476984997e-05,0.057715539017036806
84,2,drl_npca,4481,144.51020408163265,0.30612244897959184,7.89543628343381e-05,0.057266221003730744
85,2,drl_npca,3973,147.18867924528303,0.39622641509433965,8.73703756951727e-05,0.056918758523971345
86,2,drl_npca,4485,127.94642857142857,0.48214285714285715,7.494213544608404e-05,0.05656161229532595
87,2,drl_npca,4556,124.22413793103448,0.5344827586206896,7.634396994641672e-05,0.0562042612197703
88,2,drl_npca,4309,135.3090909090909,0.4,7.914087958245848e-05,0.05585465077392041
89,2,drl_npca,4762,127.66666666666667,0.5740740740740741,9.442017714415367e-05,0.055541340003970034
90,2,drl_npca,3906,151.0754716981132,0.39622641509433965,9.199635436137517e-05,0.055250043432804014
91,2,drl_npca,4571,127.16363636363636,0.5818181818181818,7.755149514802422e-05,0.05497903625633528
92,2,drl_npca,4249,125.9,0.5166666666666667,8.652761607663706e-05,0.054712583867743254
93,2,drl_npca,4143,143.66666666666666,0.3888888888888889,8.882174976558115e-05,0.05443814434818189
94,2,drl_npca,4182,128.39344262295083,0.4098360655737705,8.046774746617302e-05,0.054204840448757015
95,2,drl_npca,4290,139.83018867924528,0.39622641509433965,8.869729208527133e-05,0.053956011613740786
96,2,drl_npca,3733,143.26785714285714,0.3392857142857143,8.952125547997032e-05,0.0537518023436196
97,2,drl_npca,4174,138.96296296296296,0.5740740740740741,8.44997363553072e-05,0.05354747594601764
98,2,drl_npca,5016,125.52830188679245,0.37735849056603776,7.991069044995432e-05,0.053360992608299955
99,2,drl_npca,4455,118.328125,0.484375,7.205103611340746e-05,0.05318749821181242
100,2,drl_npca,4497,116.77049180327869,0.5409836065573771,7.16264039510861e-05,0.05298988925867531
101,2,drl_npca,4559,134.88235294117646,0.49019607843137253,5.9108928932497896e-05,0.0528129572989184
102,2,drl_npca,4191,128.76666666666668,0.5333333333333333,7.311273414719228e-05,0.052673093322280665
103,2,drl_npca,3795,137.91666666666666,0.5,8.613764415107046e-05,0.05251742448588482
104,2,drl_npca,4560,120.36065573770492,0.4262295081967213,6.944613657348479e-05,0.052370821096782885
105,2,drl_npca,3821,151.33962264150944,0.37735849056603776,6.266709290988122e-05,0.05223052358520459
106,2,drl_npca,4988,121.26415094339623,0.5094339622641509,7.60288263942736e-05,0.052115383985578384
107,2,drl_npca,4556,120.88524590163935,0.4918032786885246,7.144869111167888e-05,0.05200618789064768
108,2,drl_npca,4473,133.07692307692307,0.38461538461538464,7.289081258932129e-05,0.051887468190878555
109,2,drl_npca,4443,124.40983606557377,0.3114754098360656,6.550775045373787e-05,0.051791828038848735
110,2,drl_npca,4457,126.9298245614035,0.43859649122807015,7.903094471354659e-05,0.05168579346063116
111,2,drl_npca,4416,141.32,0.5,7.352612010436133e-05,0.05159239050508906
112,2,drl_npca,4024,132.33898305084745,0.4067796610169492,6.57175817953733e-05,0.05151472870373627
113,2,drl_npca,3765,136.54237288135593,0.5254237288135594,6.442279724675852e-05,0.05142794500244874
114,2,drl_npca,4573,127.76785714285714,0.42857142857142855,6.456890211363013e-05,0.05134613341979248
115,2,drl_npca,4226,138.09259259259258,0.4074074074074074,7.005114942633857e-05,0.05127282183054377
116,2,drl_npca,4193,125.82539682539682,0.38095238095238093,6.243060245954742e-05,0.05120591226811356
117,2,drl_npca,3894,145.23636363636365,0.4727272727272727,7.262146391440183e-05,0.05113228345398688
118,2,drl_npca,4834,116.05,0.4666666666666667,7.115186478282946e-05,0.05107168947247206
119,2,drl_npca,4529,131.79245283018867,0.4716981132075472,7.105332406354137e-05,0.0510092791361898
120,2,drl_npca,4184,129.39655172413794,0.5517241379310345,7.082679803716019e-05,0.0509571801597778
121,2,drl_npca,4660,125.30909090909091,0.45454545454545453,6.167286968169113e-05,0.05090324300746187
122,2,drl_npca,4321,122.06557377049181,0.39344262295081966,6.527408064963917e-05,0.0508549060915555
123,2,drl_npca,4026,158.36170212765958,0.2978723404255319,7.55792498239316e-05,0.05080431551876149
124,2,drl_npca,4073,145.33333333333334,0.43137254901960786,5.478736299361723e-05,0.0507673873001367
125,2,drl_npca,3813,164.95652173913044,0.5652173913043478,7.303090872786318e-05,0.05072923178335737
126,2,drl_npca,4214,115.92753623188406,0.6086956521739131,6.928509295297165e-05,0.050696446953269456
127,2,drl_npca,4352,130.4561403508772,0.543859649122807,6.814959245578696e-05,0.05065001252274556
128,2,drl_npca,3889,147.6153846153846,0.4807692307692308,5.8926179917762056e-05,0.05061399797399943
129,2,drl_npca,4334,116.27692307692308,0.6,7.06407420996887e-05,0.05058288600090071
130,2,drl_npca,4619,123.03389830508475,0.3898305084745763,8.040271738233666e-05,0.05054620350630223
131,2,drl_npca,4598,119.03333333333333,0.5,5.812893505208194e-05,0.05051490974272845
132,2,drl_npca,4573,139.35294117647058,0.23529411764705882,6.838862100266851e-05,0.050484923733698644
133,2,drl_npca,4664,130.03846153846155,0.34615384615384615,6.493489733353879e-05,0.05046081268096877
134,2,drl_npca,5381,100.27272727272727,0.45454545454545453,8.030172951597099e-05,0.050437462780250915
135,2,drl_npca,3903,123.51515151515152,0.5454545454545454,6.077890793676488e-05,0.05040952241057171
136,2,drl_npca,4422,139.0,0.5576923076923077,6.910553687096883e-05,0.05038336656815528
137,2,drl_npca,4277,148.73469387755102,0.5102040816326531,5.881996670116981e-05,0.050363940949732296
138,2,drl_npca,4484,127.0701754385965,0.5263157894736842,6.265694901230745e-05,0.05034653770465965
139,2,drl_npca,4612,121.0,0.5614035087719298,5.98934432976724e-05,0.05032733746063339
140,2,drl_npca,4292,136.25,0.35714285714285715,6.267312225342418e-05,0.050309201023995796
141,2,drl_npca,4701,130.67307692307693,0.46153846153846156,7.385971791033323e-05,0.05029236166904541
142,2,drl_npca,4311,131.01754385964912,0.43859649122807015,6.078505248297006e-05,0.05027754737198318
143,2,drl_npca,3385,149.17543859649123,0.38596491228070173,6.098644977707105e-05,0.050262169601543574
144,2,drl_npca,4683,118.21311475409836,0.3770491803278688,5.7246065504538514e-05,0.05024764385078624
145,2,drl_npca,4345,148.06382978723406,0.425531914893617,5.0858368922490627e-05,0.05023298909000732
146,2,drl_npca,3768,142.4,0.32727272727272727,5.977091253347074e-05,0.05022229195455204
147,2,drl_npca,4076,150.66666666666666,0.5208333333333334,6.0463502450147644e-05,0.05021039603349305
148,2,drl_npca,4400,146.30612244897958,0.46938775510204084,5.4132040531840175e-05,0.05020053556818932
149,2,drl_npca,4434,150.34782608695653,0.30434782608695654,6.121153031320621e-05,0.05019094618386324
150,2,drl_npca,4258,138.22222222222223,0.4444444444444444,6.0101371976391725e-05,0.05018236161810957
151,2,drl_npca,3886,146.1509433962264,0.3018867924528302,5.970859516916486e-05,0.05017277525199063
152,2,drl_npca,4352,137.0943396226415,0.660377358490566,5.9734036767622456e-05,0.05016385659563951
153,2,drl_npca,4453,131.62962962962962,0.7037037037037037,6.299728556768969e-05,0.050155398320217905
154,2,drl_npca,4828,114.36065573770492,0.639344262295082,5.351593790692277e-05,0.05014722935787089
155,2,drl_npca,4278,142.76,0.5,5.53711797692813e-05,0.05013851680146223
156,2,drl_npca,5001,115.25862068965517,0.41379310344827586,5.364574826671742e-05,0.0501317612573386
157,2,drl_npca,4454,114.87878787878788,0.5303030303030303,6.498982596288745e-05,0.050124336503561774
158,2,drl_npca,4119,148.77551020408163,0.4897959183673469,6.0138852859381586e-05,0.050116395238542284
159,2,drl_npca,4231,133.375,0.5535714285714286,6.153456342872232e-05,0.050110829349726715
160,2,drl_npca,4759,132.73076923076923,0.46153846153846156,5.663592188890713e-05,0.050104793487571894
161,2,drl_npca,4015,140.01818181818183,0.43636363636363634,5.230486567597836e-05,0.05009948348280914
162,2,drl_npca,4031,144.12962962962962,0.4444444444444444,5.3079924934233226e-05,0.05009415963894554
163,2,drl_npca,4125,130.06666666666666,0.5333333333333333,4.429035592086924e-05,0.05008920986507362
164,2,drl_npca,3895,137.3793103448276,0.46551724137931033,5.402270835475065e-05,0.05008401468697217
165,2,drl_npca,5028,123.81481481481481,0.4074074074074074,4.984326490860743e-05,0.05007928045494521
166,2,drl_npca,3760,139.55172413793105,0.39655172413793105,5.101335409563035e-05,0.05007511284843316
167,2,drl_npca,4554,117.16923076923077,0.4,5.518415249146832e-05,0.05007088023547578
168,2,drl_npca,4696,126.76363636363637,0.4,4.673481817007996e-05,0.050066419562460884
169,2,drl_npca,5231,109.86440677966101,0.6779661016949152,5.8468168087226026e-05,0.05006286512940279
170,2,drl_npca,4098,140.24074074074073,0.46296296296296297,4.7325293659620606e-05,0.05005926338303195
171,2,drl_npca,3795,152.8235294117647,0.47058823529411764,5.492459483017834e-05,0.050056148031824385
172,2,drl_npca,4370,141.68627450980392,0.39215686274509803,4.706505327097451e-05,0.05005335627703509
173,2,drl_npca,4359,129.77586206896552,0.46551724137931033,4.721066579804756e-05,0.05005070333200547
174,2,drl_npca,4111,155.28571428571428,0.42857142857142855,5.8405288048864655e-05,0.05004784619658183
175,2,drl_npca,3863,158.95833333333334,0.375,5.9427704400150105e-05,0.05004555824551306
176,2,drl_npca,4626,156.95238095238096,0.19047619047619047,5.168536639151474e-05,0.05004342310307847
177,2,drl_npca,4564,146.56521739130434,0.32608695652173914,5.0498387281550094e-05,0.05004163710132063
178,2,drl_npca,4526,126.89655172413794,0.5172413793103449,6.084457466689249e-05,0.050039765178945185
179,2,drl_npca,4313,123.42622950819673,0.4918032786885246,5.055125317691515e-05,0.05003752440902144
180,2,drl_npca,4760,132.7450980392157,0.45098039215686275,5.2873090074475236e-05,0.05003530383606623
181,2,drl_npca,4411,127.55172413793103,0.5,4.774052164672563e-05,0.05003354848240171
182,2,drl_npca,4434,138.7058823529412,0.4117647058823529,5.097568039976371e-05,0.05003165802365496
183,2,drl_npca,4373,138.30188679245282,0.33962264150943394,5.870449846649232e-05,0.05003008394463052
184,2,drl_npca,5055,115.69642857142857,0.375,4.613861892721616e-05,0.050028531011784214
185,2,drl_npca,4979,128.23529411764707,0.49019607843137253,5.099704139865935e-05,0.05002697718822852
186,2,drl_npca,4488,135.96296296296296,0.35185185185185186,4.34993077457572e-05,0.050025635846564505
187,2,drl_npca,4808,130.90384615384616,0.4423076923076923,4.5188343695675336e-05,0.05002428822411256
188,2,drl_npca,4382,126.52542372881356,0.4576271186440678,4.4864340452477336e-05,0.050023057512274406
189,2,drl_npca,4241,137.55555555555554,0.5,4.1521392025363944e-05,0.05002173647290101
190,2,drl_npca,4331,124.41666666666667,0.5833333333333334,4.907806942355819e-05,0.05002059383230852
191,2,drl_npca,4761,114.63934426229508,0.5245901639344263,4.937379708280787e-05,0.050019394540878746
192,2,drl_npca,4515,145.73469387755102,0.30612244897959184,4.290904447164697e-05,0.05001824683478351
193,2,drl_npca,4628,126.03508771929825,0.2982456140350877,4.8867567481162645e-05,0.05001737429175759
194,2,drl_npca,4521,143.48979591836735,0.22448979591836735,5.216490171733312e-05,0.05001641165295366
195,2,drl_npca,4672,129.2962962962963,0.37037037037037035,4.6548753743991256e-05,0.050015626866249635
196,2,drl_npca,4542,124.64406779661017,0.5423728813559322,4.653315651618565e-05,0.05001480539480891
197,2,drl_npca,3817,132.45,0.6333333333333333,4.3949178992382563e-05,0.0500139571459064
198,2,drl_npca,4188,122.35483870967742,0.532258064516129,4.095283778345523e-05,0.050013144345004715
199,2,drl_npca,4148,130.5084745762712,0.4067796610169492,4.2901547809985154e-05,0.05001235414492801
200,2,drl_npca,4304,132.17241379310346,0.29310344827586204,3.898931997052083e-05,0.050011646336050784
201,2,drl_npca,3976,148.96153846153845,0.19230769230769232,4.1691898028754316e-05,0.05001099006440215
202,2,drl_npca,4813,129.56603773584905,0.5283018867924528,4.648533164678762e-05,0.05001043318538542
203,2,drl_npca,4813,129.0,0.49056603773584906,4.5563536938667916e-05,0.05000989462448606
204,2,drl_npca,4268,131.44642857142858,0.5892857142857143,4.281479414203204e-05,0.0500093838640936
205,2,drl_npca,4112,150.79591836734693,0.3877551020408163,4.138669949801018e-05,0.050008872810746376
206,2,drl_npca,4620,128.49122807017545,0.24561403508771928,4.708124106400646e-05,0.05000844852296008
207,2,drl_npca,5313,135.53333333333333,0.28888888888888886,4.621391659990574e-05,0.050007980424683
208,2,drl_npca,5065,118.23636363636363,0.509090909090909,4.336117005247312e-05,0.05000762926590091
209,2,drl_npca,4191,136.70909090909092,0.4,4.0108254324877635e-05,0.050007220986865
210,2,drl_npca,4573,126.66071428571429,0.5,4.350283294722127e-05,0.05000683455682129
211,2,drl_npca,4466,133.03636363636363,0.43636363636363634,4.9133787494308e-05,0.05000646234095099
212,2,drl_npca,4293,129.4406779661017,0.5423728813559322,4.001356379982705e-05,0.05000611650973113
213,2,drl_npca,4493,127.125,0.4107142857142857,4.3652220483636484e-05,0.05000576607512715
214,2,drl_npca,4426,131.3272727272727,0.509090909090909,3.938372295427447e-05,0.05000545204969321
215,2,drl_npca,4279,129.41666666666666,0.4,4.7715744585730135e-05,0.050005160284060525
216,2,drl_npca,5339,122.12244897959184,0.40816326530612246,3.803803338087164e-05,0.05000485977251142
217,2,drl_npca,4249,156.5,0.45652173913043476,3.4671758233647175e-05,0.05000462738368
218,2,drl_npca,4515,138.9607843137255,0.4117647058823529,4.197725502308458e-05,0.05000441934558956
219,2,drl_npca,4549,148.66666666666666,0.4791666666666667,4.984992847312242e-05,0.05000419960985147
220,2,drl_npca,3816,154.68,0.36,4.052840570996826e-05,0.05000400279004198
221,2,drl_npca,4720,111.54838709677419,0.4838709677419355,4.28849004189639e-05,0.05000380757166803
222,2,drl_npca,4208,132.26785714285714,0.5357142857142857,2.9816634802652214e-05,0.05000357867145101
223,2,drl_npca,4342,107.21126760563381,0.6338028169014085,3.177087455696892e-05,0.050003383773911426
224,2,drl_npca,3954,142.5,0.6111111111111112,4.073734089615755e-05,0.050003151856450066
225,2,drl_npca,4299,126.77966101694915,0.4745762711864407,4.318556602811441e-05,0.05000298616999588
226,2,drl_npca,4045,154.34,0.26,3.150264880484125e-05,0.05000281508266897
227,2,drl_npca,4095,144.9245283018868,0.18867924528301888,4.1229918375999354e-05,0.050002677789467126
228,2,drl_npca,4184,148.2156862745098,0.35294117647058826,4.0693520228766524e-05,0.05000253956200826
229,2,drl_npca,4065,123.76190476190476,0.47619047619047616,3.6791659416242815e-05,0.05000241329160894
230,2,drl_npca,4536,126.87272727272727,0.5818181818181818,3.641265902842861e-05,0.05000226594440633
231,2,drl_npca,4687,111.98387096774194,0.6290322580645161,4.617128070094623e-05,0.05000214468272667
232,2,drl_npca,4564,122.85964912280701,0.6140350877192983,3.831675955249617e-05,0.0500020157505924
233,2,drl_npca,3684,139.75862068965517,0.39655172413793105,3.4815355320461094e-05,0.050001904066054904
234,2,drl_npca,4198,135.83928571428572,0.375,4.413837935620298e-05,0.05000179677183263
235,2,drl_npca,4032,149.52941176470588,0.23529411764705882,3.956468450875642e-05,0.050001698918086014
236,2,drl_npca,4529,143.0612244897959,0.4489795918367347,3.782099095891075e-05,0.05000161444562012
237,2,drl_npca,4551,131.75471698113208,0.5283018867924528,3.199116326868534e-05,0.0500015372446544
238,2,drl_npca,4147,132.3448275862069,0.603448275862069,4.0330732493506126e-05,0.05000145789210453
239,2,drl_npca,5076,121.70370370370371,0.3888888888888889,4.074817115906626e-05,0.050001375739807806
240,2,drl_npca,4659,126.44642857142857,0.35714285714285715,3.630393014949126e-05,0.05000130342006411
241,2,drl_npca,5049,125.29411764705883,0.3333333333333333,3.886102422256954e-05,0.050001232434681124
242,2,drl_npca,4474,121.74137931034483,0.6206896551724138,3.877565783720153e-05,0.050001171156390294
243,2,drl_npca,4716,119.43636363636364,0.6909090909090909,4.2813488107640296e-05,0.05000110516166614
244,2,drl_npca,4613,127.71428571428571,0.48214285714285715,3.564526802316929e-05,0.05000104601910309
245,2,drl_npca,4432,139.09803921568627,0.45098039215686275,3.554330154050452e-05,0.05000098905199886
246,2,drl_npca,4660,160.1951219512195,0.3902439024390244,3.0243137492410217e-05,0.050000939875018566
247,2,drl_npca,4442,114.734375,0.484375,2.6437641887847956e-05,0.05000090211942133
248,2,drl_npca,4465,123.59677419354838,0.46774193548387094,3.657371780718677e-05,0.050000846192527384
249,2,drl_npca,4111,131.20689655172413,0.5172413793103449,3.8458523097991325e-05,0.050000795321875416
250,2,drl_npca,3821,150.1851851851852,0.5370370370370371,3.247426138841547e-05,0.05000075050544593
251,2,drl_npca,4220,145.30769230769232,0.36538461538461536,3.7111663308072217e-05,0.05000071105295558
252,2,drl_npca,4211,140.35185185185185,0.2962962962962963,3.120141688365644e-05,0.05000067502309659
253,2,drl_npca,3690,163.47916666666666,0.3333333333333333,3.304916936031077e-05,0.05000063953855434
254,2,drl_npca,4186,151.8,0.28,3.3468701682674386e-05,0.05000060956580428
255,2,drl_npca,4179,138.81132075471697,0.6037735849056604,3.107517598740136e-05,0.050000579836929196
256,2,drl_npca,4138,137.98214285714286,0.5,2.7870686608366668e-05,0.05000054990575415
257,2,drl_npca,4752,144.04166666666666,0.3333333333333333,3.756677566949899e-05,0.0500005199574116
258,2,drl_npca,5243,128.75,0.4375,4.346338149237757e-05,0.05000049558897684
259,2,drl_npca,3960,158.1,0.16,3.3283064112765715e-05,0.05000047236259833
260,2,drl_npca,4694,126.2,0.36363636363636365,2.91643609671155e-05,0.05000044932520256
261,2,drl_npca,3997,133.79310344827587,0.5344827586206896,2.520180108452526e-05,0.05000042527963083
262,2,drl_npca,4274,132.51785714285714,0.5357142857142857,3.852972198122492e-05,0.05000040131510128
263,2,drl_npca,4370,119.80645161290323,0.5806451612903226,3.229385220038239e-05,0.05000037945913408
264,2,drl_npca,4619,130.52830188679246,0.49056603773584906,2.3090528581330243e-05,0.05000035664714636
265,2,drl_npca,4486,130.72222222222223,0.4074074074074074,3.518680023262277e-05,0.05000033823702511
266,2,drl_npca,3840,149.60377358490567,0.37735849056603776,2.9756135821420077e-05,0.0500003204566172
267,2,drl_npca,4067,140.26785714285714,0.32142857142857145,3.237791073236925e-05,0.05000030391465062
268,2,drl_npca,4463,133.08928571428572,0.42857142857142855,2.8907503292430192e-05,0.05000028736319614
269,2,drl_npca,4036,140.10714285714286,0.5357142857142857,3.236813427065499e-05,0.05000027171314816
270,2,drl_npca,4728,124.03508771929825,0.5263157894736842,3.369024125277065e-05,0.05000025691541532
271,2,drl_npca,3533,160.33333333333334,0.43137254901960786,3.3669781259959564e-05,0.05000024268077764
272,2,drl_npca,4440,126.93103448275862,0.43103448275862066,3.0326387786772102e-05,0.050000230614366745
273,2,drl_npca,4797,119.65517241379311,0.5689655172413793,3.103083993967933e-05,0.05000021761923505
274,2,drl_npca,3871,135.27118644067798,0.5084745762711864,3.438230366252052e-05,0.050000205356379716
275,2,drl_npca,4444,125.8,0.5666666666666667,2.688436143216677e-05,0.05000019359084925
276,2,drl_npca,4097,120.43283582089552,0.582089552238806,2.623909676913172e-05,0.05000018231699585
277,2,drl_npca,4664,118.96610169491525,0.5254237288135594,2.6037654606625438e-05,0.05000017050197964
278,2,drl_npca,4488,123.94915254237289,0.5084745762711864,2.693515792392039e-05,0.050000160733370366
279,2,drl_npca,4404,131.92857142857142,0.5178571428571429,2.8227044216085535e-05,0.05000015152443627
280,2,drl_npca,3492,160.76923076923077,0.40384615384615385,2.7976779771658283e-05,0.05000014327228454
281,2,drl_npca,4767,115.30645161290323,0.43548387096774194,2.6421343742792185e-05,0.05000013601251553
282,2,drl_npca,4208,144.6153846153846,0.4807692307692308,3.217743869754486e-05,0.05000012783583574
283,2,drl_npca,4770,129.67307692307693,0.4423076923076923,2.677159560941315e-05,0.050000121358249085
284,2,drl_npca,4848,126.85185185185185,0.3888888888888889,2.90290863631526e-05,0.050000115208889084
285,2,drl_npca,4587,133.1346153846154,0.4423076923076923,2.7158889982577723e-05,0.050000109152600475
