episode,scenario,method,run,intent,throughput,avg_option_duration,npca_switch_ratio,avg_loss,epsilon
0,free_npca,fixed_drl,1,,3480,156.9607843137255,0.5294117647058824,0.0,0.9
1,free_npca,fixed_drl,1,,3650,148.4814814814815,0.6666666666666666,0.0,0.8577368699525629
2,free_npca,fixed_drl,1,,3834,143.51785714285714,0.4642857142857143,0.006954311703642209,0.8152758441983258
3,free_npca,fixed_drl,1,,3522,146.8909090909091,0.5818181818181818,0.006603467743843794,0.7735982604410785
4,free_npca,fixed_drl,1,,3065,153.3793103448276,0.6896551724137931,0.005839180201292038,0.7348750065924577
5,free_npca,fixed_drl,1,,3704,142.24074074074073,0.6851851851851852,0.005344294477254152,0.6962822639717497
6,free_npca,fixed_drl,1,,3677,144.82142857142858,0.6071428571428571,0.004145274559656779,0.6623085667495062
7,free_npca,fixed_drl,1,,3714,145.3090909090909,0.7454545454545455,0.0036829792273541293,0.6289617131026151
8,free_npca,fixed_drl,1,,3771,157.53061224489795,0.6530612244897959,0.0028778274233142533,0.5979786626853312
9,free_npca,fixed_drl,1,,3970,122.5,0.8333333333333334,0.0024878185552855334,0.5717749420863946
10,free_npca,fixed_drl,1,,4083,137.94642857142858,0.7678571428571429,0.002159520828475555,0.5384496275010459
11,free_npca,fixed_drl,1,,3429,145.79310344827587,0.7241379310344828,0.0020504871693750224,0.5118482387133249
12,free_npca,fixed_drl,1,,3264,135.68852459016392,0.7704918032786885,0.0017900895327329636,0.4858230661856069
13,free_npca,fixed_drl,1,,3969,136.5438596491228,0.7368421052631579,0.0015400267050911982,0.460032469097857
14,free_npca,fixed_drl,1,,3748,133.6949152542373,0.7966101694915254,0.0013289086055010557,0.437314238557548
15,free_npca,fixed_drl,1,,3585,133.21311475409837,0.7868852459016393,0.0011792885682856042,0.41512375447912825
16,free_npca,fixed_drl,1,,3612,137.5,0.8333333333333334,0.0009549206588417292,0.39351691360823376
17,free_npca,fixed_drl,1,,4067,105.83561643835617,0.8493150684931506,0.0008571586416413387,0.373512045922559
18,free_npca,fixed_drl,1,,4025,128.61666666666667,0.8,0.0006898506156479319,0.35073706641295316
19,free_npca,fixed_drl,1,,4123,129.28813559322035,0.847457627118644,0.0005983641992012659,0.33322350308189
20,free_npca,fixed_drl,1,,3802,131.72131147540983,0.7868852459016393,0.0005519953944409887,0.3169967135396845
21,free_npca,fixed_drl,1,,3342,129.75,0.8382352941176471,0.00042278387506181997,0.30119671304195317
22,free_npca,fixed_drl,1,,3745,129.15,0.8,0.00048113127316658694,0.2846831600876146
23,free_npca,fixed_drl,1,,3739,123.06060606060606,0.9090909090909091,0.00041304828482680023,0.2710162767999899
24,free_npca,fixed_drl,1,,3129,129.69565217391303,0.8260869565217391,0.00026636323794567335,0.2569001582232902
25,free_npca,fixed_drl,1,,3610,126.04545454545455,0.7575757575757576,0.0003768592820658038,0.24310543778219817
26,free_npca,fixed_drl,1,,2801,134.768115942029,0.7681159420289855,0.000293599931562009,0.2307719603704606
27,free_npca,fixed_drl,1,,3299,137.98360655737704,0.7213114754098361,0.00018033720455908528,0.21871929362379028
28,free_npca,fixed_drl,1,,4252,129.86206896551724,0.7413793103448276,0.000263288199979191,0.20873503243985425
29,free_npca,fixed_drl,1,,3447,154.0566037735849,0.6415094339622641,0.0003112262735764186,0.19979030501824696
30,free_npca,fixed_drl,1,,4169,139.07272727272726,0.509090909090909,0.00032007948417837423,0.19205813134293231
31,free_npca,fixed_drl,1,,4177,132.71428571428572,0.5535714285714286,0.0002655076192847143,0.1844559114621107
32,free_npca,fixed_drl,1,,3262,193.609756097561,0.5121951219512195,0.00020267084376731267,0.17713332633923978
33,free_npca,fixed_drl,1,,3659,187.17073170731706,0.5121951219512195,0.00025362399173900485,0.1720262700075621
34,free_npca,fixed_drl,1,,3524,162.6326530612245,0.40816326530612246,0.0002570431145917003,0.16712436857213353
35,free_npca,fixed_drl,1,,3234,186.95555555555555,0.37777777777777777,0.0002549715427448973,0.16152361358223816
36,free_npca,fixed_drl,1,,3666,172.3181818181818,0.4318181818181818,0.0002667426645833378,0.1566162937495474
37,free_npca,fixed_drl,1,,3426,139.34920634920636,0.4444444444444444,0.00023156464643155536,0.1520268842347382
38,free_npca,fixed_drl,1,,3246,166.31372549019608,0.43137254901960786,0.00021170086498993138,0.1457974770930442
39,free_npca,fixed_drl,1,,3767,153.20754716981133,0.4339622641509434,0.0002541689173085615,0.14103429917233865
40,free_npca,fixed_drl,1,,3314,162.52941176470588,0.5098039215686274,0.00022016692188723633,0.1363351097853798
41,free_npca,fixed_drl,1,,3397,156.9056603773585,0.5283018867924528,0.00020595534685223052,0.1320424133471218
42,free_npca,fixed_drl,1,,3591,172.2391304347826,0.43478260869565216,0.00017904563962171474,0.12780738499422128
43,free_npca,fixed_drl,1,,3446,156.42307692307693,0.4423076923076923,0.00029658883189161617,0.12430931763780946
