episode,scenario,method,run,intent,throughput,avg_option_duration,npca_switch_ratio,avg_loss,epsilon
0,free_npca,fixed_drl,2,,3853,153.23529411764707,0.5686274509803921,0.0,0.9
1,free_npca,fixed_drl,2,,3350,161.66,0.66,0.0,0.8577368699525629
2,free_npca,fixed_drl,2,,3647,149.48214285714286,0.5892857142857143,0.0004289398299685369,0.8183430779529846
3,free_npca,fixed_drl,2,,3677,137.31578947368422,0.631578947368421,0.0003096013388130814,0.7764984499950324
4,free_npca,fixed_drl,2,,3745,141.71929824561403,0.631578947368421,0.00020759061832601824,0.7362461272692793
5,free_npca,fixed_drl,2,,3784,142.67924528301887,0.6415094339622641,0.00017414462733237693,0.6982240219443056
6,free_npca,fixed_drl,2,,3391,146.57894736842104,0.5964912280701754,0.00015115871307595322,0.664762706022866
7,free_npca,fixed_drl,2,,3932,157.0204081632653,0.42857142857142855,0.00014750306824377427,0.6307012061769147
8,free_npca,fixed_drl,2,,4092,156.82978723404256,0.46808510638297873,0.00015108999408160648,0.6029327305148191
9,free_npca,fixed_drl,2,,4225,158.2608695652174,0.30434782608695654,0.00015274700126610696,0.5775461498994218
10,free_npca,fixed_drl,2,,3962,148.5,0.36538461538461536,0.0001668771195303028,0.5538287101461007
11,free_npca,fixed_drl,2,,3372,167.52083333333334,0.4166666666666667,0.00013668059546034783,0.5282991384859124
12,free_npca,fixed_drl,2,,3457,169.6734693877551,0.2857142857142857,0.0001398404953458036,0.5058830692209856
13,free_npca,fixed_drl,2,,3333,162.66,0.42,0.00015380692396623394,0.48408325586125966
14,free_npca,fixed_drl,2,,3723,157.0,0.48,0.00013179528953817984,0.46291276565830225
15,free_npca,fixed_drl,2,,2734,177.86,0.48,0.00017098559571119645,0.442774772446145
16,free_npca,fixed_drl,2,,3303,159.09803921568627,0.6470588235294118,0.00014171425573294982,0.4236189207523455
17,free_npca,fixed_drl,2,,3619,173.84444444444443,0.4666666666666667,0.00013377201200152436,0.405042091298299
18,free_npca,fixed_drl,2,,4004,142.43636363636364,0.6363636363636364,0.00013848602247890085,0.38941934522593136
19,free_npca,fixed_drl,2,,3342,170.84,0.5,0.00011992496729362756,0.3712553691844403
20,free_npca,fixed_drl,2,,4306,153.9318181818182,0.6136363636363636,0.00011826806682317208,0.3555875599470796
21,free_npca,fixed_drl,2,,3527,149.83333333333334,0.6296296296296297,0.00011629719908038776,0.34243322484588967
22,free_npca,fixed_drl,2,,3471,160.9387755102041,0.5918367346938775,0.00011586285836528987,0.3270606262268552
23,free_npca,fixed_drl,2,,3636,182.37209302325581,0.32558139534883723,0.00012602528052714965,0.31381190007566223
24,free_npca,fixed_drl,2,,3736,165.68085106382978,0.46808510638297873,0.00013840887307499847,0.3027084239177022
25,free_npca,fixed_drl,2,,3491,158.90196078431373,0.5098039215686274,0.00010624676845812549,0.2911059225248048
26,free_npca,fixed_drl,2,,4455,132.74074074074073,0.48148148148148145,0.0001184230010646085,0.2791178155143659
27,free_npca,fixed_drl,2,,3717,156.0392156862745,0.45098039215686275,0.00010471405403222889,0.267073574589866
28,free_npca,fixed_drl,2,,2995,166.88679245283018,0.4528301886792453,0.00012022599306267996,0.25628038786897955
29,free_npca,fixed_drl,2,,3547,124.23880597014926,0.6268656716417911,0.00011483882553875446,0.24563219682203608
30,free_npca,fixed_drl,2,,3670,178.0,0.45454545454545453,9.924103263377522e-05,0.23295429169493992
31,free_npca,fixed_drl,2,,3384,148.07142857142858,0.5357142857142857,0.00010881066070093463,0.22507883347415092
32,free_npca,fixed_drl,2,,3333,174.8125,0.4791666666666667,0.00012142243213020265,0.21554388891584725
33,free_npca,fixed_drl,2,,3004,182.5625,0.375,9.976383686686556e-05,0.20778547376989925
34,free_npca,fixed_drl,2,,3504,147.18965517241378,0.5172413793103449,0.00010195542805983375,0.20039066616012235
35,free_npca,fixed_drl,2,,3836,150.37254901960785,0.5490196078431373,0.00010561818877855937,0.1919161442169846
36,free_npca,fixed_drl,2,,3709,127.2,0.676923076923077,9.334700007457286e-05,0.18485988485360427
37,free_npca,fixed_drl,2,,3461,179.11111111111111,0.5333333333333333,0.00011443104449426755,0.1763728102111357
38,free_npca,fixed_drl,2,,3597,159.32,0.5,9.768387099029496e-05,0.17081208833401795
39,free_npca,fixed_drl,2,,3929,150.78,0.42,0.00010801168294468273,0.16492001325869737
40,free_npca,fixed_drl,2,,3096,163.0188679245283,0.5283018867924528,0.00011368551592264946,0.15931529807568506
41,free_npca,fixed_drl,2,,3340,148.51785714285714,0.5535714285714286,9.245355128465842e-05,0.15367244375352437
42,free_npca,fixed_drl,2,,3470,144.70689655172413,0.5689655172413793,8.716259132294606e-05,0.14802635288235313
43,free_npca,fixed_drl,2,,3779,189.825,0.35,0.00011363492133871962,0.14250256274485362
44,free_npca,fixed_drl,2,,3134,203.0731707317073,0.36585365853658536,9.391370015994956e-05,0.13887548537978048
45,free_npca,fixed_drl,2,,3927,141.7037037037037,0.5185185185185185,9.23645469204833e-05,0.13530527980576304
46,free_npca,fixed_drl,2,,3680,137.36206896551724,0.5862068965517241,0.00011176273255841807,0.13082096094209938
47,free_npca,fixed_drl,2,,3793,162.95833333333334,0.3958333333333333,0.00011243700525180127,0.12626669554480363
48,free_npca,fixed_drl,2,,3427,148.125,0.42857142857142855,8.396249904762954e-05,0.12269236435250573
49,free_npca,fixed_drl,2,,3512,168.14583333333334,0.5625,9.882787465661143e-05,0.11873347537569812
50,free_npca,fixed_drl,2,,3729,141.59649122807016,0.45614035087719296,9.568600701944281e-05,0.11551219768383755
51,free_npca,fixed_drl,2,,3003,171.96,0.44,0.00010356408408066879,0.11188243340332024
52,free_npca,fixed_drl,2,,3457,164.7,0.5,9.774525824468583e-05,0.1088643915129441
