episode,scenario,method,run,intent,throughput,avg_option_duration,npca_switch_ratio,avg_loss,epsilon
0,free_npca,energy_saving,2,"배터리 절약, 저전력",3904,164.43478260869566,0.5434782608695652,0.0,0.9
1,free_npca,energy_saving,2,"배터리 절약, 저전력",3586,154.33962264150944,0.5094339622641509,0.0,0.8617856678621075
2,free_npca,energy_saving,2,"배터리 절약, 저전력",3529,158.37254901960785,0.5294117647058824,0.0010175038866388302,0.8198813018200163
3,free_npca,energy_saving,2,"배터리 절약, 저전력",3507,166.77083333333334,0.5625,0.0008123057001891235,0.7816017799612992
4,free_npca,energy_saving,2,"배터리 절약, 저전력",4068,136.37037037037038,0.5925925925925926,0.0006239080297139784,0.7473143751671564
5,free_npca,energy_saving,2,"배터리 절약, 저전력",3411,155.22222222222223,0.6481481481481481,0.0005018910645352056,0.7106580273586042
6,free_npca,energy_saving,2,"배터리 절약, 저전력",3729,131.0655737704918,0.6229508196721312,0.0003914144278193514,0.675928626537685
7,free_npca,energy_saving,2,"배터리 절약, 저전력",4044,127.59677419354838,0.6935483870967742,0.0002613700829291095,0.6388881982877329
8,free_npca,energy_saving,2,"배터리 절약, 저전력",3792,141.63636363636363,0.6363636363636364,0.0002060481783701107,0.6034859398038777
9,free_npca,energy_saving,2,"배터리 절약, 저전력",3751,142.10526315789474,0.6491228070175439,0.00015731943130958825,0.5738662216254462
10,free_npca,energy_saving,2,"배터리 절약, 저전력",3675,125.515625,0.71875,0.000149280841772755,0.5448409260888453
11,free_npca,energy_saving,2,"배터리 절약, 저전력",3659,149.15384615384616,0.6346153846153846,0.00011257701165353258,0.514163262643753
12,free_npca,energy_saving,2,"배터리 절약, 저전력",3236,163.33333333333334,0.5098039215686274,0.0001152838619115452,0.4906435841556925
13,free_npca,energy_saving,2,"배터리 절약, 저전력",3700,155.76470588235293,0.47058823529411764,0.00011495743819978088,0.4687341993301151
14,free_npca,energy_saving,2,"배터리 절약, 저전력",3235,163.15686274509804,0.5098039215686274,0.00011476148938527331,0.44791417824588203
15,free_npca,energy_saving,2,"배터리 절약, 저전력",3693,162.27083333333334,0.3958333333333333,0.00010350983696601664,0.42812935628949994
16,free_npca,energy_saving,2,"배터리 절약, 저전력",3777,169.9111111111111,0.5111111111111111,0.00011325068529307221,0.41040786536539015
17,free_npca,energy_saving,2,"배터리 절약, 저전력",3333,177.93617021276594,0.3617021276595745,0.00010381379494598757,0.3945490117221559
18,free_npca,energy_saving,2,"배터리 절약, 저전력",3857,181.33333333333334,0.35714285714285715,9.161678705519687e-05,0.378729869936326
19,free_npca,energy_saving,2,"배터리 절약, 저전력",3319,162.90384615384616,0.5,0.00011064209199200074,0.3652091382534663
20,free_npca,energy_saving,2,"배터리 절약, 저전력",3622,158.84,0.32,9.665607649367303e-05,0.3492371340366869
21,free_npca,energy_saving,2,"배터리 절약, 저전력",3333,169.0612244897959,0.40816326530612246,9.370284048297133e-05,0.33464316679896067
22,free_npca,energy_saving,2,"배터리 절약, 저전력",3795,154.42857142857142,0.5306122448979592,9.41379475989379e-05,0.32103185212359436
23,free_npca,energy_saving,2,"배터리 절약, 저전력",4334,149.79166666666666,0.3125,9.838635499666755e-05,0.3080714151393222
24,free_npca,energy_saving,2,"배터리 절약, 저전력",4150,149.08,0.52,9.577707775558035e-05,0.29597658524819304
25,free_npca,energy_saving,2,"배터리 절약, 저전력",3624,160.44897959183675,0.4897959183673469,8.526309587371846e-05,0.28398016562628947
26,free_npca,energy_saving,2,"배터리 절약, 저전력",3415,158.32692307692307,0.5769230769230769,0.00011013001494575292,0.2727914984330836
27,free_npca,energy_saving,2,"배터리 절약, 저전력",4359,135.20754716981133,0.5660377358490566,9.709679337296014e-05,0.26150240074970865
28,free_npca,energy_saving,2,"배터리 절약, 저전력",3881,146.5185185185185,0.48148148148148145,8.234496150786678e-05,0.25058464946304476
