episode,group,run,obss_duration,throughput,avg_option_duration,reward,avg_loss,epsilon,npca_ratio,throughput_weight,latency_penalty,npca_switch_bonus,npca_switch_cost,qos_priority
0,energy_saving,2,20-200,9501,481.4222222222222,2960.8,0.0,0.9,0.5333333333333333,,,,,
1,energy_saving,2,20-200,9864,421.6904761904762,2471.45,0.0,0.862597859558135,0.6666666666666666,,,,,
2,energy_saving,2,20-200,9860,358.15909090909093,2307.0500000000006,0.008326923940330744,0.8291755312881794,0.5227272727272727,,,,,
3,energy_saving,2,20-200,12084,343.03125,2471.15,0.007704997900873423,0.795635108232387,0.625,,,,,
4,energy_saving,2,20-200,9674,424.3478260869565,3168.0,0.006470702278117339,0.7721525101524017,0.7391304347826086,,,,,
5,energy_saving,2,20-200,10089,402.86046511627904,2688.85,0.005954447823266189,0.7396859502968998,0.5116279069767442,,,,,
6,energy_saving,2,20-200,11002,368.06666666666666,3294.85,0.005210028185198705,0.7106580273586042,0.6,,,,,
7,energy_saving,2,20-200,9435,419.27272727272725,3294.0,0.005301737847427527,0.6815874105076489,0.5454545454545454,,,,,
8,energy_saving,2,20-200,10264,430.51724137931035,1375.75,0.004529168208440145,0.6477881036798898,0.6206896551724138,,,,,
9,energy_saving,2,20-200,10154,376.6829268292683,3182.7999999999997,0.004324543134619792,0.6307012061769147,0.7317073170731707,,,,,
10,energy_saving,2,20-200,9165,391.25,2890.75,0.0035861678576717773,0.6073739334844256,0.7692307692307693,,,,,
11,energy_saving,2,20-200,8734,400.0,3171.0000000000005,0.0028802840194354453,0.5791311646825338,0.6363636363636364,,,,,
12,energy_saving,2,20-200,9573,401.3783783783784,1969.45,0.0023002702121933303,0.5508147886913471,0.8108108108108109,,,,,
13,energy_saving,2,20-200,9998,346.6031746031746,4027.2,0.00239507209820052,0.5326232600917303,0.7936507936507936,,,,,
14,energy_saving,2,20-200,9985,537.4411764705883,2407.35,0.0017796811104441683,0.5031559603137032,0.8235294117647058,,,,,
15,energy_saving,2,20-200,10510,419.9318181818182,3593.1499999999996,0.0016946940449997783,0.4880076383958704,0.7045454545454546,,,,,
16,energy_saving,2,20-200,10800,386.1578947368421,2717.2999999999993,0.0015073038327197235,0.46915314296635136,0.8157894736842105,,,,,
17,energy_saving,2,20-200,11811,263.42105263157896,1408.75,0.0013046085368841887,0.4535241549489255,0.8947368421052632,,,,,
18,energy_saving,2,20-200,10599,396.9117647058824,2528.25,0.0010839133756235242,0.445929573002354,0.7647058823529411,,,,,
19,energy_saving,2,20-200,10381,367.30232558139534,2721.3,0.000984519758882622,0.4326942431073708,0.7906976744186046,,,,,
20,energy_saving,2,20-200,9708,372.8448275862069,3236.75,0.0009450998428898553,0.41658717438563175,0.8275862068965517,,,,,
21,energy_saving,2,20-200,10787,394.1063829787234,3392.85,0.0007462728535756469,0.3959299678400059,0.7872340425531915,,,,,
22,energy_saving,2,20-200,10060,369.89130434782606,2582.25,0.0007444054742033283,0.38004742276499204,0.782608695652174,,,,,
23,energy_saving,2,20-200,10963,315.7647058823529,3455.8,0.000653523583120356,0.3652091382534663,0.7450980392156863,,,,,
24,energy_saving,2,20-200,9636,442.35,2273.3,0.0007072191607827941,0.3495365208391759,0.775,,,,,
25,energy_saving,2,20-200,10509,385.27906976744185,2468.65,0.0007125752163119614,0.33779152586271,0.7906976744186046,,,,,
26,energy_saving,2,20-200,9402,426.9183673469388,2381.0499999999997,0.0006408053838337461,0.3256787805886604,0.5714285714285714,,,,,
27,energy_saving,2,20-200,10934,404.0243902439024,2841.75,0.0008310292420598367,0.31249613273481686,0.7073170731707317,,,,,
28,energy_saving,2,20-200,10548,406.06666666666666,2770.3499999999995,0.0006668319304784139,0.3019514346975212,0.6222222222222222,,,,,
29,energy_saving,2,20-200,11350,380.8787878787879,2693.55,0.0005839682222964863,0.290864937115067,0.45454545454545453,,,,,
30,energy_saving,2,20-200,11724,442.2608695652174,1638.4,0.0007631326637541255,0.2830461143118147,0.34782608695652173,,,,,
31,energy_saving,2,20-200,9893,395.94642857142856,3391.35,0.0007804517129746577,0.2777472245060751,0.5178571428571429,,,,,
32,energy_saving,2,20-200,10263,447.26666666666665,2178.1,0.0006819823756814003,0.26534391386091033,0.4666666666666667,,,,,
33,energy_saving,2,20-200,11530,402.3142857142857,2558.95,0.0005330446680697302,0.2589795393831751,0.45714285714285713,,,,,
34,energy_saving,2,20-200,10743,363.9375,1811.7,0.000671305984724313,0.2517917751154053,0.59375,,,,,
35,energy_saving,2,20-200,9771,395.96153846153845,3135.5,0.0006940969615243375,0.24543666240871526,0.4230769230769231,,,,,
36,energy_saving,2,20-200,10763,472.8787878787879,2182.75,0.0005793750169686973,0.23553366526402203,0.42424242424242425,,,,,
37,energy_saving,2,20-200,10083,360.74418604651163,2646.3999999999996,0.0005996738327667117,0.2295109752448255,0.5348837209302325,,,,,
38,energy_saving,2,20-200,10437,446.83720930232556,2995.2999999999997,0.000581279891775921,0.2219556078290591,0.6744186046511628,,,,,
39,energy_saving,2,20-200,10711,402.4516129032258,2337.2,0.0006467123748734593,0.21471823532535517,0.5161290322580645,,,,,
40,energy_saving,2,20-200,10756,468.325,3040.35,0.0005815714054430524,0.20969030558812046,0.425,,,,,
41,energy_saving,2,20-200,9131,438.864406779661,3299.3499999999995,0.0006105232945022484,0.20342875914407332,0.576271186440678,,,,,
42,energy_saving,2,20-200,10240,439.15,2555.7000000000003,0.0008739780751056969,0.19463832982849222,0.525,,,,,
43,energy_saving,2,20-200,11523,368.94594594594594,2604.45,0.0006705317840290567,0.18896697979584576,0.5675675675675675,,,,,
44,energy_saving,2,20-200,10055,366.01851851851853,3472.75,0.0005770824888410667,0.18391916203079062,0.48148148148148145,,,,,
45,energy_saving,2,20-200,10343,459.69767441860466,3654.6499999999996,0.0006652498462547859,0.17687931378378763,0.5581395348837209,,,,,
46,energy_saving,2,20-200,10211,338.35714285714283,2529.45,0.0006707268379007777,0.17153913983737895,0.5952380952380952,,,,,
47,energy_saving,2,20-200,9009,451.6363636363636,2395.4,0.0007904028752818704,0.16654020834683608,0.6136363636363636,,,,,
48,energy_saving,2,20-200,10359,390.8809523809524,2616.1499999999996,0.0007702851629195114,0.16152361358223816,0.5714285714285714,,,,,
49,energy_saving,2,20-200,10127,388.7391304347826,2232.8999999999996,0.0006359950833333036,0.15693662288425128,0.5217391304347826,,,,,
50,energy_saving,2,20-200,10792,310.6326530612245,2246.95,0.000547081600719442,0.15212896214942379,0.4897959183673469,0.9,0.08,0.02,0.15,energy
51,energy_saving,2,20-200,10302,370.8723404255319,3029.4499999999994,0.0007307360647246242,0.1472452705543742,0.5106382978723404,0.9,0.08,0.02,0.15,energy
52,energy_saving,2,20-200,11152,441.4761904761905,3148.9000000000005,0.0007243133732117712,0.14278048711119445,0.35714285714285715,0.9,0.08,0.02,0.15,energy
53,energy_saving,2,20-200,9316,424.72549019607845,3013.95,0.000666446421140184,0.13896440531771923,0.5294117647058824,0.9,0.08,0.02,0.15,energy
54,energy_saving,2,20-200,10129,551.4594594594595,2843.8000000000006,0.0006470310618169606,0.13454097681003024,0.4594594594594595,0.9,0.08,0.02,0.15,energy
55,energy_saving,2,20-200,10220,420.8139534883721,3169.25,0.0008227626676671207,0.13147012181092385,0.37209302325581395,0.9,0.08,0.02,0.15,energy
56,energy_saving,2,20-200,11207,405.125,2059.8,0.0006855054525658488,0.12804115763283241,0.375,0.9,0.08,0.02,0.15,energy
57,energy_saving,2,20-200,9972,334.3207547169811,3393.05,0.0006340190884657204,0.12558337484047838,0.5094339622641509,0.9,0.08,0.02,0.15,energy
58,energy_saving,2,20-200,10765,343.0,2373.6,0.0007790071928563217,0.12168176197466712,0.6666666666666666,0.9,0.08,0.02,0.15,energy
59,energy_saving,2,20-200,10453,500.8484848484849,2423.6000000000004,0.0006726384356928369,0.11914711590863027,0.36363636363636365,0.9,0.08,0.02,0.15,energy
60,energy_saving,2,20-200,10171,425.9761904761905,2676.45,0.000603030416338394,0.11690250092597196,0.47619047619047616,0.9,0.08,0.02,0.15,energy
61,energy_saving,2,20-200,11980,452.8888888888889,1937.4,0.0005596760311163962,0.11415078638263716,0.6111111111111112,0.9,0.08,0.02,0.15,energy
62,energy_saving,2,20-200,8435,409.2903225806452,3374.2000000000003,0.000549492445619156,0.11300640258016775,0.4838709677419355,0.9,0.08,0.02,0.15,energy
63,energy_saving,2,20-200,11160,378.94444444444446,2751.8999999999996,0.0007068976992741227,0.10921863954336958,0.75,0.9,0.08,0.02,0.15,energy
64,energy_saving,2,20-200,9911,553.5333333333333,4156.55,0.0005742637440562248,0.10712468582878729,0.4888888888888889,0.9,0.08,0.02,0.15,energy
65,energy_saving,2,20-200,9464,434.8,3654.3,0.0005812070545895646,0.10461105580282762,0.4727272727272727,0.9,0.08,0.02,0.15,energy
66,energy_saving,2,20-200,11267,467.8181818181818,1585.4,0.0007284571183845401,0.10168855323143527,0.5909090909090909,0.9,0.08,0.02,0.15,energy
67,energy_saving,2,20-200,11180,423.34285714285716,2596.15,0.0006284263993923863,0.10056382246257622,0.6571428571428571,0.9,0.08,0.02,0.15,energy
68,energy_saving,2,20-200,9692,368.7,3171.9,0.0007612091527941326,0.0988247008365496,0.5166666666666667,0.9,0.08,0.02,0.15,energy
69,energy_saving,2,20-200,10789,335.64864864864865,1981.0499999999997,0.0006676225457340479,0.09598137161072362,0.43243243243243246,0.9,0.08,0.02,0.15,energy
70,energy_saving,2,20-200,10830,383.84615384615387,1650.0,0.0006914679543115199,0.0943111504918708,0.34615384615384615,0.9,0.08,0.02,0.15,energy
71,energy_saving,2,20-200,9790,393.8679245283019,3163.25,0.0006596294503348569,0.09317390878516373,0.4528301886792453,0.9,0.08,0.02,0.15,energy
72,energy_saving,2,20-200,8900,471.4423076923077,3309.25,0.0005766283429693431,0.09094527215258319,0.4807692307692308,0.9,0.08,0.02,0.15,energy
73,energy_saving,2,20-200,9582,447.8695652173913,2814.9,0.0006820430474666258,0.0888705288151855,0.5434782608695652,0.9,0.08,0.02,0.15,energy
74,energy_saving,2,20-200,10586,414.6279069767442,2970.55,0.0008196032528455058,0.08712298611104549,0.4418604651162791,0.9,0.08,0.02,0.15,energy
75,energy_saving,2,20-200,9516,420.75555555555553,2346.3,0.0005662535259034485,0.08556053122907066,0.4888888888888889,0.9,0.08,0.02,0.15,energy
76,energy_saving,2,20-200,10622,414.5744680851064,2826.75,0.00065167845847706,0.08399577830763885,0.5319148936170213,0.9,0.08,0.02,0.15,energy
77,energy_saving,2,20-200,10312,412.9642857142857,2176.85,0.0005599037782909969,0.08243494365459433,0.39285714285714285,0.9,0.08,0.02,0.15,energy
78,energy_saving,2,20-200,10615,436.2162162162162,2340.0,0.0006244240600305299,0.08153936188758146,0.4864864864864865,0.9,0.08,0.02,0.15,energy
79,energy_saving,2,20-200,11191,369.42424242424244,2231.45,0.0006602066763055822,0.08039373037519973,0.45454545454545453,0.9,0.08,0.02,0.15,energy
80,energy_saving,2,20-200,10628,368.3783783783784,2452.4999999999995,0.0006769464234821498,0.07940710610775817,0.5945945945945946,0.9,0.08,0.02,0.15,energy
81,energy_saving,2,20-200,11184,357.0869565217391,2953.7,0.0007524234824813902,0.07833892636572393,0.6956521739130435,0.9,0.08,0.02,0.15,energy
82,energy_saving,2,20-200,11223,367.55102040816325,3259.5,0.0005839469279938688,0.07706486384269916,0.5714285714285714,0.9,0.08,0.02,0.15,energy
83,energy_saving,2,20-200,10916,396.258064516129,2108.8,0.0006403580967647334,0.0757706526288775,0.5806451612903226,0.9,0.08,0.02,0.15,energy
84,energy_saving,2,20-200,9895,380.8181818181818,2929.2,0.0007196121926729878,0.07498401822592421,0.5227272727272727,0.9,0.08,0.02,0.15,energy
85,energy_saving,2,20-200,10680,465.6,2824.2,0.0008603666016521553,0.0739085551148769,0.4,0.9,0.08,0.02,0.15,energy
86,energy_saving,2,20-200,9864,391.1860465116279,2022.9499999999998,0.0007776246832994124,0.07308623031381768,0.5581395348837209,0.9,0.08,0.02,0.15,energy
87,energy_saving,2,20-200,11106,382.2857142857143,2900.2,0.0006430706319709619,0.07211456297131671,0.5238095238095238,0.9,0.08,0.02,0.15,energy
88,energy_saving,2,20-200,10577,399.875,3191.2999999999997,0.0006558170813756684,0.07120498614376286,0.4791666666666667,0.9,0.08,0.02,0.15,energy
89,energy_saving,2,20-200,8634,440.04615384615386,3707.8500000000004,0.0006978661598016819,0.0702111887481307,0.3384615384615385,0.9,0.08,0.02,0.15,energy
90,energy_saving,2,20-200,10582,360.86538461538464,3442.75,0.0006060796634604534,0.06893924737205276,0.36538461538461536,0.9,0.08,0.02,0.15,energy
91,energy_saving,2,20-200,10159,423.3333333333333,1643.4999999999998,0.0005097945201365898,0.06797957424656802,0.5151515151515151,0.9,0.08,0.02,0.15,energy
92,energy_saving,2,20-200,10321,461.6046511627907,2961.55,0.0004934439396796128,0.06739593136854848,0.5116279069767442,0.9,0.08,0.02,0.15,energy
93,energy_saving,2,20-200,11349,453.375,2591.6,0.0006658832814233998,0.06666376079875694,0.5625,0.9,0.08,0.02,0.15,energy
94,energy_saving,2,20-200,10131,349.7241379310345,2046.9,0.0006727015327972671,0.0661389620157894,0.6896551724137931,0.9,0.08,0.02,0.15,energy
95,energy_saving,2,20-200,10479,374.0444444444444,2862.4000000000005,0.0006019357048595945,0.06567765342153896,0.6222222222222222,0.9,0.08,0.02,0.15,energy
96,energy_saving,2,20-200,10556,441.0357142857143,1912.5499999999997,0.0005745642508069674,0.06498779719204333,0.35714285714285715,0.9,0.08,0.02,0.15,energy
97,energy_saving,2,20-200,10233,406.4888888888889,3109.4000000000005,0.0005006205368166169,0.06457395963351933,0.6666666666666666,0.9,0.08,0.02,0.15,energy
98,energy_saving,2,20-200,10737,368.7959183673469,3440.45,0.000541840175477167,0.06393266870998172,0.4489795918367347,0.9,0.08,0.02,0.15,energy
99,energy_saving,2,20-200,11293,407.6,2994.8,0.0006936746455418567,0.0632664242319854,0.525,0.9,0.08,0.02,0.15,energy
