episode,group,run,obss_duration,throughput,avg_option_duration,reward,avg_loss,epsilon,npca_ratio,throughput_weight,latency_penalty,npca_switch_bonus,npca_switch_cost,qos_priority
0,fixed_drl,0,20-200,89,248.5,157.6,0.0,0.9,0.5,,,,,
1,fixed_drl,0,20-200,290,125.75,231.85,0.0,0.8932271276115016,0.25,,,,,
2,fixed_drl,0,20-200,132,208.75,180.24999999999997,0.0,0.8898609559326409,0.25,,,,,
3,fixed_drl,0,20-200,99,215.16666666666666,-31.55,0.0,0.8865082220469924,0.6666666666666666,,,,,
4,fixed_drl,0,20-200,415,66.0,191.79999999999998,0.0,0.8815041997935286,1.0,,,,,
5,fixed_drl,0,20-200,66,323.5,67.94999999999999,0.0,0.878184826167437,0.6666666666666666,,,,,
6,fixed_drl,0,20-200,606,0.0,0.0,0.0,0.873230594767318,0.0,,,,,
7,fixed_drl,0,20-200,625,0.0,0.0,0.0,0.873230594767318,0.0,,,,,
8,fixed_drl,0,20-200,287,241.83333333333334,313.45,0.0,0.873230594767318,0.3333333333333333,,,,,
9,fixed_drl,0,20-200,446,37.0,372.6,0.0,0.8683059997575197,0.5,,,,,
