episode,scenario,method,run,intent,throughput,avg_option_duration,npca_switch_ratio,avg_loss,epsilon
0,congested_npca,fixed_drl,0,,2415,213.95454545454547,0.4090909090909091,0.0,0.9
1,congested_npca,fixed_drl,0,,1930,200.1,0.56,0.0,0.8634108638520896
2,congested_npca,fixed_drl,0,,2116,213.6304347826087,0.2826086956521739,0.00043448974611237645,0.823740347904652
3,congested_npca,fixed_drl,0,,2005,195.0392156862745,0.5882352941176471,0.00030410139394613606,0.788954500088985
4,congested_npca,fixed_drl,0,,2487,201.38297872340425,0.40425531914893614,0.0001983570352119083,0.7522126999285148
5,congested_npca,fixed_drl,0,,2375,204.5744680851064,0.46808510638297873,0.0001383119282157471,0.7199722874297049
6,congested_npca,fixed_drl,0,,2246,226.02380952380952,0.40476190476190477,0.00010728218088236947,0.6892121161714753
7,congested_npca,fixed_drl,0,,1719,202.82,0.54,0.00011577234302725022,0.662921181572616
8,congested_npca,fixed_drl,0,,2799,178.57692307692307,0.5384615384615384,0.0001289699721382931,0.6330286628116172
9,congested_npca,fixed_drl,0,,1920,198.58,0.68,0.00012817080035650483,0.6034859398038777
10,congested_npca,fixed_drl,0,,2337,174.80357142857142,0.625,0.0001504163034648324,0.5764921119888794
11,congested_npca,fixed_drl,0,,3155,136.78787878787878,0.6666666666666666,0.00013369891773133227,0.5478188966230747
12,congested_npca,fixed_drl,0,,2286,184.49056603773585,0.5660377358490566,0.00010698830980497102,0.516023633956459
13,congested_npca,fixed_drl,0,,2770,195.63829787234042,0.5319148936170213,0.00010290869007197519,0.49196749978867255
14,congested_npca,fixed_drl,0,,2508,208.62222222222223,0.4444444444444444,0.0001129586841367806,0.4716756216928975
15,congested_npca,fixed_drl,0,,2102,221.02325581395348,0.4883720930232558,0.00012099634720167766,0.4531208324888169
16,congested_npca,fixed_drl,0,,2598,186.08,0.4,0.00010847633772452052,0.43615403701434113
17,congested_npca,fixed_drl,0,,2112,229.21428571428572,0.40476190476190477,0.00011313524252424638,0.4173210823977792
18,congested_npca,fixed_drl,0,,2694,188.64583333333334,0.4375,0.00012035782128805295,0.4022130856784061
19,congested_npca,fixed_drl,0,,2886,177.23529411764707,0.49019607843137253,0.00011461700826960926,0.38570619221091273
20,congested_npca,fixed_drl,0,,2730,167.23636363636365,0.6,0.00011530336390327041,0.3690144340236896
21,congested_npca,fixed_drl,0,,2755,212.0487804878049,0.43902439024390244,9.823137952480465e-05,0.35194242378620877
22,congested_npca,fixed_drl,0,,2805,163.14285714285714,0.5892857142857143,0.0001083607057807967,0.3398131339170463
23,congested_npca,fixed_drl,0,,2731,184.5,0.56,0.00010375293641118333,0.3240296602136117
24,congested_npca,fixed_drl,0,,2673,208.5909090909091,0.4772727272727273,0.00010352918858795117,0.3106650759811201
25,congested_npca,fixed_drl,0,,2181,198.12244897959184,0.6122448979591837,9.097668953472748e-05,0.2994444760351453
26,congested_npca,fixed_drl,0,,2298,204.7826086956522,0.5434782608695652,9.156490705208853e-05,0.28751632298819624
