episode,scenario,method,run,intent,throughput,avg_option_duration,npca_switch_ratio,avg_loss,epsilon
0,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2003,233.1904761904762,0.38095238095238093,0.0,0.9
1,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2607,224.375,0.4,0.0,0.8650393134866119
2,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2013,233.0952380952381,0.42857142857142855,0.0,0.8330811648918964
3,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",1947,224.25,0.3409090909090909,0.002468633775909742,0.8008728647503383
4,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2706,209.95238095238096,0.30952380952380953,0.002182410176222523,0.7685507594819599
5,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2910,188.31914893617022,0.3617021276595745,0.0019457668531686068,0.738996609074659
6,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2623,201.95652173913044,0.43478260869565216,0.0015363651715839903,0.7073629817006317
7,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2893,199.7391304347826,0.30434782608695654,0.0011871082630629342,0.6778092319149103
8,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2086,219.97727272727272,0.3409090909090909,0.0010399259626865387,0.6495841607294613
9,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2669,204.86666666666667,0.26666666666666666,0.0008155758065792421,0.6237744354482132
10,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",1986,244.025,0.35,0.0006756263707454006,0.5985269154287004
11,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",3597,168.12244897959184,0.24489795918367346,0.000444331846665591,0.577018867434695
12,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2343,213.86363636363637,0.29545454545454547,0.0004751943439866106,0.5518174205663944
13,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2577,208.5581395348837,0.3023255813953488,0.0003856416151393205,0.5302161665399273
14,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2970,207.27906976744185,0.20930232558139536,0.00032916820297638577,0.5100045356229225
15,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2192,219.77272727272728,0.3181818181818182,0.00022709236751931408,0.4906435841556925
16,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2739,216.65853658536585,0.24390243902439024,0.00022463653779899081,0.4716756216928975
17,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2081,214.8695652173913,0.3695652173913043,0.00021304278925526887,0.45473654508969097
18,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2640,203.34782608695653,0.30434782608695654,0.00018103343124190965,0.4365403841927491
19,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2190,224.37209302325581,0.3023255813953488,0.0001899413279412935,0.4191622869853958
20,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2606,190.14583333333334,0.4166666666666667,0.00014322819091224423,0.4036247594865046
21,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2462,220.28571428571428,0.5,0.0001724556835445886,0.3870517062137439
22,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",3024,180.27083333333334,0.5625,0.00017224914821175238,0.37318869557875417
23,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2733,173.79245283018867,0.5660377358490566,0.00018483217960844436,0.3580420653576168
24,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2455,166.92857142857142,0.5178571428571429,0.00016733198814714947,0.3421409377889295
25,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2556,192.06382978723406,0.6595744680851063,0.00017132704185011485,0.32623068987515436
26,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2320,172.46428571428572,0.5535714285714286,0.00019170329809033623,0.31354822003757893
27,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2617,181.07843137254903,0.6470588235294118,0.0001614625167955334,0.29919515623978443
28,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2544,188.06,0.62,0.00016821190365590155,0.28680484177466276
29,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2733,175.0566037735849,0.6415094339622641,0.00014732135362767926,0.2752557333602951
30,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2718,171.8909090909091,0.509090909090909,0.0001674327941145748,0.2636280352159459
31,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2484,193.6734693877551,0.5102040816326531,0.00018338165925039598,0.2521957625183766
32,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2246,198.97916666666666,0.5208333333333334,0.0001568181032780558,0.2425269895749984
33,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2646,200.08695652173913,0.5217391304347826,0.00016222657965651402,0.23350397868824957
34,congested_npca,throughput_hungry,0,"파일 다운로드, 속도 최대화",2289,203.74468085106383,0.574468085106383,0.00014518193590144315,0.22525399987622896
