episode,scenario,method,run,intent,throughput,avg_option_duration,npca_switch_ratio,avg_loss,epsilon
0,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2343,198.85416666666666,0.3333333333333333,0.0,0.9
1,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2226,244.02564102564102,0.48717948717948717,0.0,0.8601637190158791
2,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2459,215.95454545454547,0.5,0.001997758944829305,0.8291755312881794
3,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2145,202.24489795918367,0.40816326530612246,0.0016836316014329593,0.795635108232387
4,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2973,177.5,0.32,0.0013158830503622692,0.7599796796995812
5,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2633,208.75,0.36363636363636365,0.0011078061070293188,0.725353562127834
6,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2656,217.14285714285714,0.42857142857142855,0.0008540994216067096,0.6962822639717497
7,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2616,197.12765957446808,0.44680851063829785,0.0007588287116959691,0.6697005326424802
8,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2056,250.10256410256412,0.28205128205128205,0.0006382874756430587,0.6412484684742309
9,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2483,207.17777777777778,0.26666666666666666,0.0004951779750020554,0.6186336338367947
10,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2866,168.37037037037038,0.42592592592592593,0.00033931909517074627,0.5936123220335808
11,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2216,231.29268292682926,0.3170731707317073,0.0003019846335519105,0.5650357673846094
12,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2148,231.85365853658536,0.2926829268292683,0.00021872517148343226,0.5443463325007666
13,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2411,208.7608695652174,0.43478260869565216,0.00015311484942988804,0.524488010217096
14,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2574,198.8125,0.22916666666666666,0.00014111562874556208,0.5031559603137032
15,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2376,211.48888888888888,0.3111111111111111,0.00012485150606759513,0.4819182565905434
16,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2682,207.75,0.25,0.00012507302744779736,0.46291276565830225
17,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2395,211.88636363636363,0.38636363636363635,0.00010310427508860205,0.44513850518785303
18,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",3296,177.0,0.5,9.871936587539191e-05,0.42812935628949994
19,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2485,175.58490566037736,0.49056603773584906,9.604168735677376e-05,0.41040786536539015
20,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2082,219.20454545454547,0.3181818181818182,8.796822172977652e-05,0.39180361585394713
21,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2788,185.44897959183675,0.40816326530612246,9.48971743734243e-05,0.37709032287003175
22,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",3053,166.1509433962264,0.4339622641509434,8.195511569889884e-05,0.36144923314383554
23,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2152,176.16071428571428,0.625,0.0001005674081776912,0.34537222761655295
24,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2295,181.8846153846154,0.6346153846153846,8.895673575655867e-05,0.3292860008665769
25,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",1928,194.47058823529412,0.5490196078431373,9.171172738812554e-05,0.3151342627277497
26,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2982,179.3673469387755,0.5510204081632653,9.219967129562671e-05,0.3019514346975212
27,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2806,176.9433962264151,0.5283018867924528,9.067743424869452e-05,0.28990340171944484
28,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2701,178.0,0.4807692307692308,9.306857585518931e-05,0.27751959111723284
29,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2281,181.72222222222223,0.48148148148148145,7.56725591296951e-05,0.26599091561988025
30,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2539,190.83333333333334,0.5416666666666666,8.562650570335488e-05,0.25463672817099536
31,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2627,185.64,0.38,8.509596955263987e-05,0.24504617969677067
32,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2571,171.03571428571428,0.5357142857142857,7.810251797006156e-05,0.23553366526402203
33,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2415,168.98245614035088,0.543859649122807,8.951244914593796e-05,0.22542934153232136
34,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2727,167.61818181818182,0.4909090909090909,7.259031675251511e-05,0.21570951560430512
35,congested_npca,latency_sensitive,1,"화상회의, 지연 최소화",2669,187.3,0.46,7.27075821487233e-05,0.2068415953940409
