episode,scenario,method,run,intent,throughput,avg_option_duration,npca_switch_ratio,avg_loss,epsilon
0,congested_npca,balanced,1,일반 웹 서핑,2310,223.5952380952381,0.30952380952380953,0.0,0.9
1,congested_npca,balanced,1,일반 웹 서핑,2234,205.6595744680851,0.3829787234042553,0.0,0.8650393134866119
2,congested_npca,balanced,1,일반 웹 서핑,2671,198.8913043478261,0.5217391304347826,0.00021829457061054805,0.8276187375382842
3,congested_npca,balanced,1,일반 웹 서핑,2726,168.3090909090909,0.4909090909090909,0.0001743566293347006,0.7926585249348292
4,congested_npca,balanced,1,일반 웹 서핑,2226,205.19148936170214,0.5106382978723404,0.0001544722132772828,0.7529152638518579
5,congested_npca,balanced,1,일반 웹 서핑,2355,190.12,0.58,0.00017115025548264384,0.7206425948149683
6,congested_npca,balanced,1,일반 웹 서핑,2616,167.21818181818182,0.6363636363636364,0.00013347754429560155,0.6879349695115078
7,congested_npca,balanced,1,일반 웹 서핑,2462,179.0566037735849,0.6037735849056604,0.0001511129958089441,0.6537959740028007
8,congested_npca,balanced,1,일반 웹 서핑,2485,184.88,0.66,0.0001457131002098322,0.6226280333615375
9,congested_npca,balanced,1,일반 웹 서핑,2776,170.88888888888889,0.5555555555555556,0.0001737779675750062,0.5947006346274709
10,congested_npca,balanced,1,일반 웹 서핑,2652,162.14285714285714,0.625,0.00014517917588818818,0.5660668696779713
11,congested_npca,balanced,1,일반 웹 서핑,2590,189.85714285714286,0.4489795918367347,0.00012989291766037545,0.5379614220169706
12,congested_npca,balanced,1,일반 웹 서핑,2299,179.4814814814815,0.48148148148148145,0.00014614941513476273,0.514627658065408
13,congested_npca,balanced,1,일반 웹 서핑,1885,222.24444444444444,0.4222222222222222,0.00015637228110184273,0.49020316081990667
14,congested_npca,balanced,1,일반 웹 서핑,2252,209.06521739130434,0.5434782608695652,0.0001564227519944931,0.47083311323880195
15,congested_npca,balanced,1,일반 웹 서핑,2336,198.0,0.5833333333333334,0.00013768597515687966,0.4519132822224126
