episode,group,run,obss_duration,throughput,avg_option_duration,reward,avg_loss,epsilon,npca_ratio,throughput_weight,latency_penalty,npca_switch_bonus,npca_switch_cost,qos_priority
0,throughput_hungry,0,20-200,10840,367.55555555555554,2495.4,0.0,0.9,0.6388888888888888,,,,,
1,throughput_hungry,0,20-200,10959,405.25925925925924,2115.9,0.0,0.8699442494606546,0.5925925925925926,,,,,
2,throughput_hungry,0,20-200,10636,340.73809523809524,2208.4500000000003,0.0,0.8481019526357633,0.5952380952380952,,,,,
3,throughput_hungry,0,20-200,9013,418.12,3004.7,0.0006349201042515537,0.8152758441983258,0.58,,,,,
4,throughput_hungry,0,20-200,10087,423.1363636363636,2767.1,0.00047385003805781406,0.7779529008610715,0.7727272727272727,,,,,
5,throughput_hungry,0,20-200,10164,423.5681818181818,3072.1500000000005,0.00043745118697794777,0.7466174093329868,0.6136363636363636,,,,,
6,throughput_hungry,0,20-200,10809,361.52941176470586,3318.0999999999995,0.0003348321285254012,0.716630786705823,0.7647058823529411,,,,,
7,throughput_hungry,0,20-200,11201,363.2857142857143,2483.25,0.0003238391363993287,0.6834850177267954,0.7428571428571429,,,,,
8,throughput_hungry,0,20-200,10685,483.1515151515151,1878.8,0.00027156597934663296,0.6616965642350141,0.696969696969697,,,,,
9,throughput_hungry,0,20-200,10087,380.6730769230769,2706.25,0.0002652106632012874,0.6418400126655054,0.5192307692307693,,,,,
10,throughput_hungry,0,20-200,10438,410.2564102564103,3109.0,0.000249637746795391,0.6118508085760257,0.6153846153846154,,,,,
11,throughput_hungry,0,20-200,11071,423.7096774193548,2087.25,0.00020691905228886753,0.5903604135824522,0.4838709677419355,,,,,
12,throughput_hungry,0,20-200,10916,325.35714285714283,3216.75,0.0002351388296422859,0.5738662216254462,0.6428571428571429,,,,,
13,throughput_hungry,0,20-200,10700,431.3225806451613,1751.45,0.00022325434838421643,0.5523194889793283,0.6774193548387096,,,,,
14,throughput_hungry,0,20-200,9506,440.26,3440.35,0.00020901840859247992,0.5369864744454906,0.4,,,,,
15,throughput_hungry,0,20-200,9896,389.36,2604.6000000000004,0.0002973719189564387,0.5132358638264157,0.4,,,,,
16,throughput_hungry,0,20-200,10880,456.52941176470586,2341.9,0.00023720537137705833,0.4906435841556925,0.38235294117647056,,,,,
17,throughput_hungry,0,20-200,10757,488.3225806451613,2631.1,0.00026000723786031205,0.47591353214623155,0.4838709677419355,,,,,
