episode,method,run,obss_duration,throughput,avg_option_duration,reward,avg_loss,epsilon,npca_ratio,throughput_weight,latency_penalty,npca_switch_bonus,npca_switch_cost,qos_priority
0,LLM-DRL,1,100,17737,460.09090909090907,1418.9,0.0,0.9,0.3181818181818182,,,,,
1,LLM-DRL,1,100,16369,632.7,953.6499999999999,0.0,0.8815041997935286,0.6,,,,,
2,LLM-DRL,1,100,16063,490.3636363636364,650.3,0.0,0.873230594767318,0.6363636363636364,,,,,
3,LLM-DRL,1,100,16612,708.4545454545455,1622.7000000000003,0.0,0.8642246815569761,0.3181818181818182,,,,,
4,LLM-DRL,1,100,17436,303.0,1158.3500000000001,0.0,0.846507343870793,0.6363636363636364,,,,,
5,LLM-DRL,1,100,17778,701.6,1089.2,0.0,0.837793775575475,0.4,,,,,
6,LLM-DRL,1,100,16959,237.0,21.15,0.0,0.8299550965371283,0.0,,,,,
7,LLM-DRL,1,100,16133,674.1818181818181,741.1999999999999,0.0,0.8291755312881794,0.45454545454545453,,,,,
8,LLM-DRL,1,100,17763,585.5454545454545,657.9499999999998,0.0,0.8206515681908328,0.5454545454545454,,,,,
9,LLM-DRL,1,100,17148,454.3478260869565,1475.4999999999998,0.0010324536318269868,0.8122208548735002,0.43478260869565216,,,,,
10,LLM-DRL,1,100,17302,549.4,582.3000000000001,0.0009023598201262454,0.7948898458174672,0.4,,,,,
11,LLM-DRL,1,100,18426,767.4117647058823,1483.6999999999998,0.000734898610971868,0.787478068013027,0.4117647058823529,,,,,
12,LLM-DRL,1,100,17508,546.95,1544.0499999999997,0.0005752941748748223,0.7750469051237618,0.6,,,,,
13,LLM-DRL,1,100,17294,446.18518518518516,1844.6499999999999,0.00048230422544293106,0.7606900144874802,0.3333333333333333,,,,,
14,LLM-DRL,1,100,17461,457.8421052631579,2004.0500000000002,0.00045321922516450286,0.7417581148404826,0.47368421052631576,,,,,
15,LLM-DRL,1,100,16992,631.0,1824.4999999999998,0.000447502126917243,0.7287387859454705,0.6,,,,,
16,LLM-DRL,1,100,15626,0.0,0.0,0.0004548910753025363,0.7086790232669189,0.0,,,,,
17,LLM-DRL,1,100,18752,0.0,0.0,0.0004869871384774645,0.7086790232669189,0.0,,,,,
18,LLM-DRL,1,100,14508,573.7272727272727,796.45,0.0004982842753330866,0.7086790232669189,0.36363636363636365,,,,,
19,LLM-DRL,1,100,17886,615.2,1101.4,0.00048074240718657774,0.7014732583758663,0.5,,,,,
20,LLM-DRL,1,100,16356,730.3076923076923,908.3,0.00042431402835063636,0.6949909911470552,0.46153846153846156,,,,,
21,LLM-DRL,1,100,16970,688.8181818181819,639.1499999999999,0.00044673947074140113,0.6866603745922689,0.36363636363636365,,,,,
22,LLM-DRL,1,100,17645,462.5,1715.5,0.0004742585200195511,0.6796954875794602,0.5833333333333334,,,,,
23,LLM-DRL,1,100,15225,710.8181818181819,777.0500000000001,0.0003989093335500608,0.6574296399436487,0.45454545454545453,,,,,
24,LLM-DRL,1,100,16670,390.51724137931035,1402.75,0.0004259250223791848,0.650784529019087,0.6206896551724138,,,,,
25,LLM-DRL,1,100,18392,0.0,0.0,0.0003987057716585696,0.6336119830859559,0.0,,,,,
26,LLM-DRL,1,100,16356,643.05,1430.95,0.0004540010801671694,0.6336119830859559,0.6,,,,,
27,LLM-DRL,1,100,16905,424.4074074074074,1554.0500000000002,0.00045263768212559324,0.6220556915467784,0.5555555555555556,,,,,
28,LLM-DRL,1,100,16830,676.6,563.7,0.0004395650078852971,0.6068168381450354,0.3,,,,,
29,LLM-DRL,1,100,16931,685.6363636363636,595.8999999999999,0.00041029022152846056,0.6012764180342297,0.45454545454545453,,,,,
30,LLM-DRL,1,100,16070,284.22222222222223,433.09999999999997,0.00045070500345900655,0.5952456077032219,0.6666666666666666,,,,,
31,LLM-DRL,1,100,16910,797.8181818181819,694.1999999999999,0.00041267128350834054,0.5903604135824522,0.6363636363636364,,,,,
32,LLM-DRL,1,100,16597,768.6,804.6999999999999,0.0004549113121659805,0.5844490212970337,0.6,,,,,
33,LLM-DRL,1,100,17194,425.8125,2158.7,0.00039052632443296414,0.5791311646825338,0.71875,,,,,
