episode,method,run,obss_duration,throughput,avg_option_duration,reward,avg_loss,epsilon,npca_ratio,throughput_weight,latency_penalty,npca_switch_bonus,npca_switch_cost,qos_priority
323,Rule-based,2,100,15505,646.6,616.7,0.0,,0.0,,,,,
324,Rule-based,2,100,15593,559.55,1482.4499999999998,0.0,,0.0,,,,,
325,Rule-based,2,100,17715,1256.0,33.199999999999996,0.0,,0.0,,,,,
326,Rule-based,2,100,16830,438.03846153846155,1694.55,0.0,,0.0,,,,,
327,Rule-based,2,100,15877,711.3658536585366,2288.7000000000003,0.0,,0.0,,,,,
328,Rule-based,2,100,16640,0.0,0.0,0.0,,0.0,,,,,
329,Rule-based,2,100,17106,494.1666666666667,772.5,0.0,,0.0,,,,,
330,Rule-based,2,100,17817,654.1,1574.9,0.0,,0.0,,,,,
331,Rule-based,2,100,16396,590.6,547.6999999999999,0.0,,0.0,,,,,
332,Rule-based,2,100,16766,574.12,1169.3500000000001,0.0,,0.0,,,,,
333,Rule-based,2,100,17382,480.0,570.0,0.0,,0.0,,,,,
