episode,method,run,obss_duration,throughput,avg_option_duration,reward,avg_loss,epsilon,npca_ratio,throughput_weight,latency_penalty,npca_switch_bonus,npca_switch_cost,qos_priority
0,Fixed DRL,2,100,17379,593.0,860.8499999999999,0.0,0.9,0.6363636363636364,,,,,
1,Fixed DRL,2,100,17571,473.5,795.25,0.0,0.8907012369590634,0.6,,,,,
2,Fixed DRL,2,100,17381,611.6551724137931,2591.1000000000004,0.0,0.8823361198840407,0.6206896551724138,,,,,
3,Fixed DRL,2,100,17377,591.3,586.35,0.0,0.858545010825607,0.7,,,,,
4,Fixed DRL,2,100,17459,537.1,1100.45,0.0,0.8504998535466114,0.2,,,,,
5,Fixed DRL,2,100,15137,542.84,1125.45,0.0,0.842534746920056,0.48,,,,,
6,Fixed DRL,2,100,16799,570.1,1461.9,0.0,0.8229669942979967,0.55,,,,,
7,Fixed DRL,2,100,17201,550.2666666666667,795.3000000000001,0.0010485411621630192,0.8076612223208066,0.8,,,,,
8,Fixed DRL,2,100,16693,340.2,486.9000000000001,0.0008968319355820616,0.7963811162824771,0.5,,,,,
9,Fixed DRL,2,100,16832,708.7727272727273,1626.35,0.0006601177932073673,0.788954500088985,0.5909090909090909,,,,,
10,Fixed DRL,2,100,16350,703.9,601.0499999999998,0.0005697939195670187,0.772875023859198,0.7,,,,,
11,Fixed DRL,2,100,17424,675.5,1305.5,0.000512949792513003,0.7656822971932249,0.35,,,,,
12,Fixed DRL,2,100,16979,556.6,2196.1,0.0005205671768635511,0.75151083821793,0.3333333333333333,,,,,
13,Fixed DRL,2,100,17293,799.6315789473684,1479.3500000000001,0.0005278686391344914,0.7307780596844603,0.47368421052631576,,,,,
14,Fixed DRL,2,100,18388,0.0,0.0,0.0005338450622123977,0.7179653824300938,0.0,,,,,
15,Fixed DRL,2,100,15581,485.2173913043478,840.0000000000001,0.0005401990298802654,0.7179653824300938,0.30434782608695654,,,,,
16,Fixed DRL,2,100,17029,642.6,780.6999999999999,0.00048358139853614074,0.7027775087082002,0.4,,,,,
17,Fixed DRL,2,100,17248,791.5263157894736,1306.0500000000002,0.0005082767456769943,0.6962822639717497,0.3684210526315789,,,,,
18,Fixed DRL,2,100,17764,1241.0,35.949999999999996,0.0004786429538701971,0.6841188195926383,0.0,,,,,
19,Fixed DRL,2,100,15594,608.03125,2024.1499999999996,0.0004784832029448201,0.6834850177267954,0.5625,,,,,
20,Fixed DRL,2,100,16499,640.46875,2065.25,0.00048627204766186577,0.6635344093169585,0.4375,,,,,
21,Fixed DRL,2,100,18391,495.0,1357.9999999999998,0.0004850147815886885,0.6442121137555469,0.5,,,,,
22,Fixed DRL,2,100,16577,0.0,0.0,0.000493221761037906,0.6324459255659898,0.0,,,,,
23,Fixed DRL,2,100,17533,407.0,78.3,0.0004750375422493865,0.6324459255659898,0.0,,,,,
24,Fixed DRL,2,100,17127,504.7,572.65,0.00047917934716679156,0.6312821978305024,0.6,,,,,
25,Fixed DRL,2,100,18077,640.5,661.6999999999999,0.0004911077267024666,0.62549834332344,0.75,,,,,
26,Fixed DRL,2,100,14964,501.375,1903.8,0.0004898605790610114,0.6186336338367947,0.5,,,,,
27,Fixed DRL,2,100,16812,566.975,2423.05,0.0004592367331497371,0.600725417162548,0.425,,,,,
28,Fixed DRL,2,100,17385,479.1,900.45,0.0004742957535199821,0.5791311646825338,0.5,,,,,
29,Fixed DRL,2,100,16092,748.5,467.75,0.0004501931737953176,0.5738662216254462,0.5,,,,,
30,Fixed DRL,2,100,16448,678.5454545454545,1034.8,0.00047581880547416705,0.5686536656270779,0.6363636363636364,,,,,
31,Fixed DRL,2,100,17424,510.6666666666667,1710.0000000000002,0.0004855647954779367,0.5629797391129845,0.36666666666666664,,,,,
32,Fixed DRL,2,100,17084,688.0,2051.6000000000004,0.00042864811257459223,0.5478188966230747,0.3225806451612903,,,,,
33,Fixed DRL,2,100,15768,743.6,1517.3999999999999,0.00048313105556493,0.5326232600917303,0.4,,,,,
34,Fixed DRL,2,100,14656,610.6190476190476,2550.7,0.00048627124245588976,0.5230666792488952,0.4523809523809524,,,,,
35,Fixed DRL,2,100,14937,758.2222222222222,1889.1999999999998,0.0004462343737638245,0.503609342927542,0.3333333333333333,,,,,
