episode,method,run,obss_duration,throughput,avg_option_duration,reward,avg_loss,epsilon,npca_ratio,throughput_weight,latency_penalty,npca_switch_bonus,npca_switch_cost,qos_priority
0,Never NPCA,2,100,16271,674.0952380952381,1306.2,0.0,,0.0,,,,,
1,Never NPCA,2,100,15484,802.1851851851852,1436.05,0.0,,0.0,,,,,
2,Never NPCA,2,100,17304,1503.0,30.69999999999999,0.0,,0.0,,,,,
3,Never NPCA,2,100,17002,531.5555555555555,1577.6,0.0,,0.0,,,,,
4,Never NPCA,2,100,17406,702.3181818181819,1015.4499999999998,0.0,,0.0,,,,,
5,Never NPCA,2,100,17824,694.4166666666666,887.3499999999999,0.0,,0.0,,,,,
6,Never NPCA,2,100,17486,1149.0,142.1,0.0,,0.0,,,,,
7,Never NPCA,2,100,16163,523.6190476190476,1410.2,0.0,,0.0,,,,,
8,Never NPCA,2,100,16600,724.5833333333334,750.25,0.0,,0.0,,,,,
9,Never NPCA,2,100,16780,485.25,1524.75,0.0,,0.0,,,,,
10,Never NPCA,2,100,15490,643.9,2492.15,0.0,,0.0,,,,,
11,Never NPCA,2,100,16269,739.9090909090909,737.0500000000001,0.0,,0.0,,,,,
12,Never NPCA,2,100,16212,676.7272727272727,626.8,0.0,,0.0,,,,,
13,Never NPCA,2,100,16824,587.9047619047619,1319.6999999999998,0.0,,0.0,,,,,
14,Never NPCA,2,100,17445,1266.5,-53.650000000000006,0.0,,0.0,,,,,
15,Never NPCA,2,100,15304,815.4285714285714,2112.8,0.0,,0.0,,,,,
16,Never NPCA,2,100,16542,671.3,878.7,0.0,,0.0,,,,,
17,Never NPCA,2,100,16285,562.5454545454545,705.6000000000001,0.0,,0.0,,,,,
18,Never NPCA,2,100,16452,602.4,624.8,0.0,,0.0,,,,,
19,Never NPCA,2,100,17178,723.2258064516129,1928.9999999999998,0.0,,0.0,,,,,
20,Never NPCA,2,100,17999,570.55,1330.45,0.0,,0.0,,,,,
21,Never NPCA,2,100,16378,585.9545454545455,1282.45,0.0,,0.0,,,,,
22,Never NPCA,2,100,15816,660.625,3195.7499999999995,0.0,,0.0,,,,,
23,Never NPCA,2,100,16922,706.6470588235294,903.3499999999998,0.0,,0.0,,,,,
24,Never NPCA,2,100,16854,637.1333333333333,2439.2999999999997,0.0,,0.0,,,,,
25,Never NPCA,2,100,16602,583.7,1492.3000000000002,0.0,,0.0,,,,,
26,Never NPCA,2,100,16875,642.1818181818181,553.8,0.0,,0.0,,,,,
27,Never NPCA,2,100,16795,524.8636363636364,1457.65,0.0,,0.0,,,,,
28,Never NPCA,2,100,17671,0.0,0.0,0.0,,0.0,,,,,
29,Never NPCA,2,100,16733,457.14285714285717,987.0,0.0,,0.0,,,,,
30,Never NPCA,2,100,17177,386.3636363636364,486.49999999999994,0.0,,0.0,,,,,
31,Never NPCA,2,100,16925,590.8,835.5999999999999,0.0,,0.0,,,,,
32,Never NPCA,2,100,18025,451.09090909090907,733.8999999999999,0.0,,0.0,,,,,
33,Never NPCA,2,100,17744,460.4,463.8,0.0,,0.0,,,,,
34,Never NPCA,2,100,17415,445.9,449.05,0.0,,0.0,,,,,
35,Never NPCA,2,100,17925,0.0,0.0,0.0,,0.0,,,,,
36,Never NPCA,2,100,16330,783.0,852.5,0.0,,0.0,,,,,
37,Never NPCA,2,100,16552,872.0952380952381,1492.3000000000002,0.0,,0.0,,,,,
38,Never NPCA,2,100,17387,0.0,0.0,0.0,,0.0,,,,,
39,Never NPCA,2,100,16335,0.0,0.0,0.0,,0.0,,,,,
40,Never NPCA,2,100,17587,848.7,952.6499999999999,0.0,,0.0,,,,,
41,Never NPCA,2,100,17745,605.6,1257.3999999999999,0.0,,0.0,,,,,
42,Never NPCA,2,100,16120,672.2,819.9,0.0,,0.0,,,,,
43,Never NPCA,2,100,17268,492.7,1636.3,0.0,,0.0,,,,,
44,Never NPCA,2,100,17002,666.1,755.95,0.0,,0.0,,,,,
45,Never NPCA,2,100,16904,819.5,949.25,0.0,,0.0,,,,,
46,Never NPCA,2,100,17678,583.3,1560.6999999999998,0.0,,0.0,,,,,
47,Never NPCA,2,100,16905,738.2105263157895,1477.6999999999998,0.0,,0.0,,,,,
48,Never NPCA,2,100,16288,647.84,2083.2,0.0,,0.0,,,,,
49,Never NPCA,2,100,15530,600.4,1304.6,0.0,,0.0,,,,,
50,Never NPCA,2,100,16200,763.2272727272727,1316.4499999999998,0.0,,0.0,,,,,
51,Never NPCA,2,100,18270,557.7,1448.3000000000002,0.0,,0.0,,,,,
52,Never NPCA,2,100,18390,560.1,892.95,0.0,,0.0,,,,,
53,Never NPCA,2,100,16317,676.75,1643.25,0.0,,0.0,,,,,
54,Never NPCA,2,100,16763,468.4166666666667,531.9499999999999,0.0,,0.0,,,,,
55,Never NPCA,2,100,16619,611.0333333333333,2254.45,0.0,,0.0,,,,,
56,Never NPCA,2,100,15253,554.7666666666667,1914.8499999999997,0.0,,0.0,,,,,
57,Never NPCA,2,100,16314,643.9,821.05,0.0,,0.0,,,,,
58,Never NPCA,2,100,17970,597.0,55.15,0.0,,0.0,,,,,
59,Never NPCA,2,100,18462,678.0,511.0,0.0,,0.0,,,,,
60,Never NPCA,2,100,17699,0.0,0.0,0.0,,0.0,,,,,
61,Never NPCA,2,100,18200,0.0,0.0,0.0,,0.0,,,,,
62,Never NPCA,2,100,15930,0.0,0.0,0.0,,0.0,,,,,
63,Never NPCA,2,100,16100,947.6,811.1999999999999,0.0,,0.0,,,,,
64,Never NPCA,2,100,15267,714.2,1506.7,0.0,,0.0,,,,,
65,Never NPCA,2,100,16962,781.9629629629629,2120.35,0.0,,0.0,,,,,
66,Never NPCA,2,100,18170,903.9090909090909,803.8499999999999,0.0,,0.0,,,,,
67,Never NPCA,2,100,17109,745.7272727272727,930.8499999999999,0.0,,0.0,,,,,
68,Never NPCA,2,100,17652,904.0,2.599999999999998,0.0,,0.0,,,,,
69,Never NPCA,2,100,19462,0.0,0.0,0.0,,0.0,,,,,
70,Never NPCA,2,100,16923,720.65,1479.35,0.0,,0.0,,,,,
71,Never NPCA,2,100,18172,665.1428571428571,1424.8,0.0,,0.0,,,,,
72,Never NPCA,2,100,17472,604.4,921.8,0.0,,0.0,,,,,
73,Never NPCA,2,100,16277,712.5,1126.5,0.0,,0.0,,,,,
74,Never NPCA,2,100,16992,608.7,1744.3000000000002,0.0,,0.0,,,,,
75,Never NPCA,2,100,17605,508.1904761904762,1176.3999999999996,0.0,,0.0,,,,,
76,Never NPCA,2,100,17220,874.4285714285714,835.9,0.0,,0.0,,,,,
77,Never NPCA,2,100,16905,591.1428571428571,1766.4999999999998,0.0,,0.0,,,,,
78,Never NPCA,2,100,17960,0.0,0.0,0.0,,0.0,,,,,
79,Never NPCA,2,100,17957,307.3,181.34999999999997,0.0,,0.0,,,,,
80,Never NPCA,2,100,17439,514.7272727272727,669.9,0.0,,0.0,,,,,
81,Never NPCA,2,100,17381,100.0,73.0,0.0,,0.0,,,,,
82,Never NPCA,2,100,16815,580.5,752.75,0.0,,0.0,,,,,
83,Never NPCA,2,100,17353,635.6666666666666,1880.55,0.0,,0.0,,,,,
84,Never NPCA,2,100,15621,574.4285714285714,789.85,0.0,,0.0,,,,,
85,Never NPCA,2,100,17423,685.1818181818181,707.1500000000001,0.0,,0.0,,,,,
86,Never NPCA,2,100,17673,0.0,0.0,0.0,,0.0,,,,,
87,Never NPCA,2,100,15332,596.8181818181819,1230.5,0.0,,0.0,,,,,
88,Never NPCA,2,100,17826,655.0,1263.75,0.0,,0.0,,,,,
89,Never NPCA,2,100,17040,657.5454545454545,1358.7,0.0,,0.0,,,,,
90,Never NPCA,2,100,16519,783.5555555555555,613.4000000000001,0.0,,0.0,,,,,
91,Never NPCA,2,100,15301,1536.0,-32.80000000000001,0.0,,0.0,,,,,
92,Never NPCA,2,100,15375,609.95,1336.05,0.0,,0.0,,,,,
93,Never NPCA,2,100,16150,0.0,0.0,0.0,,0.0,,,,,
94,Never NPCA,2,100,15606,0.0,0.0,0.0,,0.0,,,,,
95,Never NPCA,2,100,16951,0.0,0.0,0.0,,0.0,,,,,
96,Never NPCA,2,100,17745,0.0,0.0,0.0,,0.0,,,,,
97,Never NPCA,2,100,17284,1054.0666666666666,1043.45,0.0,,0.0,,,,,
