episode,method,run,obss_duration,throughput,avg_option_duration,reward,avg_loss,epsilon,npca_ratio,throughput_weight,latency_penalty,npca_switch_bonus,npca_switch_cost,qos_priority
0,Fixed DRL,2,100,16605,0.0,0.0,0.0,0.9,0.0,,,,,
1,Fixed DRL,2,100,16316,621.8709677419355,2068.1000000000004,0.0,0.9,0.5483870967741935,,,,,
2,Fixed DRL,2,100,16680,522.25,1884.3999999999996,0.0,0.874054237114622,0.59375,,,,,
3,Fixed DRL,2,100,17126,468.44444444444446,505.2,0.0,0.8481019526357633,0.7777777777777778,,,,,
4,Fixed DRL,2,100,17484,404.0833333333333,1915.1,0.0,0.8409512614395249,0.3333333333333333,,,,,
5,Fixed DRL,2,100,16727,489.3,655.35,0.0,0.8221944136584003,0.7,,,,,
6,Fixed DRL,2,100,17987,984.0,2.799999999999997,0.0,0.8145109508645355,1.0,,,,,
7,Fixed DRL,2,100,16569,730.4705882352941,994.0999999999999,0.0,0.8137468220417597,0.5294117647058824,,,,,
8,Fixed DRL,2,100,16051,458.25,91.35000000000001,0.004931109646956126,0.8008728647503383,0.5,,,,,
9,Fixed DRL,2,100,16905,497.1578947368421,1516.6999999999998,0.004192866695423921,0.7978753722729472,0.47368421052631576,,,,,
10,Fixed DRL,2,100,17919,425.0,24.75,0.003406401025131345,0.7837998808038715,0.0,,,,,
11,Fixed DRL,2,100,17116,768.9,888.5500000000001,0.0027870947184662023,0.7830664477007387,0.4,,,,,
12,Fixed DRL,2,100,17938,433.85,1155.1499999999996,0.002352367698525389,0.7757723146732095,0.6,,,,,
13,Fixed DRL,2,100,17005,487.06666666666666,1754.4,0.0018888684765746195,0.7614010599654529,0.5666666666666667,,,,,
14,Fixed DRL,2,100,16496,502.2,1747.6,0.0015590873857339223,0.7403759812051482,0.575,,,,,
15,Fixed DRL,2,100,16674,641.05,1226.95,0.001384793664328754,0.7133059517863292,0.65,,,,,
16,Fixed DRL,2,100,16157,260.0,63.0,0.0013575348226974409,0.7001716139374344,0.0,,,,,
17,Fixed DRL,2,100,18793,0.0,0.0,0.0012515869845325749,0.6995217673009692,0.0,,,,,
18,Fixed DRL,2,100,17642,614.6129032258065,1755.35,0.0012313610641285777,0.6995217673009692,0.6129032258064516,,,,,
19,Fixed DRL,2,100,19137,385.8095238095238,1450.9,0.0012501849172015984,0.6796954875794602,0.47619047619047616,,,,,
20,Fixed DRL,2,100,16880,638.55,1810.45,0.0011110298801213503,0.66660976334162,0.35,,,,,
21,Fixed DRL,2,100,17313,0.0,0.0,0.0011869910716389616,0.6544000719754482,0.0,,,,,
22,Fixed DRL,2,100,17294,469.7,1281.3,0.0012181660858914256,0.6544000719754482,0.5,,,,,
23,Fixed DRL,2,100,17196,768.1666666666666,1760.65,0.001246655941940844,0.6424321486968418,0.3888888888888889,,,,,
24,Fixed DRL,2,100,17097,663.5263157894736,1522.65,0.001225655316375196,0.6318637707663365,0.5789473684210527,,,,,
25,Fixed DRL,2,100,17730,538.4,157.79999999999998,0.0011647170952831705,0.6209127235127083,0.3,,,,,
26,Fixed DRL,2,100,17333,625.5454545454545,528.95,0.0012189987658833463,0.6152320469990417,0.45454545454545453,,,,,
