episode,method,run,obss_duration,throughput,avg_option_duration,reward,avg_loss,epsilon,npca_ratio,throughput_weight,latency_penalty,npca_switch_bonus,npca_switch_cost,qos_priority
0,LLM-DRL,0,100,17526,0.0,0.0,0.0,0.9,0.0,,,,,
1,LLM-DRL,0,100,15928,804.4,860.8,0.0,0.9,0.4,,,,,
2,LLM-DRL,0,100,17625,411.14285714285717,1559.3,0.0,0.8915423586867929,0.5714285714285714,,,,,
3,LLM-DRL,0,100,16334,703.7241379310345,2345.6,0.0,0.874054237114622,0.4827586206896552,,,,,
4,LLM-DRL,0,100,16609,480.1,475.95000000000005,0.0,0.8504998535466114,0.4,,,,,
5,LLM-DRL,0,100,16193,611.9473684210526,2978.3,0.0,0.842534746920056,0.42105263157894735,,,,,
6,LLM-DRL,0,100,19069,1373.0,-68.65,0.0,0.8129834569658697,0.0,,,,,
7,LLM-DRL,0,100,15992,659.4761904761905,1792.5500000000004,0.0004391902669643362,0.8122208548735002,0.47619047619047616,,,,,
8,LLM-DRL,0,100,17129,764.5714285714286,1202.8,0.0003712707257363945,0.7963811162824771,0.2857142857142857,,,,,
9,LLM-DRL,0,100,18584,423.75,367.75,0.00033174541507226724,0.7860045858503243,0.5,,,,,
10,LLM-DRL,0,100,15625,832.5714285714286,1803.8000000000002,0.00038191605320510763,0.7772253118153657,0.47619047619047616,,,,,
11,LLM-DRL,0,100,15966,830.1818181818181,615.4000000000001,0.000334963280086716,0.7621128168445448,0.5454545454545454,,,,,
12,LLM-DRL,0,100,16798,284.0,30.799999999999997,0.00035908302137007314,0.7543225011477785,0.0,,,,,
13,LLM-DRL,0,100,16803,2034.0,-62.7,0.0003481730430697401,0.7536185306905236,0.0,,,,,
14,LLM-DRL,0,100,16318,632.1034482758621,1952.45,0.00036811236835395295,0.7529152638518579,0.6206896551724138,,,,,
15,LLM-DRL,0,100,17389,0.0,0.0,0.0003549094156672557,0.7328234604305826,0.0,,,,,
16,LLM-DRL,0,100,16731,367.54545454545456,1800.7,0.0003393319687650849,0.7328234604305826,0.5454545454545454,,,,,
17,LLM-DRL,0,100,17115,406.3703703703704,1214.4,0.0003159421224457522,0.7179653824300938,0.4074074074074074,,,,,
18,LLM-DRL,0,100,18328,470.76,1618.55,0.0003201995180764546,0.7001716139374344,0.44,,,,,
19,LLM-DRL,0,100,17306,0.0,0.0,0.0003046442094879846,0.6841188195926383,0.0,,,,,
20,LLM-DRL,0,100,16814,0.0,0.0,0.00031428444587315124,0.6841188195926383,0.0,,,,,
21,LLM-DRL,0,100,16990,747.7727272727273,1797.4499999999998,0.00032787943685737747,0.6841188195926383,0.45454545454545453,,,,,
22,LLM-DRL,0,100,17322,456.8695652173913,1838.5999999999997,0.00029694253074315685,0.6703205431286983,0.4782608695652174,,,,,
23,LLM-DRL,0,100,16762,2000.5,-40.05000000000001,0.00028858577328113216,0.65621599471354,0.0,,,,,
24,LLM-DRL,0,100,15490,330.45454545454544,739.25,0.0002878416271414608,0.6550047743482182,0.36363636363636365,,,,,
25,LLM-DRL,0,100,19479,515.8,1019.1,0.00027529607177712023,0.6483861907772779,0.5,,,,,
26,LLM-DRL,0,100,16657,493.7,721.1500000000001,0.0002791016595438123,0.6424321486968418,0.4,,,,,
27,LLM-DRL,0,100,15856,670.6428571428571,528.55,0.00029801108757965267,0.6365373503249707,0.7857142857142857,,,,,
28,LLM-DRL,0,100,16921,717.8,455.09999999999997,0.000326977363632371,0.6283830407738995,0.4,,,,,
29,LLM-DRL,0,100,17970,0.0,0.0,0.0002783100159528355,0.6226280333615375,0.0,,,,,
