episode,method,run,obss_duration,throughput,avg_option_duration,reward,avg_loss,epsilon,npca_ratio,throughput_weight,latency_penalty,npca_switch_bonus,npca_switch_cost,qos_priority
0,Always NPCA,1,100,16869,537.4,936.5999999999999,0.0,,0.0,,,,,
1,Always NPCA,1,100,17743,201.77777777777777,943.2000000000003,0.0,,0.0,,,,,
2,Always NPCA,1,100,16487,0.0,0.0,0.0,,0.0,,,,,
3,Always NPCA,1,100,18564,566.5,645.75,0.0,,0.0,,,,,
4,Always NPCA,1,100,16882,412.46666666666664,2167.3,0.0,,0.0,,,,,
5,Always NPCA,1,100,16422,583.4,687.3,0.0,,0.0,,,,,
6,Always NPCA,1,100,17337,503.5,692.25,0.0,,0.0,,,,,
7,Always NPCA,1,100,16246,0.0,0.0,0.0,,0.0,,,,,
8,Always NPCA,1,100,17701,695.3,876.35,0.0,,0.0,,,,,
9,Always NPCA,1,100,16790,602.6153846153846,809.3,0.0,,0.0,,,,,
10,Always NPCA,1,100,17280,0.0,0.0,0.0,,0.0,,,,,
11,Always NPCA,1,100,16462,521.9705882352941,1747.65,0.0,,0.0,,,,,
12,Always NPCA,1,100,17122,390.02564102564105,2233.45,0.0,,0.0,,,,,
13,Always NPCA,1,100,18048,0.0,0.0,0.0,,0.0,,,,,
14,Always NPCA,1,100,17245,262.4,828.8000000000001,0.0,,0.0,,,,,
15,Always NPCA,1,100,17674,436.5,1493.5,0.0,,0.0,,,,,
16,Always NPCA,1,100,17610,506.75,1309.2500000000002,0.0,,0.0,,,,,
17,Always NPCA,1,100,17109,754.0909090909091,881.2499999999999,0.0,,0.0,,,,,
18,Always NPCA,1,100,16521,558.0,1925.4,0.0,,0.0,,,,,
19,Always NPCA,1,100,17948,529.1,892.4499999999999,0.0,,0.0,,,,,
20,Always NPCA,1,100,16867,758.0,12.100000000000001,0.0,,0.0,,,,,
21,Always NPCA,1,100,17998,745.1,809.45,0.0,,0.0,,,,,
22,Always NPCA,1,100,15203,723.551724137931,2136.85,0.0,,0.0,,,,,
23,Always NPCA,1,100,17459,0.0,0.0,0.0,,0.0,,,,,
24,Always NPCA,1,100,17939,625.6818181818181,1540.75,0.0,,0.0,,,,,
25,Always NPCA,1,100,17154,547.6363636363636,589.8,0.0,,0.0,,,,,
26,Always NPCA,1,100,16992,395.42105263157896,1200.3500000000001,0.0,,0.0,,,,,
27,Always NPCA,1,100,16961,575.9,668.0500000000001,0.0,,0.0,,,,,
28,Always NPCA,1,100,16766,445.9,478.05,0.0,,0.0,,,,,
29,Always NPCA,1,100,17122,0.0,0.0,0.0,,0.0,,,,,
30,Always NPCA,1,100,16336,389.3,961.3500000000001,0.0,,0.0,,,,,
31,Always NPCA,1,100,15169,623.5454545454545,1571.1,0.0,,0.0,,,,,
32,Always NPCA,1,100,17006,711.3103448275862,2108.6,0.0,,0.0,,,,,
33,Always NPCA,1,100,17443,598.8421052631579,1506.0999999999997,0.0,,0.0,,,,,
34,Always NPCA,1,100,13995,564.9215686274509,3144.45,0.0,,0.0,,,,,
35,Always NPCA,1,100,18474,447.5,412.24999999999994,0.0,,0.0,,,,,
36,Always NPCA,1,100,17329,548.0,-16.400000000000002,0.0,,0.0,,,,,
37,Always NPCA,1,100,17404,0.0,0.0,0.0,,0.0,,,,,
38,Always NPCA,1,100,17236,476.14285714285717,1285.0500000000002,0.0,,0.0,,,,,
39,Always NPCA,1,100,17454,814.9090909090909,524.8000000000001,0.0,,0.0,,,,,
40,Always NPCA,1,100,16666,890.0,47.5,0.0,,0.0,,,,,
41,Always NPCA,1,100,16279,639.3870967741935,2227.95,0.0,,0.0,,,,,
42,Always NPCA,1,100,18582,0.0,0.0,0.0,,0.0,,,,,
43,Always NPCA,1,100,16606,467.25,718.6500000000001,0.0,,0.0,,,,,
44,Always NPCA,1,100,18285,477.9,491.05,0.0,,0.0,,,,,
45,Always NPCA,1,100,17515,0.0,0.0,0.0,,0.0,,,,,
46,Always NPCA,1,100,16192,678.9090909090909,1532.2000000000003,0.0,,0.0,,,,,
47,Always NPCA,1,100,15147,582.8333333333334,2641.2000000000003,0.0,,0.0,,,,,
48,Always NPCA,1,100,16709,713.0,1405.0,0.0,,0.0,,,,,
49,Always NPCA,1,100,18276,405.6,1722.6,0.0,,0.0,,,,,
50,Always NPCA,1,100,17000,652.2,755.9000000000001,0.0,,0.0,,,,,
51,Always NPCA,1,100,17298,654.5,941.75,0.0,,0.0,,,,,
52,Always NPCA,1,100,18114,847.0,55.65,0.0,,0.0,,,,,
53,Always NPCA,1,100,17087,0.0,0.0,0.0,,0.0,,,,,
54,Always NPCA,1,100,16824,610.9166666666666,874.45,0.0,,0.0,,,,,
55,Always NPCA,1,100,17345,348.5,328.9,0.0,,0.0,,,,,
56,Always NPCA,1,100,17318,813.2,845.4000000000002,0.0,,0.0,,,,,
57,Always NPCA,1,100,17565,372.4,294.79999999999995,0.0,,0.0,,,,,
58,Always NPCA,1,100,14885,574.3333333333334,381.4,0.0,,0.0,,,,,
59,Always NPCA,1,100,17920,433.85714285714283,956.4499999999999,0.0,,0.0,,,,,
60,Always NPCA,1,100,16964,383.1666666666667,676.0999999999999,0.0,,0.0,,,,,
61,Always NPCA,1,100,17699,0.0,0.0,0.0,,0.0,,,,,
62,Always NPCA,1,100,18126,684.2727272727273,440.65,0.0,,0.0,,,,,
63,Always NPCA,1,100,16673,495.0,710.75,0.0,,0.0,,,,,
64,Always NPCA,1,100,18007,0.0,0.0,0.0,,0.0,,,,,
65,Always NPCA,1,100,19023,547.2727272727273,380.99999999999994,0.0,,0.0,,,,,
66,Always NPCA,1,100,17115,499.85185185185185,1035.2,0.0,,0.0,,,,,
67,Always NPCA,1,100,17301,520.6666666666666,560.5999999999999,0.0,,0.0,,,,,
68,Always NPCA,1,100,17250,0.0,0.0,0.0,,0.0,,,,,
69,Always NPCA,1,100,17763,286.0,18.7,0.0,,0.0,,,,,
70,Always NPCA,1,100,15594,599.7,1427.4500000000003,0.0,,0.0,,,,,
71,Always NPCA,1,100,16642,465.8235294117647,955.05,0.0,,0.0,,,,,
72,Always NPCA,1,100,18314,0.0,0.0,0.0,,0.0,,,,,
73,Always NPCA,1,100,18465,695.4444444444445,547.05,0.0,,0.0,,,,,
74,Always NPCA,1,100,18162,0.0,0.0,0.0,,0.0,,,,,
75,Always NPCA,1,100,17505,0.0,0.0,0.0,,0.0,,,,,
76,Always NPCA,1,100,17098,861.4,555.3,0.0,,0.0,,,,,
77,Always NPCA,1,100,16889,639.2857142857143,1736.0,0.0,,0.0,,,,,
78,Always NPCA,1,100,17610,381.3636363636364,596.25,0.0,,0.0,,,,,
79,Always NPCA,1,100,18470,0.0,0.0,0.0,,0.0,,,,,
80,Always NPCA,1,100,17108,281.7,380.15,0.0,,0.0,,,,,
81,Always NPCA,1,100,16677,0.0,0.0,0.0,,0.0,,,,,
82,Always NPCA,1,100,16597,0.0,0.0,0.0,,0.0,,,,,
83,Always NPCA,1,100,15198,579.921052631579,1812.1499999999999,0.0,,0.0,,,,,
84,Always NPCA,1,100,17254,584.8,869.6,0.0,,0.0,,,,,
85,Always NPCA,1,100,16081,618.4,595.8000000000001,0.0,,0.0,,,,,
86,Always NPCA,1,100,16225,630.9545454545455,1257.95,0.0,,0.0,,,,,
87,Always NPCA,1,100,17043,395.6136363636364,2142.65,0.0,,0.0,,,,,
88,Always NPCA,1,100,16516,775.5555555555555,744.9999999999999,0.0,,0.0,,,,,
89,Always NPCA,1,100,18410,0.0,0.0,0.0,,0.0,,,,,
90,Always NPCA,1,100,17464,527.6129032258065,2204.2,0.0,,0.0,,,,,
91,Always NPCA,1,100,17049,803.5384615384615,630.7,0.0,,0.0,,,,,
92,Always NPCA,1,100,16407,534.9166666666666,1818.1000000000004,0.0,,0.0,,,,,
93,Always NPCA,1,100,17967,413.7,850.15,0.0,,0.0,,,,,
94,Always NPCA,1,100,19085,0.0,0.0,0.0,,0.0,,,,,
95,Always NPCA,1,100,16026,562.0952380952381,1653.7999999999997,0.0,,0.0,,,,,
96,Always NPCA,1,100,15634,562.6071428571429,1775.35,0.0,,0.0,,,,,
97,Always NPCA,1,100,17252,550.8695652173913,1387.5,0.0,,0.0,,,,,
98,Always NPCA,1,100,16244,630.4545454545455,676.2500000000001,0.0,,0.0,,,,,
99,Always NPCA,1,100,17818,652.9166666666666,719.25,0.0,,0.0,,,,,
100,Always NPCA,1,100,15819,539.2307692307693,863.5,0.0,,0.0,,,,,
101,Always NPCA,1,100,15251,523.560975609756,2210.7,0.0,,0.0,,,,,
102,Always NPCA,1,100,16363,668.8,2015.8000000000002,0.0,,0.0,,,,,
103,Always NPCA,1,100,15473,736.2941176470588,616.15,0.0,,0.0,,,,,
104,Always NPCA,1,100,17113,500.7241379310345,2088.95,0.0,,0.0,,,,,
105,Always NPCA,1,100,17623,577.1,566.4499999999998,0.0,,0.0,,,,,
106,Always NPCA,1,100,17069,441.42857142857144,1186.5,0.0,,0.0,,,,,
107,Always NPCA,1,100,16291,453.5416666666667,1169.7500000000002,0.0,,0.0,,,,,
108,Always NPCA,1,100,16042,653.1666666666666,608.1,0.0,,0.0,,,,,
109,Always NPCA,1,100,18560,134.0,963.0,0.0,,0.0,,,,,
110,Always NPCA,1,100,17162,201.0,51.95,0.0,,0.0,,,,,
111,Always NPCA,1,100,17329,486.45454545454544,656.45,0.0,,0.0,,,,,
112,Always NPCA,1,100,17936,627.4545454545455,1657.8,0.0,,0.0,,,,,
113,Always NPCA,1,100,16233,572.0277777777778,2031.3499999999997,0.0,,0.0,,,,,
114,Always NPCA,1,100,16872,734.1666666666666,818.5,0.0,,0.0,,,,,
115,Always NPCA,1,100,16777,523.9047619047619,1649.9,0.0,,0.0,,,,,
