episode,method,run,obss_duration,throughput,avg_option_duration,reward,avg_loss,epsilon,npca_ratio,throughput_weight,latency_penalty,npca_switch_bonus,npca_switch_cost,qos_priority
0,Never NPCA,1,100,17800,0.0,0.0,0.0,,0.0,,,,,
1,Never NPCA,1,100,16781,461.0769230769231,494.3,0.0,,0.0,,,,,
2,Never NPCA,1,100,17122,805.25,1887.75,0.0,,0.0,,,,,
3,Never NPCA,1,100,15775,504.8,276.59999999999997,0.0,,0.0,,,,,
4,Never NPCA,1,100,17505,694.4090909090909,1514.1499999999999,0.0,,0.0,,,,,
5,Never NPCA,1,100,17542,614.8378378378378,2424.55,0.0,,0.0,,,,,
6,Never NPCA,1,100,17028,978.0,62.2,0.0,,0.0,,,,,
7,Never NPCA,1,100,16790,643.5416666666666,1126.75,0.0,,0.0,,,,,
8,Never NPCA,1,100,17154,695.1052631578947,1497.6500000000003,0.0,,0.0,,,,,
9,Never NPCA,1,100,16693,718.6363636363636,567.75,0.0,,0.0,,,,,
10,Never NPCA,1,100,17255,352.1,1642.9,0.0,,0.0,,,,,
11,Never NPCA,1,100,16273,765.0909090909091,952.4000000000001,0.0,,0.0,,,,,
12,Never NPCA,1,100,16944,494.6,649.7,0.0,,0.0,,,,,
13,Never NPCA,1,100,17048,448.3,866.85,0.0,,0.0,,,,,
14,Never NPCA,1,100,17199,649.3076923076923,848.95,0.0,,0.0,,,,,
15,Never NPCA,1,100,17558,476.7241379310345,1876.7500000000002,0.0,,0.0,,,,,
16,Never NPCA,1,100,17608,453.5,787.25,0.0,,0.0,,,,,
17,Never NPCA,1,100,16246,641.68,1529.8999999999999,0.0,,0.0,,,,,
18,Never NPCA,1,100,15936,637.560975609756,2745.0,0.0,,0.0,,,,,
19,Never NPCA,1,100,16726,510.8076923076923,2285.9500000000003,0.0,,0.0,,,,,
20,Never NPCA,1,100,16375,725.4,510.30000000000007,0.0,,0.0,,,,,
21,Never NPCA,1,100,16892,737.44,1502.2000000000003,0.0,,0.0,,,,,
22,Never NPCA,1,100,18025,454.2,749.8999999999999,0.0,,0.0,,,,,
23,Never NPCA,1,100,16511,376.5,502.74999999999994,0.0,,0.0,,,,,
24,Never NPCA,1,100,16289,533.15,1524.85,0.0,,0.0,,,,,
25,Never NPCA,1,100,16460,566.9310344827586,2577.95,0.0,,0.0,,,,,
26,Never NPCA,1,100,17716,619.3,781.35,0.0,,0.0,,,,,
27,Never NPCA,1,100,16060,632.275,3186.45,0.0,,0.0,,,,,
28,Never NPCA,1,100,18033,827.1,330.45000000000005,0.0,,0.0,,,,,
29,Never NPCA,1,100,18294,643.6,8.09999999999998,0.0,,0.0,,,,,
30,Never NPCA,1,100,14420,700.4,2995.0,0.0,,0.0,,,,,
31,Never NPCA,1,100,16384,888.2,862.9,0.0,,0.0,,,,,
32,Never NPCA,1,100,18527,577.1666666666666,2156.2499999999995,0.0,,0.0,,,,,
33,Never NPCA,1,100,17201,512.8461538461538,895.6500000000001,0.0,,0.0,,,,,
34,Never NPCA,1,100,17843,0.0,0.0,0.0,,0.0,,,,,
35,Never NPCA,1,100,15874,529.7,328.15000000000003,0.0,,0.0,,,,,
36,Never NPCA,1,100,17664,500.15,1359.85,0.0,,0.0,,,,,
37,Never NPCA,1,100,18142,501.57894736842104,1384.4999999999998,0.0,,0.0,,,,,
38,Never NPCA,1,100,17038,628.9333333333333,2547.5999999999995,0.0,,0.0,,,,,
39,Never NPCA,1,100,16866,652.0,1378.6,0.0,,0.0,,,,,
40,Never NPCA,1,100,17695,0.0,0.0,0.0,,0.0,,,,,
41,Never NPCA,1,100,15281,593.1875,3232.3500000000004,0.0,,0.0,,,,,
42,Never NPCA,1,100,16699,565.0,576.5,0.0,,0.0,,,,,
43,Never NPCA,1,100,17524,524.5,76.55,0.0,,0.0,,,,,
44,Never NPCA,1,100,18145,587.1,586.4499999999999,0.0,,0.0,,,,,
45,Never NPCA,1,100,17145,392.0,31.4,0.0,,0.0,,,,,
46,Never NPCA,1,100,15579,556.5,1267.75,0.0,,0.0,,,,,
47,Never NPCA,1,100,17843,436.1,748.95,0.0,,0.0,,,,,
48,Never NPCA,1,100,16365,937.5384615384615,849.6000000000001,0.0,,0.0,,,,,
49,Never NPCA,1,100,17223,0.0,0.0,0.0,,0.0,,,,,
50,Never NPCA,1,100,16877,579.0,1207.1,0.0,,0.0,,,,,
51,Never NPCA,1,100,16453,688.5454545454545,432.30000000000007,0.0,,0.0,,,,,
52,Never NPCA,1,100,17394,325.3636363636364,376.05000000000007,0.0,,0.0,,,,,
53,Never NPCA,1,100,17176,738.5,597.75,0.0,,0.0,,,,,
54,Never NPCA,1,100,18025,794.95,1545.05,0.0,,0.0,,,,,
55,Never NPCA,1,100,18001,785.35,1671.6499999999999,0.0,,0.0,,,,,
56,Never NPCA,1,100,16731,818.4545454545455,752.8499999999999,0.0,,0.0,,,,,
57,Never NPCA,1,100,16104,690.3636363636364,655.3000000000001,0.0,,0.0,,,,,
58,Never NPCA,1,100,17182,629.2105263157895,1537.25,0.0,,0.0,,,,,
59,Never NPCA,1,100,16772,682.9,1769.1000000000001,0.0,,0.0,,,,,
60,Never NPCA,1,100,16688,1191.0,-6.550000000000004,0.0,,0.0,,,,,
61,Never NPCA,1,100,18041,0.0,0.0,0.0,,0.0,,,,,
62,Never NPCA,1,100,15481,685.4230769230769,1461.9499999999998,0.0,,0.0,,,,,
63,Never NPCA,1,100,17316,355.8,271.09999999999997,0.0,,0.0,,,,,
64,Never NPCA,1,100,19520,480.25,1790.75,0.0,,0.0,,,,,
65,Never NPCA,1,100,16739,592.4583333333334,1374.0500000000002,0.0,,0.0,,,,,
66,Never NPCA,1,100,16718,649.9,414.04999999999995,0.0,,0.0,,,,,
67,Never NPCA,1,100,16529,559.1538461538462,1164.1000000000001,0.0,,0.0,,,,,
68,Never NPCA,1,100,16526,657.8125,2186.5,0.0,,0.0,,,,,
69,Never NPCA,1,100,16172,565.8333333333334,618.5,0.0,,0.0,,,,,
70,Never NPCA,1,100,18543,0.0,0.0,0.0,,0.0,,,,,
71,Never NPCA,1,100,17208,784.4,712.8,0.0,,0.0,,,,,
72,Never NPCA,1,100,17178,0.0,0.0,0.0,,0.0,,,,,
73,Never NPCA,1,100,16265,537.6,1357.3999999999999,0.0,,0.0,,,,,
74,Never NPCA,1,100,16281,675.4545454545455,1582.0,0.0,,0.0,,,,,
75,Never NPCA,1,100,17431,593.8,759.0999999999999,0.0,,0.0,,,,,
76,Never NPCA,1,100,19378,405.3,897.3500000000001,0.0,,0.0,,,,,
77,Never NPCA,1,100,17916,556.25,941.25,0.0,,0.0,,,,,
78,Never NPCA,1,100,17240,509.1,821.45,0.0,,0.0,,,,,
79,Never NPCA,1,100,18069,0.0,0.0,0.0,,0.0,,,,,
80,Never NPCA,1,100,17159,585.4,1019.3,0.0,,0.0,,,,,
81,Never NPCA,1,100,17857,0.0,0.0,0.0,,0.0,,,,,
82,Never NPCA,1,100,14880,691.1818181818181,674.85,0.0,,0.0,,,,,
83,Never NPCA,1,100,16991,810.5151515151515,2161.65,0.0,,0.0,,,,,
84,Never NPCA,1,100,15556,575.6666666666666,1361.55,0.0,,0.0,,,,,
85,Never NPCA,1,100,17506,561.4736842105264,984.5999999999999,0.0,,0.0,,,,,
86,Never NPCA,1,100,17993,1132.0,-23.6,0.0,,0.0,,,,,
87,Never NPCA,1,100,16415,740.6774193548387,2155.9500000000003,0.0,,0.0,,,,,
88,Never NPCA,1,100,17284,0.0,0.0,0.0,,0.0,,,,,
89,Never NPCA,1,100,16469,660.05,1602.9500000000003,0.0,,0.0,,,,,
90,Never NPCA,1,100,18727,889.6666666666666,513.2,0.0,,0.0,,,,,
91,Never NPCA,1,100,16597,540.2,661.9,0.0,,0.0,,,,,
92,Never NPCA,1,100,16499,712.4375,2385.1,0.0,,0.0,,,,,
93,Never NPCA,1,100,17148,579.0,4.049999999999997,0.0,,0.0,,,,,
94,Never NPCA,1,100,14958,576.4333333333333,1736.35,0.0,,0.0,,,,,
95,Never NPCA,1,100,15083,695.6521739130435,2649.0,0.0,,0.0,,,,,
96,Never NPCA,1,100,16744,679.2333333333333,2473.15,0.0,,0.0,,,,,
97,Never NPCA,1,100,16433,690.25,1748.75,0.0,,0.0,,,,,
98,Never NPCA,1,100,17699,0.0,0.0,0.0,,0.0,,,,,
99,Never NPCA,1,100,17154,613.25,988.75,0.0,,0.0,,,,,
100,Never NPCA,1,100,16690,490.3,1247.7,0.0,,0.0,,,,,
101,Never NPCA,1,100,17456,379.0,57.05,0.0,,0.0,,,,,
102,Never NPCA,1,100,16703,736.421052631579,1250.3999999999999,0.0,,0.0,,,,,
103,Never NPCA,1,100,16292,629.0172413793103,3443.85,0.0,,0.0,,,,,
104,Never NPCA,1,100,15533,739.2727272727273,1412.8,0.0,,0.0,,,,,
105,Never NPCA,1,100,17388,486.72727272727275,282.29999999999995,0.0,,0.0,,,,,
106,Never NPCA,1,100,16168,626.6666666666666,1225.0,0.0,,0.0,,,,,
107,Never NPCA,1,100,17009,0.0,0.0,0.0,,0.0,,,,,
108,Never NPCA,1,100,16345,678.8461538461538,658.7500000000001,0.0,,0.0,,,,,
109,Never NPCA,1,100,16900,639.2,2026.2,0.0,,0.0,,,,,
110,Never NPCA,1,100,17355,867.5,753.25,0.0,,0.0,,,,,
111,Never NPCA,1,100,15698,797.3333333333334,982.8000000000001,0.0,,0.0,,,,,
112,Never NPCA,1,100,16007,662.3,1601.55,0.0,,0.0,,,,,
113,Never NPCA,1,100,18837,262.0,52.8,0.0,,0.0,,,,,
114,Never NPCA,1,100,17804,509.2,1136.4,0.0,,0.0,,,,,
115,Never NPCA,1,100,16901,992.5,39.75,0.0,,0.0,,,,,
116,Never NPCA,1,100,16918,760.0,29.0,0.0,,0.0,,,,,
117,Never NPCA,1,100,17398,601.7,882.1500000000001,0.0,,0.0,,,,,
118,Never NPCA,1,100,16178,679.1,1945.8999999999999,0.0,,0.0,,,,,
