episode,method,run,obss_duration,throughput,avg_option_duration,reward,avg_loss,epsilon,npca_ratio,throughput_weight,latency_penalty,npca_switch_bonus,npca_switch_cost,qos_priority
0,Always NPCA,2,100,18340,0.0,0.0,0.0,,0.0,,,,,
1,Always NPCA,2,100,15430,792.125,1017.3000000000001,0.0,,0.0,,,,,
2,Always NPCA,2,100,15820,517.09375,1642.65,0.0,,0.0,,,,,
3,Always NPCA,2,100,17008,0.0,0.0,0.0,,0.0,,,,,
4,Always NPCA,2,100,17558,906.0,-5.300000000000004,0.0,,0.0,,,,,
5,Always NPCA,2,100,16779,511.6363636363636,1252.1999999999998,0.0,,0.0,,,,,
6,Always NPCA,2,100,18800,0.0,0.0,0.0,,0.0,,,,,
7,Always NPCA,2,100,18082,252.5,53.74999999999999,0.0,,0.0,,,,,
8,Always NPCA,2,100,16449,577.0,543.5,0.0,,0.0,,,,,
9,Always NPCA,2,100,18117,429.54545454545456,626.75,0.0,,0.0,,,,,
10,Always NPCA,2,100,17814,0.0,0.0,0.0,,0.0,,,,,
11,Always NPCA,2,100,16580,402.10714285714283,1611.0500000000002,0.0,,0.0,,,,,
12,Always NPCA,2,100,16763,427.4736842105263,629.9,0.0,,0.0,,,,,
13,Always NPCA,2,100,15858,641.6666666666666,851.0000000000001,0.0,,0.0,,,,,
14,Always NPCA,2,100,17320,327.84,957.1999999999998,0.0,,0.0,,,,,
15,Always NPCA,2,100,14869,582.5365853658536,2704.7999999999997,0.0,,0.0,,,,,
16,Always NPCA,2,100,17177,539.65,1360.3500000000001,0.0,,0.0,,,,,
17,Always NPCA,2,100,16155,484.6,421.69999999999993,0.0,,0.0,,,,,
18,Always NPCA,2,100,16921,456.09090909090907,530.15,0.0,,0.0,,,,,
19,Always NPCA,2,100,18534,265.0,71.75,0.0,,0.0,,,,,
20,Always NPCA,2,100,15437,711.8518518518518,1944.9999999999995,0.0,,0.0,,,,,
21,Always NPCA,2,100,16740,562.5454545454545,552.6,0.0,,0.0,,,,,
