episode,method,run,obss_duration,throughput,avg_option_duration,reward,avg_loss,epsilon,npca_ratio,throughput_weight,latency_penalty,npca_switch_bonus,npca_switch_cost,qos_priority
67,LLM-DRL,1,100,15978,412.0,75.8,0.0012307609431445599,0.34983620717821073,0.0,1.2,0.08,0.08,0.05,balanced
68,LLM-DRL,1,100,17624,688.0769230769231,1874.5,0.0013262909681846697,0.3492371340366869,0.46153846153846156,1.2,0.08,0.08,0.05,balanced
69,LLM-DRL,1,100,17610,644.3,825.85,0.0013871447105581562,0.34155723980590064,0.4,1.2,0.08,0.08,0.05,balanced
70,LLM-DRL,1,100,17122,610.6190476190476,1581.8500000000001,0.0012184323277324438,0.33865619679819825,0.3333333333333333,1.2,0.08,0.08,0.05,balanced
71,LLM-DRL,1,100,18228,416.8,185.59999999999997,0.0011944824752087395,0.3326576221452899,0.7,1.2,0.08,0.08,0.05,balanced
72,LLM-DRL,1,100,16913,594.5454545454545,1463.0,0.0012192403276761372,0.3298451318128794,0.5454545454545454,1.2,0.08,0.08,0.05,balanced
73,LLM-DRL,1,100,17897,370.4,249.8,0.001158860434467594,0.323755767522568,0.6,1.2,0.08,0.08,0.05,balanced
74,LLM-DRL,1,100,16936,869.7,471.1500000000001,0.0012047655958061416,0.32103185212359436,0.4,1.2,0.08,0.08,0.05,balanced
75,LLM-DRL,1,100,15892,767.3076923076923,708.25,0.0012357988161966205,0.31833504013569364,0.5384615384615384,1.2,0.08,0.08,0.05,balanced
76,LLM-DRL,1,100,16399,775.8181818181819,1428.6,0.0011704435261587303,0.31486926098797535,0.45454545454545453,1.2,0.08,0.08,0.05,balanced
77,LLM-DRL,1,100,16527,809.15,950.8499999999999,0.001148590041945378,0.3091057681267173,0.65,1.2,0.08,0.08,0.05,balanced
78,LLM-DRL,1,100,17761,0.0,0.0,0.0011447170206035178,0.30397513016393607,0.0,1.2,0.08,0.08,0.05,balanced
79,LLM-DRL,1,100,16478,541.5238095238095,2011.7999999999997,0.0011260489700362086,0.30397513016393607,0.4523809523809524,1.2,0.08,0.08,0.05,balanced
80,LLM-DRL,1,100,16892,552.1818181818181,1852.8999999999999,0.0011433322991554935,0.29352907733116157,0.2727272727272727,1.2,0.08,0.08,0.05,balanced
81,LLM-DRL,1,100,15797,483.27272727272725,1572.3999999999999,0.0011130017616475623,0.2856237726990381,0.5,1.2,0.08,0.08,0.05,balanced
82,LLM-DRL,1,100,15498,0.0,0.0,0.001114880860162278,0.2804966547887599,0.0,1.2,0.08,0.08,0.05,balanced
83,LLM-DRL,1,100,16567,2044.0,-24.200000000000003,0.001152439935443302,0.2804966547887599,0.0,1.2,0.08,0.08,0.05,balanced
84,LLM-DRL,1,100,17274,1129.3333333333333,5.599999999999987,0.001165988699843486,0.280266273343892,0.6666666666666666,1.2,0.08,0.08,0.05,balanced
85,LLM-DRL,1,100,16866,650.5555555555555,568.25,0.0011100072491293151,0.27957650968666886,0.6666666666666666,1.2,0.08,0.08,0.05,balanced
86,LLM-DRL,1,100,16046,730.7,1649.3,0.001148661132901907,0.27751959111723284,0.55,1.2,0.08,0.08,0.05,balanced
87,LLM-DRL,1,100,17413,471.0833333333333,697.3499999999999,0.001161321726006766,0.2730144013644071,0.5833333333333334,1.2,0.08,0.08,0.05,balanced
88,LLM-DRL,1,100,17279,430.8125,1226.7,0.001074202940799296,0.2703542215490078,0.375,1.2,0.08,0.08,0.05,balanced
89,LLM-DRL,1,100,17439,632.4,462.79999999999995,0.0011199638635541003,0.2634145139591518,0.2,1.2,0.08,0.08,0.05,balanced
90,LLM-DRL,1,100,17583,503.15384615384613,808.9500000000002,0.0011343028163537383,0.26129100406491773,0.38461538461538464,1.2,0.08,0.08,0.05,balanced
91,LLM-DRL,1,100,16777,622.725,3098.5499999999993,0.0011369208029160898,0.25856199798498736,0.3,1.2,0.08,0.08,0.05,balanced
92,LLM-DRL,1,100,16859,146.27272727272728,667.5500000000001,0.001070526506130894,0.250384165072484,0.5454545454545454,1.2,0.08,0.08,0.05,balanced
93,LLM-DRL,1,100,17252,638.5,658.7500000000001,0.0010729617594430845,0.24819201816876052,0.3,1.2,0.08,0.08,0.05,balanced
94,LLM-DRL,1,100,16830,668.6470588235294,876.6499999999999,0.001108349533751607,0.24621997463839346,0.5882352941176471,1.2,0.08,0.08,0.05,balanced
95,LLM-DRL,1,100,15846,665.7777777777778,1885.5999999999997,0.0010336636332795024,0.24291242886495862,0.6111111111111112,1.2,0.08,0.08,0.05,balanced
96,LLM-DRL,1,100,16052,450.53333333333336,2088.2,0.00108326548555245,0.2360911019968358,0.6,1.2,0.08,0.08,0.05,balanced
97,LLM-DRL,1,100,16217,374.14285714285717,1318.1499999999999,0.0010639289394021034,0.2305912787659492,0.38095238095238093,1.2,0.08,0.08,0.05,balanced
98,LLM-DRL,1,100,17136,528.9,586.55,0.0010935581134011347,0.2268384050034674,0.5,1.2,0.08,0.08,0.05,balanced
99,LLM-DRL,1,100,16729,748.52,1490.35,0.0010525943944230676,0.22507883347415092,0.52,1.2,0.08,0.08,0.05,balanced
100,LLM-DRL,1,100,17285,0.0,0.0,0.0009706745428654054,0.2207561216736973,0.0,1.0,0.08,0.05,0.1,balanced
101,LLM-DRL,1,100,18100,608.5263157894736,1641.8999999999999,0.0010335153201594949,0.2207561216736973,0.3684210526315789,1.0,0.08,0.05,0.1,balanced
102,LLM-DRL,1,100,18370,522.5,813.75,0.001079191065703829,0.21754238256285324,0.4,1.0,0.08,0.05,0.1,balanced
103,LLM-DRL,1,100,16403,542.2380952380952,823.6500000000001,0.0009499690495431423,0.21587530800229238,0.23809523809523808,1.0,0.08,0.05,0.1,balanced
104,LLM-DRL,1,100,18420,0.0,0.0,0.000982570326110969,0.21242824734964494,0.0,1.0,0.08,0.05,0.1,balanced
105,LLM-DRL,1,100,17566,485.3636363636364,809.05,0.0009847237767341237,0.21242824734964494,0.5454545454545454,1.0,0.08,0.05,0.1,balanced
106,LLM-DRL,1,100,15924,595.4285714285714,1538.8000000000002,0.0009776141378097236,0.2106513276046344,0.3333333333333333,1.0,0.08,0.05,0.1,balanced
107,LLM-DRL,1,100,17163,747.4545454545455,866.9,0.0009752885283281406,0.2073128266737191,0.36363636363636365,1.0,0.08,0.05,0.1,balanced
108,LLM-DRL,1,100,17376,464.8235294117647,783.9000000000001,0.0010813021411498387,0.20559186820484987,0.6470588235294118,1.0,0.08,0.05,0.1,balanced
109,LLM-DRL,1,100,16646,603.6666666666666,2013.4999999999998,0.0009514591268574198,0.20296916260614534,0.6666666666666666,1.0,0.08,0.05,0.1,balanced
110,LLM-DRL,1,100,16623,575.0,1276.75,0.0010198274782548349,0.19844824062178923,0.5789473684210527,1.0,0.08,0.05,0.1,balanced
111,LLM-DRL,1,100,18698,580.0967741935484,1891.8500000000001,0.0009383910413210591,0.19565435005935378,0.7096774193548387,1.0,0.08,0.05,0.1,balanced
112,LLM-DRL,1,100,17521,810.2,758.9,0.0009570639425267776,0.19120833449480812,0.4,1.0,0.08,0.05,0.1,balanced
113,LLM-DRL,1,100,16803,1049.0,0.5499999999999972,0.0009540006091507772,0.18980328809058167,1.0,1.0,0.08,0.05,0.1,balanced
114,LLM-DRL,1,100,17082,480.45454545454544,445.75,0.0009392604503470162,0.1896635546808404,0.45454545454545453,1.0,0.08,0.05,0.1,balanced
115,LLM-DRL,1,100,15800,625.15,1298.8500000000001,0.0009522856368372837,0.18813567432739098,0.5,1.0,0.08,0.05,0.1,balanced
116,LLM-DRL,1,100,14860,723.0,1691.85,0.0009610175038687885,0.18540040471204267,0.47619047619047616,1.0,0.08,0.05,0.1,balanced
117,LLM-DRL,1,100,17673,341.8095238095238,1552.1,0.0009616715833544731,0.18258664410441217,0.5238095238095238,1.0,0.08,0.05,0.1,balanced
118,LLM-DRL,1,100,16691,482.37931034482756,1881.55,0.0009465589149234196,0.17983135635566194,0.6206896551724138,1.0,0.08,0.05,0.1,balanced
119,LLM-DRL,1,100,18373,449.16,523.55,0.0009398711069176594,0.17612031716792098,0.6,1.0,0.08,0.05,0.1,balanced
120,LLM-DRL,1,100,15085,622.725,2529.5499999999997,0.0009085378842428327,0.17300639544203042,0.6,1.0,0.08,0.05,0.1,balanced
121,LLM-DRL,1,100,16937,666.5,122.35,0.0009194241720251739,0.16818324568889725,1.0,1.0,0.08,0.05,0.1,balanced
122,LLM-DRL,1,100,16495,405.6363636363636,534.9000000000001,0.0009242931846529245,0.16794711540651197,0.5454545454545454,1.0,0.08,0.05,0.1,balanced
123,LLM-DRL,1,100,16974,443.3,639.35,0.00096593521690617,0.16665680684471534,0.7,1.0,0.08,0.05,0.1,balanced
124,LLM-DRL,1,100,15470,0.0,0.0,0.0009140231801817814,0.16549605222231922,0.0,1.0,0.08,0.05,0.1,balanced
125,LLM-DRL,1,100,16407,512.2285714285714,1800.6,0.0009188731395018598,0.16549605222231922,0.3142857142857143,1.0,0.08,0.05,0.1,balanced
126,LLM-DRL,1,100,14979,893.8,819.1,0.0009239047455290953,0.16152361358223816,0.3,1.0,0.08,0.05,0.1,balanced
127,LLM-DRL,1,100,17732,633.741935483871,2339.7,0.000897708348929882,0.1604139350862014,0.41935483870967744,1.0,0.08,0.05,0.1,balanced
128,LLM-DRL,1,100,18047,518.3,881.85,0.0008906352644165357,0.15704361299327418,0.2,1.0,0.08,0.05,0.1,balanced
129,LLM-DRL,1,100,19038,0.0,0.0,0.0008654010016471148,0.1559785112479014,0.0,1.0,0.08,0.05,0.1,balanced
130,LLM-DRL,1,100,17457,449.7,590.15,0.000902549596503377,0.1559785112479014,0.4,1.0,0.08,0.05,0.1,balanced
131,LLM-DRL,1,100,16912,656.3684210526316,1197.45,0.0009259047413555285,0.1549240074419691,0.5789473684210527,1.0,0.08,0.05,0.1,balanced
132,LLM-DRL,1,100,17496,633.25,1079.75,0.0008704976256315907,0.15294927070587067,0.6,1.0,0.08,0.05,0.1,balanced
133,LLM-DRL,1,100,16527,619.8048780487804,2608.3999999999996,0.0008652339844654003,0.15091073856379247,0.5609756097560976,1.0,0.08,0.05,0.1,balanced
134,LLM-DRL,1,100,18026,206.5,131.35,0.0008806892049809297,0.1468570663980747,0.5,1.0,0.08,0.05,0.1,balanced
135,LLM-DRL,1,100,15981,780.2380952380952,1347.75,0.0008910200364577273,0.14666354585033314,0.5238095238095238,1.0,0.08,0.05,0.1,balanced
136,LLM-DRL,1,100,16373,616.35,1045.65,0.000872609787620604,0.14465477727917572,0.55,1.0,0.08,0.05,0.1,balanced
137,LLM-DRL,1,100,17456,0.0,0.0,0.0008526242842587332,0.14278048711119445,0.0,1.0,0.08,0.05,0.1,balanced
138,LLM-DRL,1,100,16026,573.6,1412.6,0.0008475330153790613,0.14278048711119445,0.5666666666666667,1.0,0.08,0.05,0.1,balanced
139,LLM-DRL,1,100,18052,464.77777777777777,1119.7,0.0008891294904363652,0.14003840931751355,0.5555555555555556,1.0,0.08,0.05,0.1,balanced
140,LLM-DRL,1,100,16938,560.1481481481482,3042.6,0.0008489410975016654,0.1384322170471884,0.42592592592592593,1.0,0.08,0.05,0.1,balanced
141,LLM-DRL,1,100,17010,531.65,1324.3500000000001,0.0008038945185641447,0.13378352167964191,0.45,1.0,0.08,0.05,0.1,balanced
142,LLM-DRL,1,100,17784,550.9,927.55,0.0008518267228888968,0.13212449679535276,0.5,1.0,0.08,0.05,0.1,balanced
143,LLM-DRL,1,100,16830,843.6,588.2,0.0008579390123486519,0.13130734439897312,0.6,1.0,0.08,0.05,0.1,balanced
144,LLM-DRL,1,100,15852,0.0,0.0,0.0008437553963934382,0.13049832280478965,0.0,1.0,0.08,0.05,0.1,balanced
145,LLM-DRL,1,100,17148,669.7857142857143,1886.2999999999997,0.0008011524720738331,0.13049832280478965,0.4642857142857143,1.0,0.08,0.05,0.1,balanced
146,LLM-DRL,1,100,18579,721.25,791.25,0.0008329147628198067,0.128275632642389,0.5,1.0,0.08,0.05,0.1,balanced
147,LLM-DRL,1,100,17248,619.84375,2175.25,0.0008340204755465189,0.12734193842031655,0.375,1.0,0.08,0.05,0.1,balanced
148,LLM-DRL,1,100,16619,650.5454545454545,784.2,0.0007789815814855198,0.12490617643084055,0.5454545454545454,1.0,0.08,0.05,0.1,balanced
149,LLM-DRL,1,100,16998,584.7,1360.3,0.0008080046391114593,0.1240867237426841,0.55,1.0,0.08,0.05,0.1,balanced
150,LLM-DRL,1,100,17284,700.952380952381,1416.0000000000002,0.0007853600933837394,0.12261970832222305,0.7142857142857143,1.15,0.09,0.08,0.09,balanced
151,LLM-DRL,1,100,17261,450.8,491.59999999999997,0.0007833885028958321,0.12111059559062343,0.7,1.15,0.09,0.08,0.09,balanced
152,LLM-DRL,1,100,16541,472.07142857142856,2248.65,0.0007961499116693934,0.12040303334230103,0.7380952380952381,1.15,0.09,0.08,0.09,balanced
153,LLM-DRL,1,100,15701,512.9333333333333,1908.6000000000004,0.0007970684479611615,0.11750734113256951,0.36666666666666664,1.15,0.09,0.08,0.09,balanced
154,LLM-DRL,1,100,18179,719.6,943.1999999999999,0.00077565978669251,0.11551219768383755,0.7,1.15,0.09,0.08,0.09,balanced
155,LLM-DRL,1,100,16281,338.4047619047619,2792.35,0.0007780083687976003,0.11486034042542602,0.38095238095238093,1.15,0.09,0.08,0.09,balanced
156,LLM-DRL,1,100,16934,666.1428571428571,1894.4,0.0007879279631500443,0.11219262039158488,0.5357142857142857,1.15,0.09,0.08,0.09,balanced
157,LLM-DRL,1,100,15805,635.8,629.0999999999999,0.0007561337552033365,0.11047538056966318,0.5,1.15,0.09,0.08,0.09,balanced
158,LLM-DRL,1,100,17497,574.0,918.3,0.000792641774751246,0.10987364047891268,0.42857142857142855,1.15,0.09,0.08,0.09,balanced
159,LLM-DRL,1,100,17112,542.5,557.7500000000001,0.0007785218961847326,0.10862940423476497,0.6,1.15,0.09,0.08,0.09,balanced
160,LLM-DRL,1,100,16304,376.7741935483871,2622.0,0.0007809104863554239,0.1080460319154418,0.3548387096774194,1.15,0.09,0.08,0.09,balanced
161,LLM-DRL,1,100,15531,676.5238095238095,1367.65,0.0007276720522592465,0.10627421005601226,0.42857142857142855,1.15,0.09,0.08,0.09,balanced
162,LLM-DRL,1,100,18944,526.0,6.699999999999999,0.0007712268464577695,0.10510477370301258,0.0,1.15,0.09,0.08,0.09,balanced
163,LLM-DRL,1,100,16481,493.27272727272725,1123.4,0.0007481309197222193,0.10504969647251458,0.6363636363636364,1.15,0.09,0.08,0.09,balanced
164,LLM-DRL,1,100,17305,618.1,1464.8999999999999,0.0007354178039046625,0.10385182801677044,0.65,1.15,0.09,0.08,0.09,balanced
165,LLM-DRL,1,100,16219,611.8571428571429,1108.55,0.0007504281432678302,0.10278549037718195,0.38095238095238093,1.15,0.09,0.08,0.09,balanced
166,LLM-DRL,1,100,16577,595.6,2711.8,0.0007538670518745979,0.10168855323143527,0.65,1.15,0.09,0.08,0.09,balanced
167,LLM-DRL,1,100,17485,1455.0,-32.75,0.0007233631719524661,0.09966181606982571,1.0,1.15,0.09,0.08,0.09,balanced
168,LLM-DRL,1,100,18174,0.0,0.0,0.0006922481115907431,0.099612179076389,0.0,1.15,0.09,0.08,0.09,balanced
169,LLM-DRL,1,100,17477,0.0,0.0,0.0007096841194046041,0.099612179076389,0.0,1.15,0.09,0.08,0.09,balanced
170,LLM-DRL,1,100,16578,584.6,772.7,0.0006959578410411874,0.099612179076389,0.5,1.15,0.09,0.08,0.09,balanced
171,LLM-DRL,1,100,17647,484.0,1562.0000000000002,0.00070462371998777,0.0991185296465129,0.4666666666666667,1.15,0.09,0.08,0.09,balanced
172,LLM-DRL,1,100,17275,771.0645161290323,2233.85,0.0007341422800285121,0.09766685770992842,0.45161290322580644,1.15,0.09,0.08,0.09,balanced
173,LLM-DRL,1,100,16684,531.1142857142858,2872.55,0.0007138621488896509,0.09621185419506624,0.3142857142857143,1.15,0.09,0.08,0.09,balanced
174,LLM-DRL,1,100,17386,383.0,1084.15,0.000717394946453472,0.0946224167060609,0.21052631578947367,1.15,0.09,0.08,0.09,balanced
175,LLM-DRL,1,100,17796,549.8,573.0999999999999,0.0006708316504955292,0.09378259436538555,0.6,1.15,0.09,0.08,0.09,balanced
176,LLM-DRL,1,100,16975,474.51612903225805,2242.5,0.000645661901216954,0.09334695027255724,0.3870967741935484,1.15,0.09,0.08,0.09,balanced
177,LLM-DRL,1,100,15138,659.8333333333334,1279.1999999999998,0.0007095221080817282,0.09202380945658543,0.4166666666666667,1.15,0.09,0.08,0.09,balanced
178,LLM-DRL,1,100,17570,572.0,1220.8,0.000677519904760023,0.09102724464205364,0.35294117647058826,1.15,0.09,0.08,0.09,balanced
179,LLM-DRL,1,100,18385,590.2272727272727,1042.7499999999998,0.0006844480133925875,0.09033567646780649,0.5,1.15,0.09,0.08,0.09,balanced
180,LLM-DRL,1,100,16893,502.6666666666667,1746.0,0.0007238580534855524,0.08945798162881657,0.4,1.15,0.09,0.08,0.09,balanced
181,LLM-DRL,1,100,16617,629.5454545454545,704.75,0.0006605485687032342,0.08829182203452413,0.36363636363636365,1.15,0.09,0.08,0.09,balanced
182,LLM-DRL,1,100,17396,491.5,114.85,0.00068363487177218,0.08787292017628323,0.5,1.15,0.09,0.08,0.09,balanced
183,LLM-DRL,1,100,15943,632.92,1431.85,0.000683374295476824,0.08779725003129904,0.28,1.15,0.09,0.08,0.09,balanced
184,LLM-DRL,1,100,17340,438.2,1242.8,0.0006876434781588614,0.08686403260293918,0.4,1.15,0.09,0.08,0.09,balanced
185,LLM-DRL,1,100,18851,440.9,836.55,0.0006478647313391169,0.08613407585013795,0.7,1.15,0.09,0.08,0.09,balanced
186,LLM-DRL,1,100,17883,437.65,942.35,0.0006668385079440972,0.0857745357881089,0.45,1.15,0.09,0.08,0.09,balanced
187,LLM-DRL,1,100,17019,523.0,898.0000000000001,0.0006272152725917598,0.08506615251766939,0.6,1.15,0.09,0.08,0.09,balanced
188,LLM-DRL,1,100,16752,100.0,48.0,0.0006422541531113287,0.08437179617579185,0.0,1.15,0.09,0.08,0.09,balanced
189,LLM-DRL,1,100,16625,741.2,713.4,0.0006090154444488386,0.08433744155978695,0.6,1.15,0.09,0.08,0.09,balanced
190,LLM-DRL,1,100,15863,409.1904761904762,1688.3500000000001,0.0006601429001117746,0.08399577830763885,0.6190476190476191,1.15,0.09,0.08,0.09,balanced
191,LLM-DRL,1,100,18607,412.7,1350.95,0.0006425410974770784,0.08328931083413901,0.5333333333333333,1.15,0.09,0.08,0.09,balanced
192,LLM-DRL,1,100,16218,0.0,0.0,0.0006357323921596011,0.08230546301389817,0.0,1.15,0.09,0.08,0.09,balanced
193,LLM-DRL,1,100,15387,490.9,2724.6499999999996,0.00061062853395318,0.08230546301389817,0.4,1.15,0.09,0.08,0.09,balanced
194,LLM-DRL,1,100,15205,478.19354838709677,1427.7999999999997,0.0006354769769435128,0.08135069229105402,0.41935483870967744,1.15,0.09,0.08,0.09,balanced
195,LLM-DRL,1,100,15217,597.3947368421053,3175.9500000000003,0.0006477038065592448,0.08039373037519973,0.5263157894736842,1.15,0.09,0.08,0.09,balanced
196,LLM-DRL,1,100,17254,637.8214285714286,1423.05,0.0006658594162824253,0.0792604375541627,0.32142857142857145,1.15,0.09,0.08,0.09,balanced
