episode,group,run,obss_duration,throughput,avg_option_duration,reward,avg_loss,epsilon,npca_ratio,throughput_weight,latency_penalty,npca_switch_bonus,npca_switch_cost,qos_priority
0,balanced,0,100,16924,458.6,530.6999999999999,0.0,0.9,0.6,,,,,
1,balanced,0,100,17552,0.0,0.0,0.0,0.8915423586867929,0.0,,,,,
2,balanced,0,100,17525,499.6,522.2,0.0,0.8915423586867929,0.3,,,,,
3,balanced,0,100,17099,596.7,680.65,0.0,0.883168872310742,0.5,,,,,
4,balanced,0,100,16471,437.75,267.45,0.0,0.874878703516232,0.75,,,,,
5,balanced,0,100,17359,608.8571428571429,1036.8,0.0,0.8715857789418806,0.6428571428571429,,,,,
6,balanced,0,100,17901,0.0,0.0,0.0,0.8601637190158791,0.0,,,,,
7,balanced,0,100,16527,578.0909090909091,418.05000000000007,0.0,0.8601637190158791,0.7272727272727273,,,,,
8,balanced,0,100,17800,708.4444444444445,718.1999999999999,0.0,0.8513007537835348,0.5555555555555556,,,,,
9,balanced,0,100,18127,624.55,1620.45,0.0,0.8441214025406315,0.45,,,,,
10,balanced,0,100,17333,393.6363636363636,763.5000000000001,0.0,0.8283967452148268,0.6363636363636364,,,,,
11,balanced,0,100,17073,621.047619047619,1650.8999999999999,0.0,0.8198813018200163,0.5714285714285714,,,,,
12,balanced,0,100,16461,0.0,0.0,0.0,0.8038823712095838,0.0,,,,,
13,balanced,0,100,17594,526.2666666666667,2268.6000000000004,0.0026983049077292285,0.8038823712095838,0.6,,,,,
14,balanced,0,100,16117,630.1866666666666,4701.8,0.0020145710247258344,0.7816017799612992,0.5866666666666667,,,,,
15,balanced,0,100,19989,0.0,0.0,0.0015305315610021353,0.7287387859454705,0.0,,,,,
16,balanced,0,100,17033,648.4285714285714,1170.15,0.0012097748306890328,0.7287387859454705,0.7619047619047619,,,,,
17,balanced,0,100,17666,556.2,414.9,0.0009952611677969496,0.7146338911866557,0.9,,,,,
18,balanced,0,100,17911,0.0,0.0,0.0008209344038429359,0.7080206734734111,0.0,,,,,
19,balanced,0,100,16950,620.3,1558.7000000000003,0.000586688460316509,0.7080206734734111,0.75,,,,,
20,balanced,0,100,19909,549.4,486.29999999999995,0.00041416810321000713,0.6949909911470552,0.8,,,,,
21,balanced,0,100,16593,771.9090909090909,958.45,0.00034757637574026984,0.6885732235548532,0.5454545454545454,,,,,
22,balanced,0,100,16707,932.4,776.8,0.0002662005038776745,0.6815874105076489,0.2,,,,,
23,balanced,0,100,17382,619.3333333333334,1239.6999999999998,0.0002086327779882898,0.6753030107711654,0.6666666666666666,,,,,
24,balanced,0,100,16747,0.0,0.0,0.00021471355285029858,0.6623085667495062,0.0,,,,,
25,balanced,0,100,17386,361.8,428.1,0.0001802272793914502,0.6623085667495062,0.5,,,,,
26,balanced,0,100,16888,448.1666666666667,2234.2999999999997,0.00017556792105703303,0.65621599471354,0.5555555555555556,,,,,
27,balanced,0,100,17176,845.1818181818181,693.15,0.00019367386509353915,0.6347803750546326,0.2727272727272727,,,,,
28,balanced,0,100,17042,709.9,707.05,0.0002259514779628565,0.6283830407738995,0.4,,,,,
29,balanced,0,100,17388,519.2,565.4,0.0002058663279361402,0.6226280333615375,0.4,,,,,
30,balanced,0,100,16667,379.04761904761904,1047.0,0.00017922391998581588,0.6169302892297033,0.23809523809523808,,,,,
31,balanced,0,100,17216,535.5454545454545,1287.9,0.0002036189786546553,0.6051488908025743,0.45454545454545453,,,,,
32,balanced,0,100,15906,558.9,572.55,0.00017318386138261607,0.5930689814271288,0.4,,,,,
33,balanced,0,100,17354,695.625,1934.0,0.00018257940731321773,0.5876653547762589,0.4375,,,,,
34,balanced,0,100,16411,488.6,375.69999999999993,0.0001686688483459875,0.5707324350567538,0.7,,,,,
35,balanced,0,100,16458,579.2333333333333,2048.1499999999996,0.0001776719824799026,0.5655510607557385,0.43333333333333335,,,,,
36,balanced,0,100,16919,565.15,965.85,0.00017426882792885104,0.5503142242266019,0.5,,,,,
37,balanced,0,100,14892,708.8076923076923,1706.55,0.00018593945424072444,0.5404073388234136,0.4230769230769231,,,,,
38,balanced,0,100,18080,716.6,944.6999999999999,0.00018183592086037,0.5278210784172991,0.4,,,,,
39,balanced,0,100,15598,580.65625,1814.9499999999998,0.00018692117009777576,0.5230666792488952,0.6875,,,,,
40,balanced,0,100,16159,652.5714285714286,2057.3999999999996,0.00018430379956650236,0.5081681926149035,0.6428571428571429,,,,,
41,balanced,0,100,15534,529.1363636363636,1569.9499999999998,0.00018183883609405407,0.4955174205370851,0.45454545454545453,,,,,
42,balanced,0,100,17508,0.0,0.0,0.00018273195018991828,0.4858230661856069,0.0,,,,,
43,balanced,0,100,16402,374.8,208.59999999999997,0.0001648650213610381,0.4858230661856069,0.4,,,,,
