episode,group,run,obss_duration,throughput,avg_option_duration,reward,avg_loss,epsilon,npca_ratio,throughput_weight,latency_penalty,npca_switch_bonus,npca_switch_cost,qos_priority
0,fixed_drl,0,100,15399,675.0625,1836.8999999999999,0.0,0.9,0.4375,,,,,
1,fixed_drl,0,100,16625,803.6,1080.2,0.0,0.873230594767318,0.4,,,,,
2,fixed_drl,0,100,16762,448.5,64.15,0.0,0.8650393134866119,0.5,,,,,
3,fixed_drl,0,100,18482,502.75,696.35,0.0,0.8634108638520896,0.25,,,,,
4,fixed_drl,0,100,16560,654.8666666666667,2010.6999999999998,0.0,0.8537082655068369,0.5,,,,,
5,fixed_drl,0,100,16963,418.3,670.85,0.0,0.8299550965371283,0.2,,,,,
6,fixed_drl,0,100,16483,658.5454545454545,1001.8,0.0,0.8221944136584003,0.36363636363636365,,,,,
7,fixed_drl,0,100,14663,648.1290322580645,1846.4,0.0011291047558188438,0.8137468220417597,0.3548387096774194,,,,,
8,fixed_drl,0,100,17338,766.6,639.6999999999999,0.0008602117886766791,0.7904338879839287,0.3,,,,,
9,fixed_drl,0,100,16566,504.0,43.8,0.0007675878781204423,0.7830664477007387,1.0,,,,,
10,fixed_drl,0,100,15224,673.925925925926,1319.1999999999998,0.0006517087458632886,0.7823337476641146,0.2222222222222222,,,,,
11,fixed_drl,0,100,17929,579.1666666666666,520.4999999999999,0.0004991710787483802,0.762825285836513,0.5833333333333334,,,,,
12,fixed_drl,0,100,17047,613.5652173913044,2811.7999999999993,0.00043640278939468163,0.7543225011477785,0.45652173913043476,,,,,
13,fixed_drl,0,100,15955,808.875,2158.8,0.0004374451915888737,0.7226575435112463,0.21875,,,,,
14,fixed_drl,0,100,18249,594.8,671.6,0.00035693498405938345,0.7014732583758663,0.2,,,,,
15,fixed_drl,0,100,17680,1155.5,78.44999999999999,0.00035576588318993646,0.6949909911470552,1.0,,,,,
16,fixed_drl,0,100,17017,590.9090909090909,649.0,0.0003613099203600238,0.6937022982871852,0.5454545454545454,,,,,
17,fixed_drl,0,100,17494,887.2,741.4,0.00033869469189085066,0.6866603745922689,0.3,,,,,
18,fixed_drl,0,100,16599,533.4347826086956,1112.5500000000002,0.0003706529872336735,0.680325498019759,0.5652173913043478,,,,,
19,fixed_drl,0,100,16096,698.15,1574.85,0.0003458183103551467,0.6659934617804175,0.6,,,,,
