episode,group,run,obss_duration,throughput,avg_option_duration,reward,avg_loss,epsilon,npca_ratio,throughput_weight,latency_penalty,npca_switch_bonus,npca_switch_cost,qos_priority
0,fixed_drl,2,100,15521,641.7586206896551,2204.45,0.0,0.9,0.5172413793103449,,,,,
1,fixed_drl,2,100,15609,1203.0,-12.150000000000006,0.0,0.8757039947966141,1.0,,,,,
2,fixed_drl,2,100,16797,691.3333333333334,801.1999999999999,0.0,0.874878703516232,0.6666666666666666,,,,,
3,fixed_drl,2,100,18542,382.1875,1843.5,0.0,0.8650393134866119,0.5,,,,,
4,fixed_drl,2,100,15394,818.1785714285714,1530.55,0.0,0.8393709397650941,0.5714285714285714,,,,,
5,fixed_drl,2,100,17667,2372.0,-85.60000000000001,0.0,0.8175751189185453,0.0,,,,,
6,fixed_drl,2,100,17009,519.2857142857143,1240.75,0.0,0.8168079274592891,0.8095238095238095,,,,,
7,fixed_drl,2,100,17111,720.0,977.0000000000001,0.0034499343018978834,0.8008728647503383,0.7,,,,,
8,fixed_drl,2,100,16440,895.4444444444445,826.0500000000001,0.0029769743947933116,0.7934015549128339,0.5555555555555556,,,,,
9,fixed_drl,2,100,15885,181.7,1063.15,0.002580533657843868,0.7867409585611657,0.6,,,,,
10,fixed_drl,2,100,14976,647.0,474.79999999999995,0.0023031934009244046,0.7794102635396848,0.6666666666666666,,,,,
11,fixed_drl,2,100,16043,670.5,753.7,0.0019535575605308018,0.7707096484747286,0.5833333333333334,,,,,
12,fixed_drl,2,100,17895,706.5384615384615,845.7500000000001,0.0017562638968229294,0.7621128168445448,0.7692307692307693,,,,,
13,fixed_drl,2,100,16549,494.0,2028.0,0.0015775974607095122,0.7529152638518579,0.5,,,,,
14,fixed_drl,2,100,17894,573.0,3.349999999999998,0.001524139001655082,0.725353562127834,0.0,,,,,
15,fixed_drl,2,100,17148,519.25,1169.7499999999998,0.0014072169627373416,0.7246785461299563,0.65,,,,,
16,fixed_drl,2,100,16205,560.695652173913,933.2,0.0013293719772870343,0.7113190158251137,0.391304347826087,,,,,
17,fixed_drl,2,100,17202,0.0,0.0,0.0012848079204559326,0.6962822639717497,0.0,,,,,
18,fixed_drl,2,100,16670,0.0,0.0,0.0012722746081029375,0.6962822639717497,0.0,,,,,
19,fixed_drl,2,100,16596,797.1,942.45,0.0012442507625867922,0.6962822639717497,0.6,,,,,
20,fixed_drl,2,100,16910,467.0967741935484,1555.0000000000002,0.001290795315677921,0.6898516480002669,0.4838709677419355,,,,,
21,fixed_drl,2,100,15601,440.21875,2025.6499999999999,0.0012407279573380947,0.6703205431286983,0.3125,,,,,
22,fixed_drl,2,100,15719,747.9,892.05,0.0012500017959003646,0.650784529019087,0.3,,,,,
23,fixed_drl,2,100,18446,477.05,1174.95,0.0011754623459031184,0.6448066230744194,0.3,,,,,
24,fixed_drl,2,100,16630,526.1428571428571,1725.5499999999997,0.001266196525345246,0.6330286628116172,0.3333333333333333,,,,,
25,fixed_drl,2,100,15573,242.8,833.6,0.0012286134685079257,0.6209127235127083,0.6,,,,,
26,fixed_drl,2,100,16666,780.7,658.6499999999999,0.0012535253772512078,0.6152320469990417,0.6,,,,,
27,fixed_drl,2,100,16390,539.4,910.75,0.0011835896487658222,0.6096078941611032,0.44,,,,,
28,fixed_drl,2,100,19029,0.0,0.0,0.0012426199003433187,0.595791126024626,0.0,,,,,
29,fixed_drl,2,100,17939,313.0,8.35,0.001119666228381296,0.595791126024626,0.0,,,,,
30,fixed_drl,2,100,16719,478.93333333333334,875.8,0.001138064273012181,0.5952456077032219,0.5333333333333333,,,,,
31,fixed_drl,2,100,16697,1892.0,-32.60000000000001,0.0011109831199670832,0.5871279581645715,0.0,,,,,
32,fixed_drl,2,100,15529,641.2307692307693,2478.6000000000004,0.0011406430276110768,0.5865910986808871,0.41025641025641024,,,,,
33,fixed_drl,2,100,15658,544.7,913.65,0.001134915859438479,0.5660668696779713,0.7,,,,,
34,fixed_drl,2,100,17327,690.7058823529412,627.9000000000001,0.0011942087051769097,0.560931918528129,0.5882352941176471,,,,,
35,fixed_drl,2,100,16560,625.6666666666666,1093.05,0.001163206878118217,0.5523194889793283,0.38095238095238093,,,,,
36,fixed_drl,2,100,17480,538.95,1866.0500000000002,0.001134626994219919,0.5418807698813978,0.25,,,,,
37,fixed_drl,2,100,17314,0.0,0.0,0.0010870785141984622,0.5321408780628515,0.0,,,,,
38,fixed_drl,2,100,17689,366.4516129032258,2178.0,0.0011423479299992323,0.5321408780628515,0.5161290322580645,,,,,
39,fixed_drl,2,100,15115,525.15625,2371.7499999999995,0.001161680983689924,0.5174238040633613,0.625,,,,,
40,fixed_drl,2,100,16028,788.2333333333333,2523.65,0.001124806508111457,0.5027030308558627,0.3333333333333333,,,,,
41,fixed_drl,2,100,16948,656.9,875.5500000000001,0.0011155376366029184,0.4893236343179443,0.4,,,,,
42,fixed_drl,2,100,16204,496.975,2644.0499999999993,0.0011278673773631454,0.48495229111856103,0.35,,,,,
43,fixed_drl,2,100,17470,597.0,834.35,0.0010524885728955269,0.4678975678418203,0.5555555555555556,,,,,
44,fixed_drl,2,100,16600,556.28125,2094.9500000000003,0.00101822754368186,0.46415336392222445,0.5625,,,,,
45,fixed_drl,2,100,16145,684.8125,2030.3000000000002,0.0010844462861617405,0.4511102589489157,0.3125,,,,,
46,fixed_drl,2,100,16864,681.5454545454545,1201.3000000000002,0.001094816563030084,0.4384779259315162,0.3181818181818182,,,,,
47,fixed_drl,2,100,15363,553.7826086956521,1076.1499999999999,0.0010787423234432936,0.43002473757545295,0.5217391304347826,,,,,
48,fixed_drl,2,100,16219,643.9354838709677,2008.8999999999999,0.0010550892135749261,0.421383918938275,0.5161290322580645,,,,,
49,fixed_drl,2,100,15885,620.75,1915.25,0.0010289331354821722,0.4100476376439045,0.4,,,,,
50,fixed_drl,2,100,16670,645.85,1689.1499999999999,0.001017649231168131,0.4029182167457866,0.45,,,,,
51,fixed_drl,2,100,16489,547.8125,1610.5,0.0010879689361900091,0.3959299678400059,0.40625,,,,,
52,fixed_drl,2,100,17039,619.8571428571429,1348.1499999999999,0.0010454561949397128,0.3850354507914908,0.47619047619047616,,,,,
53,fixed_drl,2,100,17426,761.8333333333334,559.9,0.001037644959675769,0.37807306721810585,0.4166666666666667,,,,,
54,fixed_drl,2,100,15508,659.8148148148148,1400.25,0.0010498960812886555,0.3741597174700611,0.5555555555555556,,,,,
55,fixed_drl,2,100,17958,677.0,737.5,0.0009952504381847878,0.3655245050488369,0.7,,,,,
56,fixed_drl,2,100,17895,0.0,0.0,0.0010419103394572933,0.36238498376738953,0.0,,,,,
