episode,group,run,obss_duration,throughput,avg_option_duration,reward,avg_loss,epsilon,npca_ratio,throughput_weight,latency_penalty,npca_switch_bonus,npca_switch_cost,qos_priority
0,throughput_hungry,0,100,16313,525.4137931034483,1504.15,0.0,0.9,0.5517241379310345,,,,,
1,throughput_hungry,0,100,17089,503.175,2751.65,0.0,0.8757039947966141,0.675,,,,,
2,throughput_hungry,0,100,16700,556.1,435.95000000000005,0.0,0.8433276780664717,0.4,,,,,
3,throughput_hungry,0,100,17323,599.6,641.1999999999999,0.0,0.8354339357783238,0.8,,,,,
4,throughput_hungry,0,100,15899,553.7045454545455,1905.85,0.001850586268119514,0.8276187375382842,0.6136363636363636,,,,,
5,throughput_hungry,0,100,15345,688.2222222222222,1389.9000000000003,0.0015090837065751355,0.7941453282924554,0.6296296296296297,,,,,
6,throughput_hungry,0,100,15790,683.8205128205128,1970.5500000000002,0.0012086036149412394,0.7743222206212796,0.5897435897435898,,,,,
7,throughput_hungry,0,100,16884,370.4,1306.6,0.000868729897774756,0.7466174093329868,0.4,,,,,
8,throughput_hungry,0,100,16452,482.0,615.9,0.0006069589192823818,0.7328234604305826,0.7272727272727273,,,,,
9,throughput_hungry,0,100,17724,857.9,564.05,0.00045150476701868075,0.725353562127834,0.5,,,,,
10,throughput_hungry,0,100,17796,519.6,328.2,0.0003194200835423544,0.7186336819065705,0.5,,,,,
11,throughput_hungry,0,100,16724,424.875,2839.25,0.0002660212485352531,0.7119806656106942,0.45,,,,,
12,throughput_hungry,0,100,17958,650.2,617.9,0.0002591929175347711,0.6860240324417806,0.7,,,,,
13,throughput_hungry,0,100,16820,0.0,0.0,0.00023853212284545103,0.6796954875794602,0.0,,,,,
14,throughput_hungry,0,100,16521,443.9230769230769,655.45,0.00026697041660857696,0.6796954875794602,0.6153846153846154,,,,,
15,throughput_hungry,0,100,15667,649.2608695652174,1408.35,0.00027487003050434094,0.6715624256835497,0.34782608695652173,,,,,
16,throughput_hungry,0,100,17801,799.5,200.1,0.0002749912916139389,0.6574296399436487,0.5,,,,,
17,throughput_hungry,0,100,17407,356.2083333333333,1587.5499999999997,0.00024835681445741403,0.6550047743482182,0.4166666666666667,,,,,
18,throughput_hungry,0,100,16460,581.5263157894736,1377.5500000000002,0.0002641417716707413,0.6406575155314741,0.5263157894736842,,,,,
19,throughput_hungry,0,100,15434,493.3478260869565,1680.6499999999999,0.0002622192065852384,0.629540964393092,0.5217391304347826,,,,,
20,throughput_hungry,0,100,18588,615.0,676.4999999999999,0.00023612240814448646,0.6163636423111535,0.4,,,,,
21,throughput_hungry,0,100,19277,473.75,1268.2500000000002,0.00024245659005828202,0.6107282299117307,0.5,,,,,
22,throughput_hungry,0,100,16392,741.4285714285714,1385.5,0.0002460062726944064,0.5996250670451237,0.5238095238095238,,,,,
23,throughput_hungry,0,100,18395,481.875,1622.9999999999998,0.00023418340909605226,0.5882032890533458,0.4375,,,,,
24,throughput_hungry,0,100,16264,662.9473684210526,1253.1999999999998,0.00023674452192305276,0.5712534279448384,0.47368421052631576,,,,,
25,throughput_hungry,0,100,16826,523.1666666666666,667.1,0.00025438184093218297,0.561443105997793,0.5,,,,,
26,throughput_hungry,0,100,16802,568.5454545454545,1450.6000000000001,0.00023348630444767574,0.5553424657746653,0.5909090909090909,,,,,
27,throughput_hungry,0,100,16406,649.75,2354.5,0.00021233862692800662,0.5443463325007666,0.3,,,,,
28,throughput_hungry,0,100,16711,556.9090909090909,541.6999999999999,0.00021555074393594018,0.5249627355504194,0.5454545454545454,,,,,
29,throughput_hungry,0,100,16544,522.8709677419355,1317.5499999999997,0.00020930253473731378,0.5197667756314095,0.4838709677419355,,,,,
30,throughput_hungry,0,100,15410,524.8809523809524,3616.7499999999995,0.00022772623924538493,0.5054274140173376,0.47619047619047616,,,,,
31,throughput_hungry,0,100,16933,468.0967741935484,1541.4499999999998,0.0001950692142903184,0.48669558454549855,0.5483870967741935,,,,,
32,throughput_hungry,0,100,18132,0.0,0.0,0.00024345182464458048,0.4733657020870174,0.0,,,,,
33,throughput_hungry,0,100,18045,672.1666666666666,952.7000000000002,0.00023747302475385368,0.4733657020870174,0.3333333333333333,,,,,
34,throughput_hungry,0,100,17576,685.8,838.1,0.00020888537498346219,0.46831567442811306,0.5,,,,,
35,throughput_hungry,0,100,16230,1757.0,-58.85000000000001,0.00020618907001335174,0.46415336392222445,0.0,,,,,
36,throughput_hungry,0,100,16862,516.1,591.9499999999999,0.00020061245110506812,0.4637394175659759,0.5,,,,,
37,throughput_hungry,0,100,16789,706.7,1394.3,0.00019546520100751272,0.45962264157667204,0.45,,,,,
38,throughput_hungry,0,100,17213,706.6086956521739,1513.4,0.00022177709130725512,0.45151156982986246,0.30434782608695654,,,,,
39,throughput_hungry,0,100,17087,514.3,797.8499999999999,0.00019158923047749946,0.442382193995639,0.3,,,,,
40,throughput_hungry,0,100,16214,777.9,754.0500000000002,0.0001943026679024721,0.4384779259315162,0.5,,,,,
41,throughput_hungry,0,100,16518,604.2,2590.6499999999996,0.00020413927268236876,0.4346125059837192,0.4857142857142857,,,,,
42,throughput_hungry,0,100,16912,582.7,1024.3,0.00023407509919100752,0.421383918938275,0.5,,,,,
43,throughput_hungry,0,100,16834,0.0,0.0,0.0002098241432880362,0.4140300246307607,0.0,,,,,
44,throughput_hungry,0,100,16187,500.85185185185185,2104.85,0.00021189930460726222,0.4140300246307607,0.5555555555555556,,,,,
45,throughput_hungry,0,100,16919,1318.0,-98.8,0.00020629641464135298,0.4043327167267321,0.0,,,,,
46,throughput_hungry,0,100,15592,502.35714285714283,599.35,0.00018405616477442285,0.4036247594865046,0.5,,,,,
47,throughput_hungry,0,100,16852,434.27272727272725,782.1500000000001,0.00019407041933542737,0.3987085069201874,0.45454545454545453,,,,,
48,throughput_hungry,0,100,16573,866.7,764.65,0.00018667142042734972,0.3948937330658231,0.4,,,,,
49,throughput_hungry,0,100,15754,343.5,52.65,0.0001908910732405881,0.3914619830829481,0.5,,,,,
50,throughput_hungry,0,100,16695,678.5454545454545,618.8,0.00021944726662089428,0.3907797415856933,0.2727272727272727,2.2,0.02,0.2,0.02,throughput
51,throughput_hungry,0,100,15888,651.4230769230769,1321.15,0.00018968534034987292,0.3870517062137439,0.5769230769230769,2.2,0.02,0.2,0.02,throughput
52,throughput_hungry,0,100,16507,439.1578947368421,1212.8,0.00018332556161719063,0.37840130437655006,0.47368421052631576,2.2,0.02,0.2,0.02,throughput
53,throughput_hungry,0,100,17681,413.15,1576.85,0.00018430805357638747,0.37222058238788897,0.7,2.2,0.02,0.2,0.02,throughput
54,throughput_hungry,0,100,17585,814.8,682.6,0.00019002116459887475,0.36584018736873886,0.5,2.2,0.02,0.2,0.02,throughput
55,throughput_hungry,0,100,16608,756.6451612903226,2147.2,0.0001876869888898606,0.36269752499572594,0.4838709677419355,2.2,0.02,0.2,0.02,throughput
56,throughput_hungry,0,100,16157,280.0,96.0,0.00017502291787726185,0.35315261224468636,1.0,2.2,0.02,0.2,0.02,throughput
57,throughput_hungry,0,100,16426,695.0,1794.0,0.00018797975887234011,0.35254691292142004,0.5,2.2,0.02,0.2,0.02,throughput
58,throughput_hungry,0,100,15806,615.5,317.70000000000005,0.00020287958614062518,0.34655608265863036,0.5833333333333334,2.2,0.02,0.2,0.02,throughput
59,throughput_hungry,0,100,16871,382.0,1236.8,0.00020509587678437433,0.34301867655213714,0.4166666666666667,2.2,0.02,0.2,0.02,throughput
60,throughput_hungry,0,100,16408,597.6551724137931,2274.3999999999996,0.00018117023864760995,0.3395234656414062,0.6206896551724138,2.2,0.02,0.2,0.02,throughput
61,throughput_hungry,0,100,16883,0.0,0.0,0.00019909196998924017,0.3312478613734932,0.0,2.2,0.02,0.2,0.02,throughput
62,throughput_hungry,0,100,17163,527.8181818181819,890.7,0.00018870084507701299,0.3312478613734932,0.45454545454545453,2.2,0.02,0.2,0.02,throughput
63,throughput_hungry,0,100,16200,542.7,1103.3,0.00017965511263658604,0.3281710881750435,0.45,2.2,0.02,0.2,0.02,throughput
64,throughput_hungry,0,100,16239,692.7272727272727,623.9999999999999,0.0001675942330621183,0.3226629315814741,0.6363636363636364,2.2,0.02,0.2,0.02,throughput
65,throughput_hungry,0,100,18007,0.0,0.0,0.00020345280063338578,0.31968007512168206,0.0,2.2,0.02,0.2,0.02,throughput
66,throughput_hungry,0,100,16486,388.25,1381.75,0.0001557826326461509,0.31968007512168206,0.65,2.2,0.02,0.2,0.02,throughput
67,throughput_hungry,0,100,16332,1120.2727272727273,525.85,0.0001892963385519882,0.3143400518515389,0.36363636363636365,2.2,0.02,0.2,0.02,throughput
68,throughput_hungry,0,100,17578,0.0,0.0,0.00017286729901873818,0.3114482453757784,0.0,2.2,0.02,0.2,0.02,throughput
69,throughput_hungry,0,100,16503,527.3157894736842,934.05,0.00014663327601738274,0.3114482453757784,0.3684210526315789,2.2,0.02,0.2,0.02,throughput
70,throughput_hungry,0,100,16961,495.3,736.3500000000001,0.00015387878617427,0.30652762265730693,0.4,2.2,0.02,0.2,0.02,throughput
71,throughput_hungry,0,100,15700,895.8,876.0999999999999,0.00015096408606041223,0.30397513016393607,0.7,2.2,0.02,0.2,0.02,throughput
72,throughput_hungry,0,100,17467,945.2857142857143,1553.4499999999998,0.0001615205352815489,0.3014480353952282,0.47619047619047616,2.2,0.02,0.2,0.02,throughput
73,throughput_hungry,0,100,16720,0.0,0.0,0.0001737076430193459,0.29622268486274017,0.0,2.2,0.02,0.2,0.02,throughput
74,throughput_hungry,0,100,17145,507.09090909090907,928.1,0.0001618892177551364,0.29622268486274017,0.45454545454545453,2.2,0.02,0.2,0.02,throughput
75,throughput_hungry,0,100,16571,863.5294117647059,1445.0,0.00017498413702317825,0.29352907733116157,0.29411764705882354,2.2,0.02,0.2,0.02,throughput
76,throughput_hungry,0,100,15901,168.0,3.5999999999999996,0.00016595144309879592,0.2894240744030981,1.0,2.2,0.02,0.2,0.02,throughput
77,throughput_hungry,0,100,16435,749.4545454545455,796.8000000000001,0.00016413925914093852,0.2891847700008381,0.5454545454545454,2.2,0.02,0.2,0.02,throughput
78,throughput_hungry,0,100,15379,583.6666666666666,880.15,0.00015946193889249116,0.2865681552958514,0.3333333333333333,2.2,0.02,0.2,0.02,throughput
79,throughput_hungry,0,100,14214,746.6363636363636,3203.3999999999996,0.00016236493441586694,0.2816520240789107,0.5454545454545454,2.2,0.02,0.2,0.02,throughput
80,throughput_hungry,0,100,17286,466.2,960.8999999999999,0.00015572007881322256,0.2716803211989551,0.4,2.2,0.02,0.2,0.02,throughput
81,throughput_hungry,0,100,17640,554.7142857142857,1147.7,0.00014504912057115385,0.26947456514848767,0.5,2.2,0.02,0.2,0.02,throughput
82,throughput_hungry,0,100,16972,674.3571428571429,640.95,0.00016407130654746047,0.2664233297210832,0.35714285714285715,2.2,0.02,0.2,0.02,throughput
83,throughput_hungry,0,100,15542,649.55,1117.4499999999998,0.00016954983584582806,0.2634145139591518,0.4,2.2,0.02,0.2,0.02,throughput
84,throughput_hungry,0,100,15472,665.5294117647059,1109.3,0.00015372735409376523,0.2591886234471666,0.47058823529411764,2.2,0.02,0.2,0.02,throughput
85,throughput_hungry,0,100,18261,725.2,1098.4,0.00016232898633461446,0.255662474039552,0.6,2.2,0.02,0.2,0.02,throughput
86,throughput_hungry,0,100,18111,671.9,562.05,0.00014578327924634019,0.25361609823130105,0.6,2.2,0.02,0.2,0.02,throughput
87,throughput_hungry,0,100,17331,623.0,34.849999999999994,0.00016368440992664546,0.2515900842025539,1.0,2.2,0.02,0.2,0.02,throughput
88,throughput_hungry,0,100,16334,0.0,0.0,0.0001274705088386933,0.2513885948798035,0.0,2.2,0.02,0.2,0.02,throughput
89,throughput_hungry,0,100,16183,576.0909090909091,718.15,0.00015231158855992058,0.2513885948798035,0.6363636363636364,2.2,0.02,0.2,0.02,throughput
90,throughput_hungry,0,100,15313,653.0,950.2,0.00015015997147808471,0.2491854597939982,0.3333333333333333,2.2,0.02,0.2,0.02,throughput
91,throughput_hungry,0,100,16191,522.0,1838.1999999999996,0.00014017765352036804,0.24680951843584703,0.6785714285714286,2.2,0.02,0.2,0.02,throughput
92,throughput_hungry,0,100,15845,1134.0,54.599999999999994,0.00016470211752069494,0.24137528620277315,0.5,2.2,0.02,0.2,0.02,throughput
93,throughput_hungry,0,100,15689,709.6666666666666,136.2,0.0001290859169481943,0.2409929181259005,0.25,2.2,0.02,0.2,0.02,throughput
94,throughput_hungry,0,100,15362,700.35,1320.65,0.0001321187107047687,0.23871469975715703,0.5,2.2,0.02,0.2,0.02,throughput
95,throughput_hungry,0,100,16412,912.2666666666667,885.7999999999998,0.00015572473542609563,0.23497789833544797,0.5333333333333333,2.2,0.02,0.2,0.02,throughput
96,throughput_hungry,0,100,15990,538.2666666666667,2099.6,0.0001485403578650827,0.23222393621293125,0.4,2.2,0.02,0.2,0.02,throughput
97,throughput_hungry,0,100,18411,806.0,-7.300000000000004,0.00014099664986133575,0.2268384050034674,1.0,2.2,0.02,0.2,0.02,throughput
98,throughput_hungry,0,100,16207,815.6,1535.4,0.00015202317445073277,0.22666165498820073,0.5,2.2,0.02,0.2,0.02,throughput
99,throughput_hungry,0,100,17366,605.0909090909091,1527.4,0.00014054498266583929,0.2231635198436101,0.4090909090909091,2.2,0.02,0.2,0.02,throughput
100,throughput_hungry,0,100,16831,672.0,1508.0,0.00013541701143064225,0.21939552235410803,0.45,2.5,0.015,0.25,0.015,throughput
101,throughput_hungry,0,100,17854,371.7,559.15,0.00014734310389030725,0.2160412662756015,0.3,2.5,0.015,0.25,0.015,throughput
102,throughput_hungry,0,100,15636,264.0,78.8,0.00013892739176905403,0.21438912807166055,1.0,2.5,0.015,0.25,0.015,throughput
103,throughput_hungry,0,100,16391,0.0,0.0,0.00013325166461678842,0.21422482111076163,0.0,2.5,0.015,0.25,0.015,throughput
104,throughput_hungry,0,100,16841,524.5806451612904,1733.8999999999999,0.00015677454939577729,0.21422482111076163,0.3870967741935484,2.5,0.015,0.25,0.015,throughput
105,throughput_hungry,0,100,17333,632.4761904761905,1593.9000000000003,0.0001236599637195468,0.20921195255966346,0.6666666666666666,2.5,0.015,0.25,0.015,throughput
106,throughput_hungry,0,100,17514,529.9,517.05,0.00015809253576056412,0.2059033633325556,0.8,2.5,0.015,0.25,0.015,throughput
107,throughput_hungry,0,100,17892,753.4444444444445,728.9500000000002,0.00011755395341121282,0.20435209894833278,0.4444444444444444,2.5,0.015,0.25,0.015,throughput
108,throughput_hungry,0,100,17952,463.6,3261.0,0.00013324437653257823,0.20296916260614534,0.46,2.5,0.015,0.25,0.015,throughput
109,throughput_hungry,0,100,17443,529.95,874.0499999999998,0.00012803313681312525,0.19550876851219984,0.5,2.5,0.015,0.25,0.015,throughput
110,throughput_hungry,0,100,17425,565.2,905.4000000000001,0.00013639485890356204,0.19262750185015803,0.4,2.5,0.015,0.25,0.015,throughput
111,throughput_hungry,0,100,18641,639.0833333333334,861.5499999999998,0.00013057571777608246,0.19120833449480812,0.5833333333333334,2.5,0.015,0.25,0.015,throughput
112,throughput_hungry,0,100,16207,576.9,823.5500000000001,0.00013692170614376664,0.18952396093466545,0.5,2.5,0.015,0.25,0.015,throughput
113,throughput_hungry,0,100,18680,573.8,1861.2000000000003,0.00012285315703290203,0.18813567432739098,0.2,2.5,0.015,0.25,0.015,throughput
114,throughput_hungry,0,100,17832,1152.0,105.8,0.0001185924944972309,0.18540040471204267,0.5,2.5,0.015,0.25,0.015,throughput
115,throughput_hungry,0,100,19286,509.90909090909093,490.5499999999999,0.00014108184647435942,0.18512987452298435,0.5454545454545454,2.5,0.015,0.25,0.015,throughput
116,throughput_hungry,0,100,17138,644.1904761904761,1165.6,0.0001284322546174129,0.1836515913665835,0.38095238095238093,2.5,0.015,0.25,0.015,throughput
117,throughput_hungry,0,100,17292,400.7317073170732,2205.5,0.00014772630432465425,0.1808741729110464,0.6585365853658537,2.5,0.015,0.25,0.015,throughput
118,throughput_hungry,0,100,19015,672.3333333333334,640.6,0.00012705745515025532,0.17561684351784745,0.5833333333333334,2.5,0.015,0.25,0.015,throughput
119,throughput_hungry,0,100,16562,759.6,781.2,0.00011615188608023648,0.17411844973898863,0.7,2.5,0.015,0.25,0.015,throughput
120,throughput_hungry,0,100,18093,1150.0,25.5,0.0001316116249654442,0.17288345052929016,0.0,2.5,0.015,0.25,0.015,throughput
121,throughput_hungry,0,100,16353,513.0,-25.650000000000002,0.0001355493902034747,0.17276062850001067,1.0,2.5,0.015,0.25,0.015,throughput
122,throughput_hungry,0,100,17353,678.1818181818181,1025.9999999999998,0.00012503275744772205,0.17263792923136995,0.6363636363636364,2.5,0.015,0.25,0.015,throughput
123,throughput_hungry,0,100,17801,615.9,1396.1000000000001,0.00014081273548072204,0.17129630447401267,0.75,2.5,0.015,0.25,0.015,throughput
124,throughput_hungry,0,100,16191,366.1666666666667,891.3000000000001,0.00011734168462377663,0.16889447672243946,0.5833333333333334,2.5,0.015,0.25,0.015,throughput
125,throughput_hungry,0,100,17039,494.6,952.7,0.00012343916265914837,0.1674762692649637,0.6,2.5,0.015,0.25,0.015,throughput
126,throughput_hungry,0,100,16397,667.7741935483871,2563.9500000000003,0.00013253861834527925,0.1663073608552498,0.3870967741935484,2.5,0.015,0.25,0.015,throughput
127,throughput_hungry,0,100,16086,859.7,436.15,0.00012845310023597753,0.16275714531810345,0.7,2.5,0.015,0.25,0.015,throughput
128,throughput_hungry,0,100,17248,691.4,1079.3,0.00011019860539818183,0.16163519297621914,0.5,2.5,0.015,0.25,0.015,throughput
129,throughput_hungry,0,100,16928,558.0833333333334,602.15,0.00011251818796154112,0.16052440424666203,0.4166666666666667,2.5,0.015,0.25,0.015,throughput
130,throughput_hungry,0,100,17635,510.5,819.75,0.00010908505403979991,0.15920603741704376,0.6,2.5,0.015,0.25,0.015,throughput
131,throughput_hungry,0,100,15485,613.1388888888889,1757.3500000000001,0.00010955026421773557,0.15811941918914962,0.5,2.5,0.015,0.25,0.015,throughput
132,throughput_hungry,0,100,17334,0.0,0.0,0.00011288140619096036,0.1542963482578461,0.0,2.5,0.015,0.25,0.015,throughput
133,throughput_hungry,0,100,16312,522.9333333333333,1876.6,0.00011484337058694412,0.1542963482578461,0.5333333333333333,2.5,0.015,0.25,0.015,throughput
134,throughput_hungry,0,100,17356,310.8,1055.6,0.00014032381780756017,0.15121392533224648,0.7,2.5,0.015,0.25,0.015,throughput
135,throughput_hungry,0,100,17247,762.6,902.6999999999999,0.00010415129266524066,0.15020682994829135,0.5,2.5,0.015,0.25,0.015,throughput
136,throughput_hungry,0,100,17250,696.5263157894736,1700.3,0.00012222839965640256,0.14920975533083697,0.6842105263157895,2.5,0.015,0.25,0.015,throughput
137,throughput_hungry,0,100,18192,506.1,596.95,0.0001283178232066954,0.14734256446377547,0.6,2.5,0.015,0.25,0.015,throughput
138,throughput_hungry,0,100,16885,504.25,1355.75,0.00011201709761129071,0.14637398976407856,0.45,2.5,0.015,0.25,0.015,throughput
139,throughput_hungry,0,100,17916,484.2,749.9000000000001,0.000117576618019181,0.14446565690802862,0.2,2.5,0.015,0.25,0.015,throughput
140,throughput_hungry,0,100,16921,618.6666666666666,301.20000000000005,0.0001181562499065573,0.1435257079167997,1.0,2.5,0.015,0.25,0.015,throughput
141,throughput_hungry,0,100,18317,550.8148148148148,1758.4,0.00011059967073379084,0.1432455512381847,0.2222222222222222,2.5,0.015,0.25,0.015,throughput
142,throughput_hungry,0,100,18170,0.0,0.0,0.00011498917350157474,0.1407616055198206,0.0,2.5,0.015,0.25,0.015,throughput
143,throughput_hungry,0,100,16209,550.3,1173.7,0.00012268495872073495,0.1407616055198206,0.85,2.5,0.015,0.25,0.015,throughput
144,throughput_hungry,0,100,17154,486.9047619047619,1001.75,0.0001266897403790305,0.13896440531771923,0.5238095238095238,2.5,0.015,0.25,0.015,throughput
145,throughput_hungry,0,100,17870,1026.0,19.699999999999996,0.0001168592037477841,0.13711563285875478,0.0,2.5,0.015,0.25,0.015,throughput
146,throughput_hungry,0,100,15889,642.3870967741935,1881.2999999999997,0.00010523688979446888,0.13702856076919678,0.4838709677419355,2.5,0.015,0.25,0.015,throughput
147,throughput_hungry,0,100,17552,647.3703703703703,1972.0499999999997,0.00011842501165422921,0.13437206382569883,0.3333333333333333,2.5,0.015,0.25,0.015,throughput
148,throughput_hungry,0,100,15483,707.5714285714286,1601.05,0.0001004826068916979,0.13212449679535276,0.2857142857142857,2.5,0.015,0.25,0.015,throughput
149,throughput_hungry,0,100,16969,556.5454545454545,734.9,0.00011187337076989934,0.13041786471773326,0.2727272727272727,2.5,0.015,0.25,0.015,throughput
150,throughput_hungry,0,100,17033,705.4,747.2999999999998,9.53026392380707e-05,0.12953811569624113,0.5,2.8,0.01,0.35,0.01,throughput
151,throughput_hungry,0,100,18504,0.0,0.0,0.00011386327969375998,0.12874669822178564,0.0,2.8,0.01,0.35,0.01,throughput
152,throughput_hungry,0,100,16960,489.06666666666666,2331.3999999999996,9.772491466719657e-05,0.12874669822178564,0.6,2.8,0.01,0.35,0.01,throughput
153,throughput_hungry,0,100,17977,755.3333333333334,516.8000000000001,0.00010967430716846138,0.12641938157102411,0.3333333333333333,2.8,0.01,0.35,0.01,throughput
154,throughput_hungry,0,100,17908,1054.7,786.65,9.619713091524318e-05,0.12550782924473125,0.6,2.8,0.01,0.35,0.01,throughput
155,throughput_hungry,0,100,16800,631.3,870.3499999999999,0.00012179336530001213,0.12475651379050673,0.6,2.8,0.01,0.35,0.01,throughput
156,throughput_hungry,0,100,16391,463.475,2662.05,0.00010441209936592107,0.1240126740499586,0.55,2.8,0.01,0.35,0.01,throughput
157,throughput_hungry,0,100,15576,452.3333333333333,1593.6499999999999,0.00010541328083490953,0.12111059559062343,0.6666666666666666,2.8,0.01,0.35,0.01,throughput
158,throughput_hungry,0,100,18205,512.5714285714286,1695.8,0.00011139567504869774,0.11880224322926997,0.5714285714285714,2.8,0.01,0.35,0.01,throughput
159,throughput_hungry,0,100,16800,1426.0,-47.3,9.554385906085372e-05,0.11737246137502182,1.0,2.8,0.01,0.35,0.01,throughput
160,throughput_hungry,0,100,16749,702.6,599.6999999999999,0.00010217632855831955,0.11730512258865156,0.4,2.8,0.01,0.35,0.01,throughput
161,throughput_hungry,0,100,16497,544.5454545454545,530.5,0.00010621522960718721,0.11663542542936187,0.45454545454545453,2.8,0.01,0.35,0.01,throughput
162,throughput_hungry,0,100,17427,536.5,1276.4999999999998,0.00010012390460663785,0.11590645245147993,0.5,2.8,0.01,0.35,0.01,throughput
163,throughput_hungry,0,100,17687,662.9,1424.1,0.00010099028925954674,0.11460141725529538,0.55,2.8,0.01,0.35,0.01,throughput
164,throughput_hungry,0,100,17521,901.1818181818181,405.35,0.00011197331089836855,0.11332222348737667,0.18181818181818182,2.8,0.01,0.35,0.01,throughput
165,throughput_hungry,0,100,17571,522.0666666666667,1108.45,0.0001013164243583257,0.11262949601510096,0.2,2.8,0.01,0.35,0.01,throughput
166,throughput_hungry,0,100,17292,0.0,0.0,9.292158938478678e-05,0.11169706429579837,0.0,2.8,0.01,0.35,0.01,throughput
167,throughput_hungry,0,100,16184,353.55,1458.4499999999998,0.00010105253265161689,0.11169706429579837,0.55,2.8,0.01,0.35,0.01,throughput
168,throughput_hungry,0,100,18714,442.1666666666667,1052.7,9.55937090717877e-05,0.11047538056966318,0.6666666666666666,2.8,0.01,0.35,0.01,throughput
169,throughput_hungry,0,100,15855,813.9,646.05,9.98673325132889e-05,0.1097540128654442,0.4,2.8,0.01,0.35,0.01,throughput
170,throughput_hungry,0,100,16925,433.27272727272725,816.6999999999999,9.840857334590207e-05,0.10915945050327866,0.6363636363636364,2.8,0.01,0.35,0.01,throughput
171,throughput_hungry,0,100,16584,0.0,0.0,0.00010386440650715183,0.10851226260697042,0.0,2.8,0.01,0.35,0.01,throughput
172,throughput_hungry,0,100,18305,839.7,745.15,9.661958514091869e-05,0.10851226260697042,0.7,2.8,0.01,0.35,0.01,throughput
173,throughput_hungry,0,100,16570,874.8,92.3,9.866775993335371e-05,0.10793005586631874,0.4,2.8,0.01,0.35,0.01,throughput
174,throughput_hungry,0,100,16359,444.0,580.0,0.00010466896007225539,0.10764112850731641,0.3,2.8,0.01,0.35,0.01,throughput
175,throughput_hungry,0,100,18067,525.3,783.3499999999999,8.744418785984938e-05,0.10706758969578302,0.5,2.8,0.01,0.35,0.01,throughput
176,throughput_hungry,0,100,17386,474.9,847.55,0.00010388938244432211,0.10649975769077573,0.5,2.8,0.01,0.35,0.01,throughput
177,throughput_hungry,0,100,17916,675.5,901.25,9.14060195403484e-05,0.10593757570862078,0.9,2.8,0.01,0.35,0.01,throughput
178,throughput_hungry,0,100,17729,0.0,0.0,0.0001007559330901131,0.1053809875306515,0.0,2.8,0.01,0.35,0.01,throughput
179,throughput_hungry,0,100,15881,506.75,1469.25,9.148557486090188e-05,0.1053809875306515,0.55,2.8,0.01,0.35,0.01,throughput
