episode,group,run,obss_duration,throughput,avg_option_duration,reward,avg_loss,epsilon,npca_ratio,throughput_weight,latency_penalty,npca_switch_bonus,npca_switch_cost,qos_priority
0,energy_saving,0,100,16477,742.7727272727273,1507.9499999999998,0.0,0.9,0.5,,,,,
1,energy_saving,0,100,16732,575.9565217391304,1305.65,0.0,0.8815041997935286,0.5217391304347826,,,,,
2,energy_saving,0,100,17613,462.53333333333336,2226.2,0.0,0.862597859558135,0.5666666666666667,,,,,
3,energy_saving,0,100,16800,615.1578947368421,1551.6,0.0,0.8385819633792699,0.631578947368421,,,,,
4,energy_saving,0,100,16531,709.0,620.4999999999999,0.0,0.823740347904652,0.5,,,,,
5,energy_saving,0,100,17537,579.45,1300.55,0.0,0.8160415028080241,0.65,,,,,
6,energy_saving,0,100,17354,0.0,0.0,0.0,0.8008728647503383,0.0,,,,,
7,energy_saving,0,100,15143,668.7692307692307,2243.9,0.0013164870130519073,0.8008728647503383,0.6666666666666666,,,,,
8,energy_saving,0,100,17347,760.0,626.0,0.0009716651790464917,0.7721525101524017,0.6,,,,,
9,energy_saving,0,100,18397,187.0,64.65,0.0005572256535136452,0.7649669726179298,1.0,,,,,
10,energy_saving,0,100,17280,570.0,685.0,0.0003650369180832058,0.7642523630096667,0.5,,,,,
11,energy_saving,0,100,18480,569.0,10.549999999999997,0.00022468585423969975,0.757145433252671,1.0,,,,,
12,energy_saving,0,100,17194,742.7083333333334,1435.7499999999998,0.00017951852350961417,0.7564386412743068,0.4166666666666667,,,,,
13,energy_saving,0,100,16601,646.5454545454545,400.4,0.00016210505176180354,0.7396859502968998,0.45454545454545453,,,,,
14,energy_saving,0,100,17605,425.27272727272725,1067.1000000000001,0.00014362842678868523,0.7321409782681068,0.5454545454545454,,,,,
15,energy_saving,0,100,16967,573.0,881.85,0.0001468922127969563,0.7246785461299563,0.36363636363636365,,,,,
16,energy_saving,0,100,17443,603.7777777777778,907.6,0.00016332257655449212,0.7172977509190551,0.2777777777777778,,,,,
17,energy_saving,0,100,17834,677.0,798.5,0.00018264804384671152,0.7053938479330314,0.4,,,,,
18,energy_saving,0,100,16089,513.0,789.4999999999999,0.00015542848268523812,0.6988725701863252,0.5,,,,,
19,energy_saving,0,100,16652,827.4,681.3000000000001,0.0001437634443088124,0.6924161802373666,0.6,,,,,
20,energy_saving,0,100,17811,0.0,0.0,0.0001252868120597365,0.6860240324417806,0.0,,,,,
21,energy_saving,0,100,17441,883.1,1501.8999999999999,0.00013559559010900557,0.6860240324417806,0.3,,,,,
22,energy_saving,0,100,17620,0.0,0.0,0.00012118979551208516,0.6734299127906459,0.0,,,,,
