episode,group,run,obss_duration,throughput,avg_option_duration,reward,avg_loss,epsilon,npca_ratio,throughput_weight,latency_penalty,npca_switch_bonus,npca_switch_cost,qos_priority
0,energy_saving,1,100,17351,657.0,-15.850000000000001,0.0,0.9,1.0,,,,,
1,energy_saving,1,100,18085,0.0,0.0,0.0,0.8991504248583688,0.0,,,,,
2,energy_saving,1,100,16286,260.08,936.9,0.0,0.8991504248583688,0.56,,,,,
3,energy_saving,1,100,16558,569.3125,2196.0999999999995,0.0,0.878184826167437,0.46875,,,,,
4,energy_saving,1,100,16688,676.1470588235294,1658.55,0.0,0.8521024553212788,0.6176470588235294,,,,,
5,energy_saving,1,100,16569,662.1,941.9499999999999,0.0,0.8252893771133268,0.7,,,,,
6,energy_saving,1,100,17789,1350.0,-54.5,0.0,0.8175751189185453,0.0,,,,,
7,energy_saving,1,100,17334,460.1818181818182,1032.7999999999997,0.0,0.8168079274592891,0.5909090909090909,,,,,
8,energy_saving,1,100,16458,557.4489795918367,2499.25,0.0004292860006292661,0.8001223671969062,0.5510204081632653,,,,,
9,energy_saving,1,100,16422,501.17241379310343,1631.3,0.0002399235381744802,0.7642523630096667,0.5172413793103449,,,,,
10,energy_saving,1,100,16993,516.6,937.7,0.00021753014880232513,0.7438365052117685,0.4,,,,,
11,energy_saving,1,100,15893,84.0,-4.2,0.0001868768692171822,0.7369327166340152,1.0,,,,,
12,energy_saving,1,100,17424,641.7,1364.2999999999997,0.00016244055101803193,0.7362461272692793,0.35,,,,,
13,energy_saving,1,100,18805,384.0,139.4,0.00018845966648465642,0.7226575435112463,0.3333333333333333,,,,,
14,energy_saving,1,100,16010,599.6363636363636,602.2,0.00017454948101658374,0.7206425948149683,0.45454545454545453,,,,,
15,energy_saving,1,100,17297,688.6363636363636,908.25,0.00019656050911483666,0.7133059517863292,0.45454545454545453,,,,,
16,energy_saving,1,100,16548,123.0,83.85,0.00017084098362829536,0.7060495695871479,1.0,,,,,
17,energy_saving,1,100,16936,765.6,707.2,0.00016536856613432369,0.7053938479330314,0.6,,,,,
18,energy_saving,1,100,15401,666.0416666666666,1628.7499999999998,0.00017717111525901905,0.6988725701863252,0.5,,,,,
19,energy_saving,1,100,15882,574.1,637.95,0.00018272884578133622,0.6834850177267954,0.4,,,,,
20,energy_saving,1,100,16907,348.3333333333333,13.749999999999996,0.00014668438719430318,0.6771817364830025,1.0,,,,,
21,energy_saving,1,100,15288,579.6551724137931,3648.0,0.0001577798636086906,0.6753030107711654,0.5172413793103449,,,,,
22,energy_saving,1,100,18065,0.0,0.0,0.000138385352329351,0.640067153246282,0.0,,,,,
23,energy_saving,1,100,16764,594.5,32.55,0.0001610870628307263,0.640067153246282,0.0,,,,,
24,energy_saving,1,100,16542,649.7692307692307,873.65,0.0001509629364591092,0.6388881982877329,0.5384615384615384,,,,,
25,energy_saving,1,100,16003,679.9,1091.05,0.00014994925004430115,0.6312821978305024,0.3,,,,,
26,energy_saving,1,100,19412,542.9,1544.1,0.00013700096072473875,0.62549834332344,0.5,,,,,
27,energy_saving,1,100,17087,525.9,451.05,0.00012346301809884608,0.6141027126158716,0.3,,,,,
28,energy_saving,1,100,17415,608.7,449.65,0.00014526835972598443,0.6084897968427982,0.3,,,,,
29,energy_saving,1,100,18083,479.1,1573.8999999999999,0.00013995301075434932,0.6029327305148191,0.4,,,,,
30,energy_saving,1,100,16104,0.0,0.0,0.0001338590882369317,0.5919839288785074,0.0,,,,,
31,energy_saving,1,100,14982,697.8571428571429,2037.0000000000002,0.00012263363896636292,0.5919839288785074,0.42857142857142855,,,,,
32,energy_saving,1,100,16448,496.7586206896552,1629.7,0.00011335631522039573,0.577018867434695,0.41379310344827586,,,,,
33,energy_saving,1,100,17650,579.1,1334.8999999999999,0.00012593737725789347,0.5619548049106056,0.3,,,,,
34,energy_saving,1,100,17360,0.0,0.0,0.00011162811036532123,0.5518174205663944,0.0,,,,,
35,energy_saving,1,100,16588,789.6,1049.2,0.00013003921776544303,0.5518174205663944,0.2,,,,,
36,energy_saving,1,100,16034,627.7777777777778,539.5,0.00012270118410621458,0.546824253804195,0.5555555555555556,,,,,
37,energy_saving,1,100,16645,492.4782608695652,703.6499999999999,0.00012548042771716913,0.5423728966736647,0.5217391304347826,,,,,
38,energy_saving,1,100,16796,593.25,1595.7499999999998,0.00011775300420898323,0.5311775599459487,0.7,,,,,
39,energy_saving,1,100,16696,815.925,2688.1500000000005,0.00012116171516633283,0.5216496058840007,0.525,,,,,
40,energy_saving,1,100,16463,673.0833333333334,496.1499999999999,0.00011515339429024607,0.5031559603137032,0.3333333333333333,,,,,
41,energy_saving,1,100,16194,668.5,783.7500000000001,0.00011547210063630094,0.4977505859007538,0.1,,,,,
42,energy_saving,1,100,18434,298.5,260.75,0.00011152332929971938,0.4932953931321339,0.5,,,,,
43,energy_saving,1,100,19829,1217.5,-55.75,0.00012458096171030775,0.4888845302722412,0.5,,,,,
44,energy_saving,1,100,16149,540.6086956521739,1338.3,0.00010441872291266918,0.4880076383958704,0.43478260869565216,,,,,
45,energy_saving,1,100,18181,452.77272727272725,1308.95,0.00012432350195012987,0.4780484326104157,0.6363636363636364,,,,,
46,energy_saving,1,100,17476,650.7,1550.3,0.00011775643118501951,0.4687341993301151,0.5,,,,,
47,energy_saving,1,100,16767,615.6842105263158,2340.2,9.724606206873432e-05,0.4604427066515453,0.42105263157894735,,,,,
48,energy_saving,1,100,16948,557.0,20.299999999999997,0.0001084134394962651,0.44513850518785303,1.0,,,,,
49,energy_saving,1,100,17519,1065.0,-18.25,0.00012273214573118216,0.4443490179278997,0.0,,,,,
50,energy_saving,1,100,17855,660.6,721.7,0.00011206988953442003,0.4439548660187723,0.5,0.9,0.08,0.02,0.15,energy
51,energy_saving,1,100,16759,804.9,713.55,0.00011559644432660814,0.4400349496065613,0.5,0.9,0.08,0.02,0.15,energy
52,energy_saving,1,100,18269,0.0,0.0,0.00013734997143425667,0.43615403701434113,0.0,0.9,0.08,0.02,0.15,energy
53,energy_saving,1,100,16338,0.0,0.0,8.91098243300803e-05,0.43615403701434113,0.0,0.9,0.08,0.02,0.15,energy
54,energy_saving,1,100,17722,568.9545454545455,1179.15,8.810906729195267e-05,0.43615403701434113,0.45454545454545453,0.9,0.08,0.02,0.15,energy
55,energy_saving,1,100,15613,648.1,1397.8999999999999,0.00010906982060987502,0.42775141593488275,0.45,0.9,0.08,0.02,0.15,energy
56,energy_saving,1,100,18362,0.0,0.0,0.00010049634875031188,0.42027143673912043,0.0,0.9,0.08,0.02,0.15,energy
57,energy_saving,1,100,17575,399.75,1581.25,0.00010062526659263919,0.42027143673912043,0.5,0.9,0.08,0.02,0.15,energy
58,energy_saving,1,100,17469,0.0,0.0,9.977820445783436e-05,0.412939571055072,0.0,0.9,0.08,0.02,0.15,energy
59,energy_saving,1,100,15937,644.8235294117648,1133.9,0.00010342454091490556,0.412939571055072,0.6470588235294118,0.9,0.08,0.02,0.15,energy
60,energy_saving,1,100,17440,501.7142857142857,892.2,8.766853958756353e-05,0.4068217471868971,0.6190476190476191,0.9,0.08,0.02,0.15,energy
61,energy_saving,1,100,19407,0.0,0.0,7.70284411070558e-05,0.39940662181621883,0.0,0.9,0.08,0.02,0.15,energy
62,energy_saving,1,100,16891,774.2,908.9000000000001,8.947301345566909e-05,0.39940662181621883,0.5,0.9,0.08,0.02,0.15,energy
63,energy_saving,1,100,16731,646.2727272727273,575.55,9.34836837889937e-05,0.3959299678400059,0.5454545454545454,0.9,0.08,0.02,0.15,energy
64,energy_saving,1,100,15331,713.9117647058823,1911.35,8.49789187971813e-05,0.39214559042859054,0.4411764705882353,0.9,0.08,0.02,0.15,energy
65,energy_saving,1,100,17173,662.0,57.9,9.532302404598643e-05,0.3807081781456509,1.0,0.9,0.08,0.02,0.15,energy
66,energy_saving,1,100,16782,0.0,0.0,7.96865012186269e-05,0.38037763526649004,0.0,0.9,0.08,0.02,0.15,energy
67,energy_saving,1,100,15319,698.7,667.65,9.000644058687612e-05,0.38037763526649004,0.4,0.9,0.08,0.02,0.15,energy
68,energy_saving,1,100,16645,536.1,907.95,8.777411858318374e-05,0.37709032287003175,0.1,0.9,0.08,0.02,0.15,energy
69,energy_saving,1,100,17470,923.7,601.15,7.998580501104395e-05,0.37383571977843666,0.4,0.9,0.08,0.02,0.15,energy
70,energy_saving,1,100,17633,637.5,731.7499999999999,9.387820076274996e-05,0.37061350052868336,0.5714285714285714,0.9,0.08,0.02,0.15,energy
71,energy_saving,1,100,16753,796.9,652.55,8.099364155593018e-05,0.3661561855288545,0.5,0.9,0.08,0.02,0.15,energy
72,energy_saving,1,100,16819,659.3333333333334,642.5,8.193662263996278e-05,0.3630103789216135,0.6666666666666666,0.9,0.08,0.02,0.15,energy
73,energy_saving,1,100,17516,0.0,0.0,8.2308346463833e-05,0.35835026149536026,0.0,0.9,0.08,0.02,0.15,energy
74,energy_saving,1,100,16591,702.8125,937.75,8.040788088692352e-05,0.35835026149536026,0.5,0.9,0.08,0.02,0.15,energy
75,energy_saving,1,100,16856,565.6727272727272,3171.3999999999996,8.836816899323215e-05,0.3534559164837753,0.38181818181818183,0.9,0.08,0.02,0.15,energy
76,energy_saving,1,100,17993,0.0,0.0,8.365813361403222e-05,0.33721651801050606,0.0,0.9,0.08,0.02,0.15,energy
77,energy_saving,1,100,16553,530.5,562.75,6.89195536930735e-05,0.33721651801050606,0.7,0.9,0.08,0.02,0.15,energy
78,energy_saving,1,100,16764,1743.5,-23.35000000000001,8.496899439099555e-05,0.33435866590631647,0.5,0.9,0.08,0.02,0.15,energy
79,energy_saving,1,100,16345,725.4545454545455,592.0000000000001,7.878730684751645e-05,0.33379051691288025,0.5454545454545454,0.9,0.08,0.02,0.15,energy
80,energy_saving,1,100,17471,718.2,772.9,7.43289395662335e-05,0.3306859277716593,0.8,0.9,0.08,0.02,0.15,energy
81,energy_saving,1,100,15865,587.1818181818181,815.0500000000002,6.686163639339308e-05,0.32789305612606223,0.5454545454545454,0.9,0.08,0.02,0.15,energy
82,energy_saving,1,100,15333,674.2972972972973,1956.5500000000002,6.807112125291799e-05,0.3248529835617824,0.40540540540540543,0.9,0.08,0.02,0.15,energy
83,energy_saving,1,100,16656,553.609756097561,2613.1,7.221700070658699e-05,0.31486926098797535,0.5853658536585366,0.9,0.08,0.02,0.15,energy
84,energy_saving,1,100,16581,0.0,0.0,8.008506605013584e-05,0.30422923232400484,0.0,0.9,0.08,0.02,0.15,energy
85,energy_saving,1,100,19154,0.0,0.0,6.337888044072315e-05,0.30422923232400484,0.0,0.9,0.08,0.02,0.15,energy
86,energy_saving,1,100,17028,0.0,0.0,8.492510096402839e-05,0.30422923232400484,0.0,0.9,0.08,0.02,0.15,energy
87,energy_saving,1,100,16980,752.8181818181819,637.9499999999999,7.308347509630646e-05,0.30422923232400484,0.5454545454545454,0.9,0.08,0.02,0.15,energy
88,energy_saving,1,100,16881,606.0909090909091,778.6500000000001,6.520619111446042e-05,0.3014480353952282,0.5454545454545454,0.9,0.08,0.02,0.15,energy
89,energy_saving,1,100,16319,680.4,1613.6,6.859758529268826e-05,0.29869726398552315,0.35,0.9,0.08,0.02,0.15,energy
90,energy_saving,1,100,16870,60.0,1021.0,5.337218681233935e-05,0.2937727282136297,0.7,0.9,0.08,0.02,0.15,energy
91,energy_saving,1,100,16060,519.15,1406.8500000000001,6.834807087822507e-05,0.29134714904048525,0.55,0.9,0.08,0.02,0.15,energy
92,energy_saving,1,100,17020,467.46666666666664,1825.8,7.083627618461226e-05,0.2865681552958514,0.6666666666666666,0.9,0.08,0.02,0.15,energy
93,energy_saving,1,100,16851,1681.6666666666667,-30.25,6.414388068757641e-05,0.27957650968666886,0.0,0.9,0.08,0.02,0.15,energy
94,energy_saving,1,100,16718,510.4782608695652,1003.9499999999998,6.959452487838765e-05,0.27888881221958245,0.6086956521739131,0.9,0.08,0.02,0.15,energy
95,energy_saving,1,100,19015,640.0,1783.0,6.890449973676975e-05,0.2736844491376244,0.6,0.9,0.08,0.02,0.15,energy
96,energy_saving,1,100,17459,592.2380952380952,1583.15,6.932024067888658e-05,0.2692552002840518,0.38095238095238093,0.9,0.08,0.02,0.15,energy
97,energy_saving,1,100,16688,862.3,1377.7,7.20335083315149e-05,0.2646988501986187,0.4,0.9,0.08,0.02,0.15,energy
98,energy_saving,1,100,16817,0.0,0.0,6.893218233017251e-05,0.26044752812517186,0.0,0.9,0.08,0.02,0.15,energy
99,energy_saving,1,100,18755,575.0,847.75,6.754706555511802e-05,0.26044752812517186,0.36363636363636365,0.9,0.08,0.02,0.15,energy
100,energy_saving,1,100,17061,489.2,1191.8,6.241934655311827e-05,0.2581452908350697,0.4,0.85,0.06,0.01,0.18,energy
101,energy_saving,1,100,17056,749.4,1028.3,6.0699985624523833e-05,0.25402373793158406,0.5,0.85,0.06,0.01,0.18,energy
102,energy_saving,1,100,15604,531.2,442.4,5.6118792902755864e-05,0.2519936678200486,0.6,0.85,0.06,0.01,0.18,energy
103,energy_saving,1,100,18178,758.7,853.6500000000002,6.126681425181839e-05,0.2499837972436238,0.4,0.85,0.06,0.01,0.18,energy
104,energy_saving,1,100,17952,643.3,795.35,5.875324253186894e-05,0.2479939252135771,0.4,0.85,0.06,0.01,0.18,energy
105,energy_saving,1,100,17187,648.55,1355.4500000000003,6.362949837542449e-05,0.2460238527410472,0.4,0.85,0.06,0.01,0.18,energy
106,energy_saving,1,100,18197,659.15,1556.8500000000001,6.479265963813911e-05,0.24214232039325323,0.3,0.85,0.06,0.01,0.18,energy
107,energy_saving,1,100,16088,671.9090909090909,589.45,6.367703705715637e-05,0.23833764753554837,0.18181818181818182,0.85,0.06,0.01,0.18,energy
108,energy_saving,1,100,17802,634.6190476190476,1549.65,5.222974990222914e-05,0.23627728617540655,0.47619047619047616,0.85,0.06,0.01,0.18,energy
109,energy_saving,1,100,16505,596.6,734.6999999999999,5.5921180319273844e-05,0.23240625129149056,0.4,0.85,0.06,0.01,0.18,energy
110,energy_saving,1,100,17116,674.35,1622.65,6.310641159264681e-05,0.2305912787659492,0.5,0.85,0.06,0.01,0.18,energy
