episode,group,run,obss_duration,throughput,avg_option_duration,reward,avg_loss,epsilon,npca_ratio,throughput_weight,latency_penalty,npca_switch_bonus,npca_switch_cost,qos_priority
0,latency_sensitive,1,100,16631,563.448275862069,1632.9999999999998,0.0,0.9,0.6896551724137931,,,,,
1,latency_sensitive,1,100,17339,575.9090909090909,1667.5000000000002,0.0,0.8757039947966141,0.45454545454545453,,,,,
2,latency_sensitive,1,100,17714,719.1,655.45,0.0,0.8577368699525629,0.6,,,,,
3,latency_sensitive,1,100,16254,0.0,0.0,0.0,0.8496997538096083,0.0,,,,,
4,latency_sensitive,1,100,18342,838.3,795.8499999999999,0.0,0.8496997538096083,0.7,,,,,
5,latency_sensitive,1,100,17833,690.3157894736842,1547.1999999999998,0.0,0.8417426083084534,0.5263157894736842,,,,,
6,latency_sensitive,1,100,18286,0.0,0.0,0.0,0.826841507480544,0.0,,,,,
7,latency_sensitive,1,100,15713,736.0869565217391,1449.5,0.0,0.826841507480544,0.5217391304347826,,,,,
8,latency_sensitive,1,100,16155,532.5,-43.25,0.0,0.8091780610986132,1.0,,,,,
9,latency_sensitive,1,100,16222,718.3636363636364,383.9,0.0,0.8076612223208066,0.5454545454545454,,,,,
10,latency_sensitive,1,100,15415,606.6744186046511,2615.65,0.0010889619200800855,0.7993726197659037,0.4883720930232558,,,,,
11,latency_sensitive,1,100,17086,522.7,2090.95,0.0008106702589429915,0.7678325678781293,0.4,,,,,
12,latency_sensitive,1,100,16381,633.7391304347826,1503.1999999999998,0.000635268030843387,0.7466174093329868,0.5652173913043478,,,,,
13,latency_sensitive,1,100,16127,583.25,1197.7499999999998,0.00045242900766121846,0.7307780596844603,0.6,,,,,
14,latency_sensitive,1,100,17531,558.4,758.8,0.0004138725732142727,0.7172977509190551,0.6,,,,,
15,latency_sensitive,1,100,18015,537.9268292682926,2048.25,0.00034394698256316286,0.7106580273586042,0.5365853658536586,,,,,
16,latency_sensitive,1,100,17898,906.6,798.6999999999999,0.0002930635237134993,0.6841188195926383,0.4,,,,,
17,latency_sensitive,1,100,16391,682.5,1222.5,0.00029875169275328517,0.6778092319149103,0.5,,,,,
18,latency_sensitive,1,100,17471,456.54545454545456,316.90000000000003,0.0002971666302376737,0.665377776212728,0.5454545454545454,,,,,
19,latency_sensitive,1,100,15386,688.65625,1952.15,0.0002911682240664959,0.6586457148931273,0.4375,,,,,
20,latency_sensitive,1,100,17257,396.5,1583.5,0.00032076224063833553,0.6394773810282924,0.5,,,,,
21,latency_sensitive,1,100,17184,553.5,604.2500000000001,0.00027839973336085677,0.6278049468282729,0.4,,,,,
